○173|53○T_StartupDay
●7396|54●TBGSU_00d.gpd

○7658|46○T小町
●7658|46●T小町

○7763|63○「おはようございます」
●7763|63●「おはようございます」

○7866|46○T舞人
●7866|46●T舞人

○7912|55○「あれ、雪村」
●7912|55●「あれ、雪村」

○8007|46○T青葉
●8007|46●T青葉

○8112|67○「おはよー、おねえちゃん」
●8112|67●「おはよー、おねえちゃん」

○8299|121○　階段を下りると、そこには赤いギンガムチェックの傘を広げた雪村が突っ立っていた。
●8299|121●　階段を下りると、そこには赤いギンガムチェックの傘を広げた雪村が突っ立っていた。

○8569|46○T小町
●8569|46●T小町

○8674|71○「今日はせんぱいも早いですね」
●8674|71●「今日はせんぱいも早いですね」

○8785|46○T舞人
●8785|46●T舞人

○8831|63○「なんだ、今日はって」
●8831|63●「なんだ、今日はって」

○9043|46○T青葉
●9043|46●T青葉

○9148|93○「だって、最近はおねえちゃんと二人だけだったもんね」
●9148|93●「だって、最近はおねえちゃんと二人だけだったもんね」

○9321|89○　へー、雪村と青葉ちゃん、二人で登校してるのか。
●9321|89●　へー、雪村と青葉ちゃん、二人で登校してるのか。

○9450|75○　ってことは……なんだ、それでか。
●9450|75●　ってことは……なんだ、それでか。

○9565|46○T小町
●9565|46●T小町

○9670|113○「やっぱり朝は大勢の方が楽しいですよね。ささ、行きましょう行きましょう」
●9670|113●「やっぱり朝は大勢の方が楽しいですよね。ささ、行きましょう行きましょう」

○9823|46○T舞人
●9823|46●T舞人

○9869|83○「ま、まま待て馬鹿、傘ぐらい開けさせろっ」
●9869|83●「ま、まま待て馬鹿、傘ぐらい開けさせろっ」

○10137|54○TBGSU_10d.gpd
●10137|54●TBGSU_10d.gpd

○10449|81○　今日も今日とて、街は灰色に泣いていた。
●10449|81●　今日も今日とて、街は灰色に泣いていた。

○10570|123○　俺たちは逆三角形に並んで、じめじめした空気の中をじめじめした足取りで歩いていた。
●10570|123●　俺たちは逆三角形に並んで、じめじめした空気の中をじめじめした足取りで歩いていた。

○10733|46○T青葉
●10733|46●T青葉

○10838|83○「雨もたまにならいいけど、毎日だと嫌だね」
●10838|83●「雨もたまにならいいけど、毎日だと嫌だね」

○10961|46○T小町
●10961|46●T小町

○11066|97○「今日の予報だと、あと一週間もしないで梅雨明けらしいよ」
●11066|97●「今日の予報だと、あと一週間もしないで梅雨明けらしいよ」

○11243|89○　前を行く二つの傘が、そんな会話を交わしていた。
●11243|89●　前を行く二つの傘が、そんな会話を交わしていた。

○11372|46○T舞人
●11372|46●T舞人

○11418|107○「一週間？　そんなに待てるか。ああ、鬱陶しい。雪村、なんとかしろ」
●11418|107●「一週間？　そんなに待てるか。ああ、鬱陶しい。雪村、なんとかしろ」

○11674|46○T小町
●11674|46●T小町

○11779|163○「すいません、せんぱいの頼みとあらばなんとかしたいのは山々なんですが、あいにく雪村は雨乞いの踊りをマスターしてませんので」
●11779|163●「すいません、せんぱいの頼みとあらばなんとかしたいのは山々なんですが、あいにく雪村は雨乞いの踊りをマスターしてませんので」

○11982|46○T舞人
●11982|46●T舞人

○12028|115○「誰がこれ以上降らせろと言った。そんなに踊りたければ雫内音頭でも踊っとけ」
●12028|115●「誰がこれ以上降らせろと言った。そんなに踊りたければ雫内音頭でも踊っとけ」

○12292|77○「いや、本当に踊らなくていいからな」
●12292|77●「いや、本当に踊らなくていいからな」

○12449|141○　雪村の両腕が右ななめ４５度に上がったので、俺は慌てて制止した。あれはなんというか……故郷の汚点だ。
●12449|141●　雪村の両腕が右ななめ４５度に上がったので、俺は慌てて制止した。あれはなんというか……故郷の汚点だ。

○12739|46○T小町
●12739|46●T小町

○12844|107○「せんぱいせんぱい、それじゃ、てるてる坊主を作ってあげましょうか」
●12844|107●「せんぱいせんぱい、それじゃ、てるてる坊主を作ってあげましょうか」

○12991|46○T舞人
●12991|46●T舞人

○13037|65○「……おまえ、いくつだ」
●13037|65●「……おまえ、いくつだ」

○13251|46○T小町
●13251|46●T小町

○13356|121○「信じる心さえあれば、年齢や身長、学歴、収入に関係なく彼らは味方してくれますよ」
●13356|121●「信じる心さえあれば、年齢や身長、学歴、収入に関係なく彼らは味方してくれますよ」

○13626|46○T青葉
●13626|46●T青葉

○13731|83○「あ、いいなー、おねえちゃん私、欲しいな」
●13731|83●「あ、いいなー、おねえちゃん私、欲しいな」

○13963|46○T小町
●13963|46●T小町

○14068|199○「よくぞ言ってくれた青葉ちゃん。うちの子たちはブリーダーのしつけが行きとどいてるからね、どんな暴風雨もピシャリと止めるかもしれない的雰囲気が漂ってる気味だよ」
●14068|199●「よくぞ言ってくれた青葉ちゃん。うちの子たちはブリーダーのしつけが行きとどいてるからね、どんな暴風雨もピシャリと止めるかもしれない的雰囲気が漂ってる気味だよ」

○14475|63○「ご入用はいかほど？」
●14475|63●「ご入用はいかほど？」

○14687|46○T青葉
●14687|46●T青葉

○14792|67○「うーんと……四人ぐらい」
●14792|67●「うーんと……四人ぐらい」

○15008|46○T小町
●15008|46●T小町

○15113|59○「毎度どーもー♪」
●15113|59●「毎度どーもー♪」

○15212|46○T舞人
●15212|46●T舞人

○15258|53○「…………」
●15258|53●「…………」

○15391|79○　なんだかなあ……相手するのも面倒だ。
●15391|79●　なんだかなあ……相手するのも面倒だ。

○15510|79○　もういいや。雨でも何でも降ってくれ。
●15510|79●　もういいや。雨でも何でも降ってくれ。

○16087|57○T_CreateSaveText
●16087|57●T_CreateSaveText

○16144|53○T_PrintParam
●16144|53●T_PrintParam

○16247|54○TBGSU_06a.gpd
●16247|54●TBGSU_06a.gpd

○16391|119○　休み時間、ふと窓の外を覗いて見れば、そこには眩いばかりの青空が広がっていた。
●16391|119●　休み時間、ふと窓の外を覗いて見れば、そこには眩いばかりの青空が広がっていた。

○16550|46○T舞人
●16550|46●T舞人

○16596|87○「……これは新手の嫌がらせか何かなんだろうか」
●16596|87●「……これは新手の嫌がらせか何かなんだろうか」

○16763|129○　鬱陶しい雨の中、大地を這いつくばるかのようにして歩いてきた我らの立場というものは……。
●16763|129●　鬱陶しい雨の中、大地を這いつくばるかのようにして歩いてきた我らの立場というものは……。

○16932|46○T舞人
●16932|46●T舞人

○16978|111○「まったく。雨が続けば続いたで鬱陶しいが、こういうのはさらに腹が立つ」
●16978|111●「まったく。雨が続けば続いたで鬱陶しいが、こういうのはさらに腹が立つ」

○17129|93○「決めた。マスターしてなかろうが構わん、踊らせよう」
●17129|93●「決めた。マスターしてなかろうが構わん、踊らせよう」

○17302|95○　一年生の教室へと向かうべく、俺は勢いよく腰を上げた。
●17302|95●　一年生の教室へと向かうべく、俺は勢いよく腰を上げた。

○17546|46○T浅間
●17546|46●T浅間

○17651|93○「桜井、明日から期末考査だぞ。ちゃんと勉強してるか」
●17651|93●「桜井、明日から期末考査だぞ。ちゃんと勉強してるか」

○17824|99○　が、とつぜんやってきた鬼浅間の前に、再び席上の人となる。
●17824|99●　が、とつぜんやってきた鬼浅間の前に、再び席上の人となる。

○17963|151○　ええい、わざわざつまらないことを聞きに現れおって。たまにはイカレたブラックジョークでもかまして欲しいものだ。
●17963|151●　ええい、わざわざつまらないことを聞きに現れおって。たまにはイカレたブラックジョークでもかまして欲しいものだ。

○18154|137○　……まあいい。どうせ梅雨時の気まぐれお天気だ。雨乞いすることもなく、またすぐに降り出すだろう。
●18154|137●　……まあいい。どうせ梅雨時の気まぐれお天気だ。雨乞いすることもなく、またすぐに降り出すだろう。

○18331|111○　明日からの試験を前に、この筋肉教師のご機嫌を取っておくのも悪くない。
●18331|111●　明日からの試験を前に、この筋肉教師のご機嫌を取っておくのも悪くない。

○18442|46○T舞人
●18442|46●T舞人

○18488|135○「お言葉ですが先生、かりにも教鞭を執る立場の方が、教え子を疑うというのはいかがなものでしょう」
●18488|135●「お言葉ですが先生、かりにも教鞭を執る立場の方が、教え子を疑うというのはいかがなものでしょう」

○18663|46○T浅間
●18663|46●T浅間

○18768|143○「ほう、頼もしいことを言ってくれるじゃないか。そこまで言うからには、さぞや勤勉に励んでいるんだろうな」
●18768|143●「ほう、頼もしいことを言ってくれるじゃないか。そこまで言うからには、さぞや勤勉に励んでいるんだろうな」

○18951|46○T舞人
●18951|46●T舞人

○18997|159○「無論です。日頃から生真面目なきらいがある僕は惰眠を貪ることもあたわず、今朝も早くに起床して机に向かってしまいました」
●18997|159●「無論です。日頃から生真面目なきらいがある僕は惰眠を貪ることもあたわず、今朝も早くに起床して机に向かってしまいました」

○19305|46○T浅間
●19305|46●T浅間

○19410|65○「向かうだけじゃ駄目だ」
●19410|65●「向かうだけじゃ駄目だ」

○19555|57○　……バレてる。
●19555|57●　……バレてる。

○19652|46○T浅間
●19652|46●T浅間

○19757|91○「テスト前日ぐらい勉強したって、罰は当たらないぞ」
●19757|91●「テスト前日ぐらい勉強したって、罰は当たらないぞ」

○19888|46○T舞人
●19888|46●T舞人

○19934|145○「せ、先生、かりにも教鞭を執る立場の方が、教え子に一夜漬け学習を推奨するというのはいかがなものでしょう」
●19934|145●「せ、先生、かりにも教鞭を執る立場の方が、教え子に一夜漬け学習を推奨するというのはいかがなものでしょう」

○20228|46○T浅間
●20228|46●T浅間

○20333|67○「ふむ、たしかに失言だな」
●20333|67●「ふむ、たしかに失言だな」

○20499|89○「桜井、平生より恒常的な学習を心がけるようにな」
●20499|89●「桜井、平生より恒常的な学習を心がけるようにな」

○20668|75○　くそっ、ああ言えばこう言う……。
●20668|75●　くそっ、ああ言えばこう言う……。

○20783|46○T浅間
●20783|46●T浅間

○20888|135○「まあ、今回はもう遅いがな。しかし夏休み中の登校で、そのあたりを悔いあらためるのもいいだろう」
●20888|135●「まあ、今回はもう遅いがな。しかし夏休み中の登校で、そのあたりを悔いあらためるのもいいだろう」

○21103|175○　そういえば当学園には、学期の成績が芳しくなければその後の長期休暇に補習を受けなければならないという横暴なシステムがまかり通っていた。
●21103|175●　そういえば当学園には、学期の成績が芳しくなければその後の長期休暇に補習を受けなければならないという横暴なシステムがまかり通っていた。

○21318|165○　補習……それは避けねばならない事態だ。なぜなら俺は潮風の似合う男。どこまでも広がる真夏のスカイブルーが呼んでいるのだから。
●21318|165●　補習……それは避けねばならない事態だ。なぜなら俺は潮風の似合う男。どこまでも広がる真夏のスカイブルーが呼んでいるのだから。

○21523|46○T舞人
●21523|46●T舞人

○21569|133○「ああ、もはやこんな無駄話をしている時間さえもったいない。先生、僕の邪魔をしないでください」
●21569|133●「ああ、もはやこんな無駄話をしている時間さえもったいない。先生、僕の邪魔をしないでください」

○21782|111○　俺は思いだしたように（っていうか思いだした）教科書を机の上に広げた。
●21782|111●　俺は思いだしたように（っていうか思いだした）教科書を机の上に広げた。

○22042|46○T浅間
●22042|46●T浅間

○22147|81○「おお、ようやくやる気になってくれたか」
●22147|81●「おお、ようやくやる気になってくれたか」

○22268|46○T舞人
●22268|46●T舞人

○22314|153○「当たりまえです。僕らの溢れいずる若さは、真夏の蒸した教室なんかに詰めこめんでおけるほどちっぽけじゃないんです」
●22314|153●「当たりまえです。僕らの溢れいずる若さは、真夏の蒸した教室なんかに詰めこめんでおけるほどちっぽけじゃないんです」

○22507|113○「ああ、今もこうして目を閉じれば、渺茫たるわたつみの呼声が聞こえる……」
●22507|113●「ああ、今もこうして目を閉じれば、渺茫たるわたつみの呼声が聞こえる……」

○22947|46○T舞人
●22947|46●T舞人

○22993|81○「行くわよ舞人君！　それっ、パシャッ！」
●22993|81●「行くわよ舞人君！　それっ、パシャッ！」

○23114|91○「ははは、やったなこいつぅ！　パシャッパシャッ！」
●23114|91●「ははは、やったなこいつぅ！　パシャッパシャッ！」

○23245|81○「もう、負けないわよ！　パシャパシャ！」
●23245|81●「もう、負けないわよ！　パシャパシャ！」

○23366|101○「ついでに水酸化ナトリウム溶液もパシャパシャパシャパシャ！」
●23366|101●「ついでに水酸化ナトリウム溶液もパシャパシャパシャパシャ！」

○23604|81○「ぐわあっ！　皮膚が、皮膚が腐食してゆく
●23604|81●「ぐわあっ！　皮膚が、皮膚が腐食してゆく

○23725|139○……やめてくれ、顔だけはやめてくれ！　俺は女優としてハリウッドに立つことだけを夢見てここまで……」
●23725|139●……やめてくれ、顔だけはやめてくれ！　俺は女優としてハリウッドに立つことだけを夢見てここまで……」

○23944|44○T声
●23944|44●T声

○24047|61○「……なにしてんの」
●24047|61●「……なにしてんの」

○24148|54○TVGTS_00a.gpd
●24148|54●TVGTS_00a.gpd

○24232|51○T_ShowDate
●24232|51●T_ShowDate

○24423|123○　目を開けて振りかえれば、アリーナ席の観客が冷めたまなざしで俺の熱演を眺めていた。
●24423|123●　目を開けて振りかえれば、アリーナ席の観客が冷めたまなざしで俺の熱演を眺めていた。

○24586|46○T舞人
●24586|46●T舞人

○24632|121○「いや、鬼浅間の小言がうるさくてな、今ちょうど勉強を始めて追いかえしたところだ」
●24632|121●「いや、鬼浅間の小言がうるさくてな、今ちょうど勉強を始めて追いかえしたところだ」

○24793|48○Tつばさ
●24793|48●Tつばさ

○24900|89○「……勉強するのか遊ぶのか、どっちかにすれば？」
●24900|89●「……勉強するのか遊ぶのか、どっちかにすれば？」

○25029|46○T舞人
●25029|46●T舞人

○25075|121○「ああ、お勉強するともさ。俺は普段こそ腐乱プリンだが、実はやればできる男なのだ」
●25075|121●「ああ、お勉強するともさ。俺は普段こそ腐乱プリンだが、実はやればできる男なのだ」

○25236|48○Tつばさ
●25236|48●Tつばさ

○25343|67○「やったこともないくせに」
●25343|67●「やったこともないくせに」

○25450|46○T舞人
●25450|46●T舞人

○25496|101○「ちょ……待て女、いまのツッコミどころはそこじゃないだろう」
●25496|101●「ちょ……待て女、いまのツッコミどころはそこじゃないだろう」

○25677|87○　ん？　これ、たしか前にもやった掛けあいだな。
●25677|87●　ん？　これ、たしか前にもやった掛けあいだな。

○25804|46○T舞人
●25804|46●T舞人

○25850|167○「八重樫よ、我々にはお定まりの三流コントに時間を割いてる暇はない。ともに助けあって明日からの戦いを生きぬいてゆこうではないか」
●25850|167●「八重樫よ、我々にはお定まりの三流コントに時間を割いてる暇はない。ともに助けあって明日からの戦いを生きぬいてゆこうではないか」

○26057|54○TVGTS_00b.gpd
●26057|54●TVGTS_00b.gpd

○26182|48○Tつばさ
●26182|48●Tつばさ

○26289|63○「なんで助けあうの？」
●26289|63●「なんで助けあうの？」

○26432|135○　自分の机に広げていた教科書を正面に持ってくると、八重樫は暖かい声で血の通わない言葉を発した。
●26432|135●　自分の机に広げていた教科書を正面に持ってくると、八重樫は暖かい声で血の通わない言葉を発した。

○26831|57○T_CreateSaveText
●26831|57●T_CreateSaveText

○26888|53○T_PrintParam
●26888|53●T_PrintParam

○26981|91○　俺は一瞬ひるんだが、すぐには引きさがらなかった。
●26981|91●　俺は一瞬ひるんだが、すぐには引きさがらなかった。

○27112|46○T舞人
●27112|46●T舞人

○27158|115○「力を合わせてより強大な力を得る。数学的に言うならｙ＝２ｘ、単純な公式だ」
●27158|115●「力を合わせてより強大な力を得る。数学的に言うならｙ＝２ｘ、単純な公式だ」

○27313|48○Tつばさ
●27313|48●Tつばさ

○27420|53○「それ違う」
●27420|53●「それ違う」

○27572|83○「ｘを１マイトとするとき、ｙ＝３ｘとなる」
●27572|83●「ｘを１マイトとするとき、ｙ＝３ｘとなる」

○27695|46○T舞人
●27695|46●T舞人

○27741|59○「そのココロは？」
●27741|59●「そのココロは？」

○27840|48○Tつばさ
●27840|48●Tつばさ

○27947|73○「八重樫つばさ＝桜井舞人三人分」
●27947|73●「八重樫つばさ＝桜井舞人三人分」

○28060|46○T舞人
●28060|46●T舞人

○28106|55○「わはははは」
●28106|55●「わはははは」

○28201|91○「って、待ておい、失礼なことを言うなこのクソアマ」
●28201|91●「って、待ておい、失礼なことを言うなこのクソアマ」

○28332|107○「アタマ来た、もうおまえには俺の知恵など貸してやるもんか。ふんだ」
●28332|107●「アタマ来た、もうおまえには俺の知恵など貸してやるもんか。ふんだ」

○28479|54○TBGSU_06a.gpd
●28479|54●TBGSU_06a.gpd

○28548|51○T_ShowDate
●28548|51●T_ShowDate

○28689|85○　俺は向きなおり、立てた教科書に頭を埋めた。
●28689|85●　俺は向きなおり、立てた教科書に頭を埋めた。

○28814|149○　って、これ教科書だと思ってたけど、よく見たら携帯電話のマニュアルじゃないか。紛らわしいもん机に入れとくな。
●28814|149●　って、これ教科書だと思ってたけど、よく見たら携帯電話のマニュアルじゃないか。紛らわしいもん机に入れとくな。

○29003|97○　……それにしても、後ろからなんの反応も返ってこないな。
●29003|97●　……それにしても、後ろからなんの反応も返ってこないな。

○29140|145○　体をななめにして目線だけでそっと後ろをうかがうと、すでに八重樫は山彦から借りた漫画雑誌に没入していた。
●29140|145●　体をななめにして目線だけでそっと後ろをうかがうと、すでに八重樫は山彦から借りた漫画雑誌に没入していた。

○29325|105○　命がけのストライキは、いともあっさり黙殺されてしまったようだ。
●29325|105●　命がけのストライキは、いともあっさり黙殺されてしまったようだ。

○29470|46○T舞人
●29470|46●T舞人

○29516|111○「くそっ……試験結果が出たあとで、逃した魚の大きさを思いしらせてやる」
●29516|111●「くそっ……試験結果が出たあとで、逃した魚の大きさを思いしらせてやる」

○29707|95○　俺はいつもの三倍、テストに立ちむかう熱意を燃やした。
●29707|95●　俺はいつもの三倍、テストに立ちむかう熱意を燃やした。

○29842|127○　というわけで、まずは本物のテキストを開くところから始めるＭＡＩＴＯ三分の一であった。
●29842|127●　というわけで、まずは本物のテキストを開くところから始めるＭＡＩＴＯ三分の一であった。

○30465|57○T_CreateSaveText
●30465|57●T_CreateSaveText

○30522|53○T_PrintParam
●30522|53●T_PrintParam

○30575|46○T舞人
●30575|46●T舞人

○30621|59○「なんでって……」
●30621|59●「なんでって……」

○30720|95○「えーと、ほら、二人でワイワイやった方が楽しいだろう」
●30720|95●「えーと、ほら、二人でワイワイやった方が楽しいだろう」

○30855|48○Tつばさ
●30855|48●Tつばさ

○30962|55○「そうなんだ」
●30962|55●「そうなんだ」

○31097|119○　とても説得力のある理由ではなかったが、とりあえず八重樫は納得したようだった。
●31097|119●　とても説得力のある理由ではなかったが、とりあえず八重樫は納得したようだった。

○31256|48○Tつばさ
●31256|48●Tつばさ

○31363|63○「じゃ、なにするの？」
●31363|63●「じゃ、なにするの？」

○31466|46○T舞人
●31466|46●T舞人

○31512|71○「よし、まずはこの教科からだ」
●31512|71●「よし、まずはこの教科からだ」

○31663|95○　俺は手の中にあるテキストを、八重樫の机の上に立てた。
●31663|95●　俺は手の中にあるテキストを、八重樫の机の上に立てた。

○31798|46○T舞人
●31798|46●T舞人

○31844|63○「ん？　なんだこりゃ」
●31844|63●「ん？　なんだこりゃ」

○31987|145○　そしてそのとき初めて、てっきり教科書だと思っていた物体が、実は携帯電話の取扱説明書であることを知った。
●31987|145●　そしてそのとき初めて、てっきり教科書だと思っていた物体が、実は携帯電話の取扱説明書であることを知った。

○32172|48○Tつばさ
●32172|48●Tつばさ

○32279|81○「機械工学？　へー、さくっち理系じゃん」
●32279|81●「機械工学？　へー、さくっち理系じゃん」

○32400|46○T舞人
●32400|46●T舞人

○32446|69○「違う違う、これはご愛嬌だ」
●32446|69●「違う違う、これはご愛嬌だ」

○32595|97○　俺はそれをひっこめて、後ろ手に自分の机の中をあさった。
●32595|97●　俺はそれをひっこめて、後ろ手に自分の机の中をあさった。

○32732|46○T舞人
●32732|46●T舞人

○32778|71○「よし、続いてのお勉強は……」
●32778|71●「よし、続いてのお勉強は……」

○32889|48○Tつばさ
●32889|48●Tつばさ

○32996|63○「や、続いてないから」
●32996|63●「や、続いてないから」

○33139|113○　珍しくツッコミをくれた八重樫の前に、ランダムに選出した一冊を提示する。
●33139|113●　珍しくツッコミをくれた八重樫の前に、ランダムに選出した一冊を提示する。

○33292|46○T舞人
●33292|46●T舞人

○33338|65○「ジャーン！　これだっ」
●33338|65●「ジャーン！　これだっ」

○33443|48○Tつばさ
●33443|48●Tつばさ

○33550|55○「……保体？」
●33550|55●「……保体？」

○33645|46○T舞人
●33645|46●T舞人

○33691|49○「へ？」
●33691|49●「へ？」

○33820|123○　予想外の反応に、俺はその大判のハードカバーを裏がえし、自らの目で表紙を確認する。
●33820|123●　予想外の反応に、俺はその大判のハードカバーを裏がえし、自らの目で表紙を確認する。

○34040|53○　…………。
●34040|53●　…………。

○34133|105○　見覚えのない水着の女が、前かがみの姿態でこちらを見上げていた。
●34133|105●　見覚えのない水着の女が、前かがみの姿態でこちらを見上げていた。

○34278|46○T舞人
●34278|46●T舞人

○34324|77○「ち、違う、これは俺のじゃない……」
●34324|77●「ち、違う、これは俺のじゃない……」

○34441|151○「そうか、山彦だ。あの桃色サンタめ、こういう夜の教科書を、健全な子供たちの枕元に置いていくなと何度言えば……」
●34441|151●「そうか、山彦だ。あの桃色サンタめ、こういう夜の教科書を、健全な子供たちの枕元に置いていくなと何度言えば……」

○34632|48○Tつばさ
●34632|48●Tつばさ

○34739|65○「うっわ、腰がやらし～」
●34739|65●「うっわ、腰がやらし～」

○34844|46○T舞人
●34844|46●T舞人

○34890|51○「見るな」
●34890|51●「見るな」

○35021|143○　モデルに見入って喜色を浮かべる八重樫。俺はそれを奪還しようとしたが、やつの手がしつこく喰いさがった。
●35021|143●　モデルに見入って喜色を浮かべる八重樫。俺はそれを奪還しようとしたが、やつの手がしつこく喰いさがった。

○35204|48○Tつばさ
●35204|48●Tつばさ

○35311|77○「なーんで、いいじゃない、見せてよ」
●35311|77●「なーんで、いいじゃない、見せてよ」

○35428|46○T舞人
●35428|46●T舞人

○35474|81○「お、およしなさい、嫁入り前の娘さんが」
●35474|81●「お、およしなさい、嫁入り前の娘さんが」

○35595|48○Tつばさ
●35595|48●Tつばさ

○35702|93○「結婚暦とエロティシズムの追求は関係ないでしょーが」
●35702|93●「結婚暦とエロティシズムの追求は関係ないでしょーが」

○35835|46○T舞人
●35835|46●T舞人

○35881|59○「ふ、不潔よッ！」
●35881|59●「ふ、不潔よッ！」

○35980|137○「放して、放してってば！　こんなもの早く捨ててしまわないと、私たちお嫁に行けなくなっちゃうわッ」
●35980|137●「放して、放してってば！　こんなもの早く捨ててしまわないと、私たちお嫁に行けなくなっちゃうわッ」

○36197|119○　一冊の写真集をめぐって綱引き状態の男女。客観的に見たらさぞ異様な光景だろう。
●36197|119●　一冊の写真集をめぐって綱引き状態の男女。客観的に見たらさぞ異様な光景だろう。

○36356|54○TVGTS_00a.gpd
●36356|54●TVGTS_00a.gpd

○36475|48○Tつばさ
●36475|48●Tつばさ

○36582|69○「ほー、自分だけ見るんだ？」
●36582|69●「ほー、自分だけ見るんだ？」

○36750|73○「夜？　部屋で？　こっそりと？」
●36750|73●「夜？　部屋で？　こっそりと？」

○36863|46○T舞人
●36863|46●T舞人

○36909|123○「ばっ……おまえ、ぷじゃけるなよ。どこの男道一直線に向かってそのような戯れごとを」
●36909|123●「ばっ……おまえ、ぷじゃけるなよ。どこの男道一直線に向かってそのような戯れごとを」

○37072|48○Tつばさ
