○158|53○T_StartupDay
●10410|59●「……紙だけにね」

○10668|48○Tつばさ
●10668|48●Tつばさ

○10775|91○「面白くないって分かってるなら言わなきゃいいのに」
●10775|91●「面白くないって分かってるなら言わなきゃいいのに」

○10906|46○T舞人
●10906|46●T舞人

○10952|75○「……仕方ない、真面目に考えるか」
●10952|75●「……仕方ない、真面目に考えるか」

○11107|149○　ローランドゴリラが去ったあとの賑やかな教室で、俺たちはただ二人、命ぜられた任務について熱い議論を交わした。
●11107|149●　ローランドゴリラが去ったあとの賑やかな教室で、俺たちはただ二人、命ぜられた任務について熱い議論を交わした。

○11296|46○T舞人
●11296|46●T舞人

○11342|71○「で、どうするよ八重ちゃん？」
●11342|71●「で、どうするよ八重ちゃん？」

○11562|48○Tつばさ
●11562|48●Tつばさ

○11669|101○「ん……じゃあ、まあ、どっかの本からそれっぽい格言を適当に」
●11669|101●「ん……じゃあ、まあ、どっかの本からそれっぽい格言を適当に」

○11810|46○T舞人
●11810|46●T舞人

○11856|67○「よし、それで決まりだ！」
●11856|67●「よし、それで決まりだ！」

○12003|91○　……前言撤回。あまり熱い議論には発展しなかった。
●12003|91●　……前言撤回。あまり熱い議論には発展しなかった。

○12134|79○　っていうか、議論にすらならなかった。
●12134|79●　っていうか、議論にすらならなかった。

○12253|46○T舞人
●12253|46●T舞人

○12299|55○「しかし……」
●12299|55●「しかし……」

○12394|135○「ふと思ったんだが、こういうことはクラス会議とか開いて、広く意見を募るべきなのではなかろうか」
●12394|135●「ふと思ったんだが、こういうことはクラス会議とか開いて、広く意見を募るべきなのではなかろうか」

○12569|48○Tつばさ
●12569|48●Tつばさ

○12676|95○「ん……まぁ、委員長がやるって言うなら協力はするけど」
●12676|95●「ん……まぁ、委員長がやるって言うなら協力はするけど」

○12811|46○T舞人
●12811|46●T舞人

○12857|89○「俺も、副委員長がぜひにと言うなら立ちあがるが」
●12857|89●「俺も、副委員長がぜひにと言うなら立ちあがるが」

○12986|48○Tつばさ
●12986|48●Tつばさ

○13034|53○「…………」
●13034|53●「…………」

○13127|46○T舞人
●13127|46●T舞人

○13173|53○「…………」
●13173|53●「…………」

○13306|63○　再びアイコンタクト。
●13306|63●　再びアイコンタクト。

○13409|123○　俺たちは無言のうちに相手の真意を悟り、言葉を発することなく話を次の段階へ進めた。
●13409|123●　俺たちは無言のうちに相手の真意を悟り、言葉を発することなく話を次の段階へ進めた。

○13572|46○T舞人
●13572|46●T舞人

○13618|97○「じゃあ図書室でも行って、それっぽい本をあさってみるか」
●13618|97●「じゃあ図書室でも行って、それっぽい本をあさってみるか」

○13864|48○Tつばさ
●13864|48●Tつばさ

○13971|81○「さくっち、図書室の場所知ってるんだ？」
●13971|81●「さくっち、図書室の場所知ってるんだ？」

○14092|46○T舞人
●14092|46●T舞人

○14138|105○「馬鹿にするな。俺は図書室が第二の故郷と言われるほど本の虫だぞ」
●14138|105●「馬鹿にするな。俺は図書室が第二の故郷と言われるほど本の虫だぞ」

○14283|145○「そう、あれは半年前。のっぴきならぬ事情により、俺は家庭用医学書を紐解くべく一度だけ図書室へ赴いたのだ」
●14283|145●「そう、あれは半年前。のっぴきならぬ事情により、俺は家庭用医学書を紐解くべく一度だけ図書室へ赴いたのだ」

○14468|48○Tつばさ
●14468|48●Tつばさ

○14575|81○「や、一度だけじゃ故郷にはならないから」
●14575|81●「や、一度だけじゃ故郷にはならないから」

○14696|46○T舞人
●14696|46●T舞人

○14742|119○「あのときは男性のデリケートな部分に謎の腫物ができたから、そりゃあ焦ったよね」
●14742|119●「あのときは男性のデリケートな部分に謎の腫物ができたから、そりゃあ焦ったよね」

○14901|48○Tつばさ
●14901|48●Tつばさ

○15008|67○「や、同意を求められても」
●15008|67●「や、同意を求められても」

○15115|46○T舞人
●15115|46●T舞人

○15161|83○「でも結局はただの虫刺されで安心したよね」
●15161|83●「でも結局はただの虫刺されで安心したよね」

○15393|48○Tつばさ
●15393|48●Tつばさ

○15500|95○「あははは、物好きな蚊もいたもんだ、よくもそんなとこ」
●15500|95●「あははは、物好きな蚊もいたもんだ、よくもそんなとこ」

○15635|46○T舞人
●15635|46●T舞人

○15681|61○「そんなとこ言うな」
●15681|61●「そんなとこ言うな」

○15782|95○「まったく何を勝手に想像してるんだ、この低俗おん……」
●15782|95●「まったく何を勝手に想像してるんだ、この低俗おん……」

○16047|53○　ずびしっ！
●16047|53●　ずびしっ！

○16501|46○T舞人
●16501|46●T舞人

○16547|73○「……み、見事な地獄突きだ……」
●16547|73●「……み、見事な地獄突きだ……」

○16809|48○Tつばさ
●16809|48●Tつばさ

○16916|59○「で、どうする？」
●16916|59●「で、どうする？」

○17074|109○「ま、決戦は放課後として。さくっちが図書室行くなら、私は本屋でも？」
●17074|109●「ま、決戦は放課後として。さくっちが図書室行くなら、私は本屋でも？」

○17263|79○　なるほど、二手に分かれると言うのか。
●17263|79●　なるほど、二手に分かれると言うのか。

○17382|129○　真面目にクラス委員としての責務を果たすと考えた場合、たしかにその案は効率的ではあるな。
●17382|129●　真面目にクラス委員としての責務を果たすと考えた場合、たしかにその案は効率的ではあるな。

○17551|157○　今日はせっかくの土曜日。不本意な労働は適当に済ませて、残った時間はゆっくりぶらぶらさくら通りでも歩きたいところだ。
●17551|157●　今日はせっかくの土曜日。不本意な労働は適当に済ませて、残った時間はゆっくりぶらぶらさくら通りでも歩きたいところだ。

○17748|159○　しかし実際問題として、俺が単独で図書室へ赴いた場合、あの独特な雰囲気に呑まれて永き眠りについてしまうような気もする。
●17748|159●　しかし実際問題として、俺が単独で図書室へ赴いた場合、あの独特な雰囲気に呑まれて永き眠りについてしまうような気もする。

○17947|105○　眠気防止策として八重樫を連れて行った方が、賢明といえば賢明だ。
●17947|105●　眠気防止策として八重樫を連れて行った方が、賢明といえば賢明だ。

○18092|59○　八重樫はしょせん
●18092|59●　八重樫はしょせん

○18201|43○副
●18201|43●副

○18294|49○委員……
●18294|49●委員……

○18383|105○　……だから決定権は俺様が握っているとして、さて、どうしようか。
●18383|105●　……だから決定権は俺様が握っているとして、さて、どうしようか。

○18708|57○T_CreateSaveText
●18708|57●T_CreateSaveText

○18765|53○T_PrintParam
●18765|53●T_PrintParam

○18963|54○TBGSP_09a.gpd
●18963|54●TBGSP_09a.gpd

○19204|91○　扉を開けると、そこは息が詰まりそうな空間だった。
●19204|91●　扉を開けると、そこは息が詰まりそうな空間だった。

○19375|113○　放課後の図書室。色の白いお上品な男女が、めいめいの書物に没頭している。
●19375|113●　放課後の図書室。色の白いお上品な男女が、めいめいの書物に没頭している。

○19528|121○　知った顔はないかと、ざっと室内を見回したが、どのメガネ顔にも見覚えはなかった。
●19528|121●　知った顔はないかと、ざっと室内を見回したが、どのメガネ顔にも見覚えはなかった。

○19689|139○　よく考えれば当然だ。俺の知ってる中で昼食後を優雅に読書して過ごすタイプの人間などいないのだから。
●19689|139●　よく考えれば当然だ。俺の知ってる中で昼食後を優雅に読書して過ごすタイプの人間などいないのだから。

○19868|61○　さて、どうしよう。
●19868|61●　さて、どうしよう。

○19969|99○　図書室慣れしていない俺は早くも手詰まりを迎えてしまった。
●19969|99●　図書室慣れしていない俺は早くも手詰まりを迎えてしまった。

○20108|135○　いわゆる古今東西の名言集みたいなのを探したいんだけど、分類的にはどのあたりに属するんだろう。
●20108|135●　いわゆる古今東西の名言集みたいなのを探したいんだけど、分類的にはどのあたりに属するんだろう。

○20283|97○　人文科……なのかな。社会科学でも自然科学でもないだろ。
●20283|97●　人文科……なのかな。社会科学でも自然科学でもないだろ。

○20420|79○　とりあえず司書の人に聞いてみるかな。
●20420|79●　とりあえず司書の人に聞いてみるかな。

○20539|65○　……と思ったら不在だ。
●20539|65●　……と思ったら不在だ。

○20644|77○　仕方ない、適当にうろついてみるか。
●20644|77●　仕方ない、適当にうろついてみるか。

○20761|107○　本屋だったらビジネスマン向けの文庫コーナーへ行けば一発なのにな。
●20761|107●　本屋だったらビジネスマン向けの文庫コーナーへ行けば一発なのにな。

○20908|125○　いまごろ八重樫は、あっけなく目的の文献を見つけだしてパラパラめくってる頃だろうか。
●20908|125●　いまごろ八重樫は、あっけなく目的の文献を見つけだしてパラパラめくってる頃だろうか。

○21073|77○　くそ、俺が本屋に行くべきだったか。
●21073|77●　くそ、俺が本屋に行くべきだったか。

○21190|187○　俺が苦々しげな面持ちで人文科学の区域を歩いていると、本棚の最上段にとてもじゃないけど届かない手を懸命に伸ばしている、小柄な少女の後ろ姿があった。
●21190|187●　俺が苦々しげな面持ちで人文科学の区域を歩いていると、本棚の最上段にとてもじゃないけど届かない手を懸命に伸ばしている、小柄な少女の後ろ姿があった。

○21417|69○　ずいぶんと小さい子だなー。
●21417|69●　ずいぶんと小さい子だなー。

○21526|85○　新入生か……いっぱい食べて大きくなれよう。
●21526|85●　新入生か……いっぱい食べて大きくなれよう。

○21651|89○　なんて、ただ暖かく見守っているのも気の毒だな。
●21651|89●　なんて、ただ暖かく見守っているのも気の毒だな。

○21780|193○　白々しい気もするけど、きょろきょろ踏み台を探したり、ぴょんぴょん跳びはねたり、おろおろうろたえたりしている新入生を見捨てるのも人として間違ってるよな。
●21780|193●　白々しい気もするけど、きょろきょろ踏み台を探したり、ぴょんぴょん跳びはねたり、おろおろうろたえたりしている新入生を見捨てるのも人として間違ってるよな。

○22013|46○T舞人
●22013|46●T舞人

○22059|51○「どれ？」
●22059|51●「どれ？」

○22150|46○T少女
●22150|46●T少女

○22255|55○「……えっ？」
●22255|55●「……えっ？」

○22549|113○　振り返った女の子の驚きに見開かれた目が、純粋なあどけなさを感じさせた。
●22549|113●　振り返った女の子の驚きに見開かれた目が、純粋なあどけなさを感じさせた。

○22702|147○　身長のせいもあってか、この学園にいること自体に違和感を禁じえない。どう見ても青葉ちゃんより年下に見える。
●22702|147●　身長のせいもあってか、この学園にいること自体に違和感を禁じえない。どう見ても青葉ちゃんより年下に見える。

○22889|107○　でもこの制服を着てるってことは、間違いなくここの学生なんだろう。
●22889|107●　でもこの制服を着てるってことは、間違いなくここの学生なんだろう。

○23036|117○　幼さにも似た、と言うより幼さそのもの。言いかえれば、穢れを知らぬ清らかさ。
●23036|117●　幼さにも似た、と言うより幼さそのもの。言いかえれば、穢れを知らぬ清らかさ。

○23193|185○　へええ、この学園にもこういう賛美歌の似合う女の子が入ってきたのか。同じような姿と心を持った桜井先輩は、君のような若人を手厚く迎えいれちゃうぞ。
●23193|185●　へええ、この学園にもこういう賛美歌の似合う女の子が入ってきたのか。同じような姿と心を持った桜井先輩は、君のような若人を手厚く迎えいれちゃうぞ。

○23418|46○T舞人
●23418|46●T舞人

○23464|73○「俺が取ってあげるよ。どの本？」
●23464|73●「俺が取ってあげるよ。どの本？」

○23736|46○T少女
●23736|46●T少女

○23841|59○「あ……ありがと」
●23841|59●「あ……ありがと」

○24030|109○　小さな新入生は、俺を不審げに見上げながらつぶやくように礼を言った。
●24030|109●　小さな新入生は、俺を不審げに見上げながらつぶやくように礼を言った。

○24179|46○T少女
●24179|46●T少女

○24284|89○「あの、ほら、いちばん上の黒いハードカバー……」
●24284|89●「あの、ほら、いちばん上の黒いハードカバー……」

○24413|46○T舞人
●24413|46●T舞人

○24459|73○「ああ、これだね。よいしょ……」
●24459|73●「ああ、これだね。よいしょ……」

○24572|111○「はいっ、『はたらくじどうしゃ・こうじへん』。面白そうなの読むんだね」
●24572|111●「はいっ、『はたらくじどうしゃ・こうじへん』。面白そうなの読むんだね」

○24763|187○　なんでハムレットとマクベスの間にこんな良い子向け図鑑があるのかは謎だけど、やっぱり見かけどおり、こういう図解入りで分かりやすいのが好きなんだな。
●24763|187●　なんでハムレットとマクベスの間にこんな良い子向け図鑑があるのかは謎だけど、やっぱり見かけどおり、こういう図解入りで分かりやすいのが好きなんだな。

○24990|117○　なんか歳の離れた妹みたいだ。俺も自然と保父さんみたいな口調になっちゃうよ。
●24990|117●　なんか歳の離れた妹みたいだ。俺も自然と保父さんみたいな口調になっちゃうよ。

○25147|46○T舞人
●25147|46●T舞人

○25193|183○「ほうら、見てごらん、キャリアカーさんだよー。この車はね、何台もの自動車を衛星軌道上から大気圏外に射出する移動式カタパルトの役目を果たすんだ」
●25193|183●「ほうら、見てごらん、キャリアカーさんだよー。この車はね、何台もの自動車を衛星軌道上から大気圏外に射出する移動式カタパルトの役目を果たすんだ」

○25416|199○「こっちはコンクリートミキサー車だ。この大きな円筒の中には、したり顔のやさ男が入っていて、複数の音声信号をバランスよく一つにまとめあげる仕事をしているんだよ」
●25416|199●「こっちはコンクリートミキサー車だ。この大きな円筒の中には、したり顔のやさ男が入っていて、複数の音声信号をバランスよく一つにまとめあげる仕事をしているんだよ」

○25655|46○T少女
●25655|46●T少女

○25760|57○「あ、あの……」
●25760|57●「あ、あの……」

○26025|93○「これじゃなくて、その隣の本が読みたいんだけど……」
●26025|93●「これじゃなくて、その隣の本が読みたいんだけど……」

○26158|46○T舞人
●26158|46●T舞人

○26204|67○「あー、シェイクスピア？」
●26204|67●「あー、シェイクスピア？」

○26311|123○「うん、あれは昔の外人さんが書いた御本だから、君にはちょっと難しいんじゃないかな」
●26311|123●「うん、あれは昔の外人さんが書いた御本だから、君にはちょっと難しいんじゃないかな」

○26474|181○「それより、ほら、タンクローリー。この中にはいたいけな幼女がごっそり詰めこまれていてね、それを地下室もしくは雑木林まで速やかに搬入して……」
●26474|181●「それより、ほら、タンクローリー。この中にはいたいけな幼女がごっそり詰めこまれていてね、それを地下室もしくは雑木林まで速やかに搬入して……」

○26804|46○T少女
●26804|46●T少女

○26909|53○「それと！」
●26909|53●「それと！」

○27061|65○「あのっ、その喋り方！」
●27061|65●「あのっ、その喋り方！」

○27166|46○T舞人
●27166|46●T舞人

○27212|53○「……え？」
●27212|53●「……え？」

○27305|121○「ああ、ごめんごめん。ちょっと紳士的でフェロモン出過ぎだったかな。じゃあ普通に」
●27305|121●「ああ、ごめんごめん。ちょっと紳士的でフェロモン出過ぎだったかな。じゃあ普通に」

○27466|113○「なあなあ、ロードローラーって腰が痛いとき上から踏んでもらいたくねぇ？」
●27466|113●「なあなあ、ロードローラーって腰が痛いとき上から踏んでもらいたくねぇ？」

○27619|46○T少女
●27619|46●T少女

○27724|65○「そ、そうじゃなくて！」
●27724|65●「そ、そうじゃなくて！」

○27997|75○「目上の人には敬語を使いなさいっ」
●27997|75●「目上の人には敬語を使いなさいっ」

○28112|46○T舞人
●28112|46●T舞人

○28158|55○「はあ……？」
●28158|55●「はあ……？」

○28253|161○「ええ、まあ、ごもっともで。いや、でも、俺だって教師とか先輩とかと話すときは敬語くらい使ってるぞ。その点は大丈夫だって」
●28253|161●「ええ、まあ、ごもっともで。いや、でも、俺だって教師とか先輩とかと話すときは敬語くらい使ってるぞ。その点は大丈夫だって」

○28454|193○「って言うか、自分こそなんだ。新入生のくせに、知りもしないで先輩さまの言葉遣いに讒言申しあげるのか。はん、大層なご身分だな。上級生にでもなったつもりか」
●28454|193●「って言うか、自分こそなんだ。新入生のくせに、知りもしないで先輩さまの言葉遣いに讒言申しあげるのか。はん、大層なご身分だな。上級生にでもなったつもりか」

○28796|46○T少女
●28796|46●T少女

○28901|67○「だから！　ほらこれっ！」
●28901|67●「だから！　ほらこれっ！」

○29048|113○　見下ろす俺の目に、少女が制服のネクタイを胸元から拾いあげて突きつける。
●29048|113●　見下ろす俺の目に、少女が制服のネクタイを胸元から拾いあげて突きつける。

○29201|46○T舞人
●29201|46●T舞人

○29247|67○「……ネクタイがどうした」
●29247|67●「……ネクタイがどうした」

○29463|46○T少女
●29463|46●T少女

○29568|53○「よく見て」
●29568|53●「よく見て」

○29661|46○T舞人
●29661|46●T舞人

○29707|79○「……あ、今日の昼はカレーうどんだった
●29707|79●「……あ、今日の昼はカレーうどんだった

○29826|47○ろ？」
●29826|47●ろ？」

○30022|46○T少女
●30022|46●T少女

○30127|77○「そ、そゆことじゃなくて！　色っ！」
●30127|77●「そ、そゆことじゃなくて！　色っ！」

○30244|46○T舞人
●30244|46●T舞人

○30290|55○「色ぉ……？」
●30290|55●「色ぉ……？」

○30385|55○「…………あ」
●30385|55●「…………あ」

○30520|173○　桜坂学園では、制服に付随するタイは各学年の指定色と定められている。つまり各人がどの学年に属するか、それを見れば一目で分かるわけだ。
●30520|173●　桜坂学園では、制服に付随するタイは各学年の指定色と定められている。つまり各人がどの学年に属するか、それを見れば一目で分かるわけだ。

○30733|77○　ところが、その判別法によると……。
●30733|77●　ところが、その判別法によると……。

○30959|46○T少女
●30959|46●T少女

○31064|59○「私、最上級生！」
●31064|59●「私、最上級生！」

○31222|89○「三年Ｃ組、里見こだま！　キミは二年生でしょ！」
●31222|89●「三年Ｃ組、里見こだま！　キミは二年生でしょ！」

○31401|46○T舞人
●31401|46●T舞人

○31447|53○「……は？」
●31447|53●「……は？」

○31630|59○　三……年生……？
●31630|59●　三……年生……？

○31729|49○　うそ？
●31729|49●　うそ？

○31818|61○　み、見えない……。
●31818|61●　み、見えない……。

○31919|46○T舞人
●31919|46●T舞人

○31965|57○「ほ、本当に？」
●31965|57●「ほ、本当に？」

○32221|48○Tこだま
●32221|48●Tこだま

○32328|79○「……どこからどう見ても三年生だもん」
●32328|79●「……どこからどう見ても三年生だもん」

○32537|107○　だもん……って、いや、どこからどう見ても歳の離れた妹じゃないか。
●32537|107●　だもん……って、いや、どこからどう見ても歳の離れた妹じゃないか。

○32684|129○　でも迫力という言葉とは縁遠い表情で俺を睨んでいるあたり、けっこう気にしているみたいだ。
●32684|129●　でも迫力という言葉とは縁遠い表情で俺を睨んでいるあたり、けっこう気にしているみたいだ。

○32853|109○　まあ、たぶん、今まで相当数の場面で同様の扱いを受けてきたんだろう。
●32853|109●　まあ、たぶん、今まで相当数の場面で同様の扱いを受けてきたんだろう。

○33002|46○T舞人
●33002|46●T舞人

○33048|115○「は、ははは……先輩さんでしたか。いや、薄々はそう思っていたんですけどね」
●33048|115●「は、ははは……先輩さんでしたか。いや、薄々はそう思っていたんですけどね」

○33203|111○「なんていうか、ほら、大人の女って雰囲気が滲みでてるじゃあないですか」
●33203|111●「なんていうか、ほら、大人の女って雰囲気が滲みでてるじゃあないですか」

○33354|48○Tこだま
●33354|48●Tこだま

○33461|55○「……本当？」
●33461|55●「……本当？」

○33556|46○T舞人
●33556|46●T舞人

○33602|93○「も、もちろんですよ、もうその熱視線にクラクラです」
●33602|93●「も、もちろんですよ、もうその熱視線にクラクラです」

○33735|113○「で、はい、ハムレット。こっちはほんの、淑女向けパーティージョークです」
●33735|113●「で、はい、ハムレット。こっちはほんの、淑女向けパーティージョークです」

○33928|115○　俺は小さな先輩の手から自動車図鑑を取りあげ、代わりの英文学を押しつけた。
●33928|115●　俺は小さな先輩の手から自動車図鑑を取りあげ、代わりの英文学を押しつけた。

○34242|48○Tこだま
●34242|48●Tこだま

○34349|57○「あ、ありがと」
●34349|57●「あ、ありがと」

○34536|93○　里見先輩は照れくさそうに視線を落としてつぶやいた。
●34536|93●　里見先輩は照れくさそうに視線を落としてつぶやいた。

○34669|185○　たしかに横文字のイタリックが並んだハードカバーを持たせると、なんとなく文学少女に見えないこともなくて、少しだけ上級生としての貫禄が垣間見えた。
●34669|185●　たしかに横文字のイタリックが並んだハードカバーを持たせると、なんとなく文学少女に見えないこともなくて、少しだけ上級生としての貫禄が垣間見えた。

○34894|46○T舞人
●34894|46●T舞人

○34940|53○「あ、先輩」
●34940|53●「あ、先輩」

○35033|63○「本、好きなんですか」
●35033|63●「本、好きなんですか」

○35245|48○Tこだま
●35245|48●Tこだま

○35352|71○「え……？　うん、好きだけど」
●35352|71●「え……？　うん、好きだけど」

○35503|113○　立ちさりかけていたところに声をかけられ、先輩は少しきょとんとしていた。
●35503|113●　立ちさりかけていたところに声をかけられ、先輩は少しきょとんとしていた。

○35656|48○Tこだま
●35656|48●Tこだま

○35763|57○「……なんで？」
●35763|57●「……なんで？」

○35860|46○T舞人
●35860|46●T舞人

○35906|71○「図書室、詳しいかなと思って」
●35906|71●「図書室、詳しいかなと思って」

○36017|153○「ここって、本に馴染みのない俺にとっては遊園地の迷路型アトラクションみたいなもんでして。いわば知識のラビリンス」
●36017|153●「ここって、本に馴染みのない俺にとっては遊園地の迷路型アトラクションみたいなもんでして。いわば知識のラビリンス」

○36319|48○Tこだま
●36319|48●Tこだま

○36426|73○「ええ……？　面白いこと言うね」
●36426|73●「ええ……？　面白いこと言うね」

○36579|91○　先輩は口元に手をあてて、くすくすと品良く笑った。
●36579|91●　先輩は口元に手をあてて、くすくすと品良く笑った。

○36819|48○Tこだま
●36819|48●Tこだま

○36926|63○「なにか探してるの？」
●36926|63●「なにか探してるの？」

○37029|46○T舞人
●37029|46●T舞人

○37075|73○「はい、人生の道標について少々」
●37075|73●「はい、人生の道標について少々」

○37297|48○Tこだま
●37297|48●Tこだま

○37404|63○「ふふっ、そうなんだ」
●37404|63●「ふふっ、そうなんだ」

○37547|95○　先輩は冗談だと思ったらしく、感心したように微笑んだ。
●37547|95●　先輩は冗談だと思ったらしく、感心したように微笑んだ。

○37682|48○Tこだま
●37682|48●Tこだま

○37789|101○「でも、生き方を書物から得ようっていう考えは正しいと思うよ」
●37789|101●「でも、生き方を書物から得ようっていう考えは正しいと思うよ」

