○173|53○T_StartupDay
●6833|46●T山彦

○6938|83○「……なに、おまえらまだケンカしてたの？」
●6938|83●「……なに、おまえらまだケンカしてたの？」

○7061|46○T舞人
●7061|46●T舞人

○7107|93○「なんだ、まだって。別にそんなもん始めた覚えはない」
●7107|93●「なんだ、まだって。別にそんなもん始めた覚えはない」

○7240|46○T山彦
●7240|46●T山彦

○7345|137○「つったって、いまのは、明らかにシカトってやつだろ。雨の日のあれ、まだ続いてるんじゃねーのか？」
●7345|137●「つったって、いまのは、明らかにシカトってやつだろ。雨の日のあれ、まだ続いてるんじゃねーのか？」

○7690|127○「一週間……星崎さんって意外と根にもつタイプなんだな。おまえ、いったいなにしたんだよ」
●7690|127●「一週間……星崎さんって意外と根にもつタイプなんだな。おまえ、いったいなにしたんだよ」

○7857|46○T舞人
●7857|46●T舞人

○7903|67○「し、知らないっての……」
●7903|67●「し、知らないっての……」

○8010|101○「どうせハズレ馬券でも掴んでイライラしてるんだろ、放っとけ」
●8010|101●「どうせハズレ馬券でも掴んでイライラしてるんだろ、放っとけ」

○8151|46○T山彦
●8151|46●T山彦

○8256|113○「せっかく明日から夏休みなのに……さっさと仲直りして海でも行ってこいよ」
●8256|113●「せっかく明日から夏休みなのに……さっさと仲直りして海でも行ってこいよ」

○8577|95○「星崎さん、脱いだらすごいぜぇ、モデル並みだなありゃ」
●8577|95●「星崎さん、脱いだらすごいぜぇ、モデル並みだなありゃ」

○8712|46○T舞人
●8712|46●T舞人

○8758|83○「見たこともないのに、なんで分かるんだよ」
●8758|83●「見たこともないのに、なんで分かるんだよ」

○8881|46○T山彦
●8881|46●T山彦

○8986|109○「俺の透視眼は的中率八十パーセントだからな、昔とった杵柄ってやつ？」
●8986|109●「俺の透視眼は的中率八十パーセントだからな、昔とった杵柄ってやつ？」

○9135|46○T舞人
●9135|46●T舞人

○9181|59○「昔とった……？」
●9181|59●「昔とった……？」

○9320|89○　相楽山彦……相変わらず謎めいた過去を持つ男だ。
●9320|89●　相楽山彦……相変わらず謎めいた過去を持つ男だ。

○9558|46○T山彦
●9558|46●T山彦

○9663|117○「ま、でもな……海だの山だの言ったって、よく考えたら舞人は補習があるもんな」
●9663|117●「ま、でもな……海だの山だの言ったって、よく考えたら舞人は補習があるもんな」

○9860|93○　あああ、それだ……いやなことを思いだしてしまった。
●9860|93●　あああ、それだ……いやなことを思いだしてしまった。

○9993|46○T舞人
●9993|46●T舞人

○10039|135○「くそっ、なんで俺が補習なのに、山彦は自由の身なんだ。俺とおまえの、いったい何が違うってんだ」
●10039|135●「くそっ、なんで俺が補習なのに、山彦は自由の身なんだ。俺とおまえの、いったい何が違うってんだ」

○10323|46○T山彦
●10323|46●T山彦

○10428|63○「点数だろ、悪いけど」
●10428|63●「点数だろ、悪いけど」

○10531|46○T舞人
●10531|46●T舞人

○10577|61○「ばっ、馬鹿な……」
●10577|61●「ばっ、馬鹿な……」

○10718|151○　にわかには信じがたい検証結果に呆然としていると、山彦がちょいちょいと人差し指を引くようにして俺を招きよせた。
●10718|151●　にわかには信じがたい検証結果に呆然としていると、山彦がちょいちょいと人差し指を引くようにして俺を招きよせた。

○10909|89○　俺は言われるままに、山彦の耳元で真実を告げた。
●10909|89●　俺は言われるままに、山彦の耳元で真実を告げた。

○11038|105○　すると彼は哀れみの瞳で俺を見下ろし、やりきれない溜息をついた。
●11038|105●　すると彼は哀れみの瞳で俺を見下ろし、やりきれない溜息をついた。

○11292|46○T山彦
●11292|46●T山彦

○11397|77○「その点数じゃ、いくらなんでも……」
●11397|77●「その点数じゃ、いくらなんでも……」

○11554|67○　そ、そうだったのか……。
●11554|67●　そ、そうだったのか……。

○11661|46○T山彦
●11661|46●T山彦

○11766|153○「俺でさえ最近は頑張ってるんだぜ。おまえもそろそろ本気出しとけよ、留年だけはいつものシャレじゃ片付かないからな」
●11766|153●「俺でさえ最近は頑張ってるんだぜ。おまえもそろそろ本気出しとけよ、留年だけはいつものシャレじゃ片付かないからな」

○11999|69○　うわ、本気で心配されてる。
●11999|69●　うわ、本気で心配されてる。

○12108|79○　そんなにか、そんなに俺はまずいのか。
●12108|79●　そんなにか、そんなに俺はまずいのか。

○12227|127○　はあ……仕方ない、夏休みはちょっと真面目にやって、ここまでの出遅れを挽回しておくか。
●12227|127●　はあ……仕方ない、夏休みはちょっと真面目にやって、ここまでの出遅れを挽回しておくか。

○12394|97○　そう考えると、たしかに補習はいい機会なのかもしれない。
●12394|97●　そう考えると、たしかに補習はいい機会なのかもしれない。

○12531|46○T舞人
●12531|46●T舞人

○12577|77○「よし、なんだかやる気が出てきたぞ」
●12577|77●「よし、なんだかやる気が出てきたぞ」

○12803|46○T山彦
●12803|46●T山彦

○12908|75○「おっ、そうか！　がんばれよ舞人」
●12908|75●「おっ、そうか！　がんばれよ舞人」

○13082|109○「じゃあ俺、今日は笹岡たちとカラオケ寄ってくけど、おまえは欠席だな」
●13082|109●「じゃあ俺、今日は笹岡たちとカラオケ寄ってくけど、おまえは欠席だな」

○13231|46○T舞人
●13231|46●T舞人

○13277|59○「む……ぐぐ……」
●13277|59●「む……ぐぐ……」

○13416|57○　叫びたい……。
●13416|57●　叫びたい……。

○13513|113○　こんな日こそ、胸の奥のしこりをシャウトと共に吐きだしてしまいたい……。
●13513|113●　こんな日こそ、胸の奥のしこりをシャウトと共に吐きだしてしまいたい……。

○13666|61○　だが、だがしかし！
●13666|61●　だが、だがしかし！

○13767|46○T舞人
●13767|46●T舞人

○13813|191○「おうよ、今日から生まれかわってやる。二学期最初の日、俺はリィンカーネイションを遂げた新生桜井舞人となって、おまえ達を恐怖の底に叩きおとすことだろう」
●13813|191●「おうよ、今日から生まれかわってやる。二学期最初の日、俺はリィンカーネイションを遂げた新生桜井舞人となって、おまえ達を恐怖の底に叩きおとすことだろう」

○14044|75○「さらばだ、秋空の下でまた逢おう」
●14044|75●「さらばだ、秋空の下でまた逢おう」

○14159|46○T山彦
●14159|46●T山彦

○14264|59○「ああ、じゃあな」
●14264|59●「ああ、じゃあな」

○14403|119○　俺はデイパックを掴み、勇壮な足取りで、長く険しい栄光への第一歩を踏みだした。
●14403|119●　俺はデイパックを掴み、勇壮な足取りで、長く険しい栄光への第一歩を踏みだした。

○14671|46○T山彦
●14671|46●T山彦

○14776|83○「おい、教科書持ちかえんなくていいのかぁ」
●14776|83●「おい、教科書持ちかえんなくていいのかぁ」

○14939|57○　……忘れてた。
●14939|57●　……忘れてた。

○15036|61○　目指す先は、遠い。
●15036|61●　目指す先は、遠い。

○15282|54○TBGSU_04d.gpd
●15282|54●TBGSU_04d.gpd

○15426|97○　しかしなぁ、まさか山彦にまで遅れを取っているとは……。
●15426|97●　しかしなぁ、まさか山彦にまで遅れを取っているとは……。

○15563|125○　たしか入学当初は、俺の方が若干まさっていたんだけどな。なにがいけなかったんだろう。
●15563|125●　たしか入学当初は、俺の方が若干まさっていたんだけどな。なにがいけなかったんだろう。

○15728|77○　いや、分かってるけどさ、ふん……。
●15728|77●　いや、分かってるけどさ、ふん……。

○15845|53○　……あっ。
●15845|53●　……あっ。

○15978|65○　すたすたすたすた……。
●15978|65●　すたすたすたすた……。

○16083|85○　俺の脇を早足で通過してゆく、一つの白い影。
●16083|85●　俺の脇を早足で通過してゆく、一つの白い影。

○16208|103○　後ろからでもすぐ分かる、あの馬鹿みたいに長い髪は……星崎だ。
●16208|103●　後ろからでもすぐ分かる、あの馬鹿みたいに長い髪は……星崎だ。

○16351|111○　なんだ、あいつ、四十日以上も会わなくなるクラスメイトに挨拶もなしか。
●16351|111●　なんだ、あいつ、四十日以上も会わなくなるクラスメイトに挨拶もなしか。

○16502|51○　ぴたっ。
●16502|51●　ぴたっ。

○16593|79○　あ、止まった。なんだ、立ちションか？
●16593|79●　あ、止まった。なんだ、立ちションか？

○16821|51○　くるっ。
●16821|51●　くるっ。

○16912|59○　げ、振りむいた。
●16912|59●　げ、振りむいた。

○17068|85○　し、しかも、なんかこっち睨んでないか……？
●17068|85●　し、しかも、なんかこっち睨んでないか……？

○17193|63○　すたすたすたすたっ。
●17193|63●　すたすたすたすたっ。

○17296|67○　う、うわっ、戻ってくる。
●17296|67●　う、うわっ、戻ってくる。

○17403|147○　いや、待て、落ちつけ俺。おまえはなにか悪いことをしたのか？　星崎希望を不快にさせた心当たりでもあるのか？
●17403|147●　いや、待て、落ちつけ俺。おまえはなにか悪いことをしたのか？　星崎希望を不快にさせた心当たりでもあるのか？

○17590|79○　答えはノーだ。ならば毅然としていろ。
●17590|79●　答えはノーだ。ならば毅然としていろ。

○17709|46○T希望
●17709|46●T希望

○17755|53○「…………」
●17755|53●「…………」

○17848|46○T舞人
●17848|46●T舞人

○17894|59○「あんだよ、星崎」
●17894|59●「あんだよ、星崎」

○18033|155○　俺は持ち前のツッパリ魂をたぎらせて唇を歪ませた。もちろん眉間にはシワも寄せているが、視線だけはあさっての方向だ。
●18033|155●　俺は持ち前のツッパリ魂をたぎらせて唇を歪ませた。もちろん眉間にはシワも寄せているが、視線だけはあさっての方向だ。

○18228|73○　だって怖いんだもん、このひと。
●18228|73●　だって怖いんだもん、このひと。

○18341|46○T希望
●18341|46●T希望

○18446|47○「ね」
●18446|47●「ね」

○18533|46○T舞人
●18533|46●T舞人

○18579|53○「あァん？」
●18579|53●「あァん？」

○18712|155○　首を左→下→右と回して、眼前の敵を凝視する。この眼光勝負によって今後のすべてが左右されると言っても過言では……。
●18712|155●　首を左→下→右と回して、眼前の敵を凝視する。この眼光勝負によって今後のすべてが左右されると言っても過言では……。

○19056|49○　あれ？
●19056|49●　あれ？

○19145|57○　笑ってる……？
●19145|57●　笑ってる……？

○19351|46○T希望
●19351|46●T希望

○19456|57○「実は暇でしょ」
●19456|57●「実は暇でしょ」

○19553|46○T舞人
●19553|46●T舞人

○19599|55○「……はぁ？」
●19599|55●「……はぁ？」

○19694|46○T希望
●19694|46●T希望

○19799|61○「私も暇なんだけど」
●19799|61●「私も暇なんだけど」

○19900|46○T舞人
●19900|46●T舞人

○19946|49○「はぁ」
●19946|49●「はぁ」

○20144|46○T希望
●20144|46●T希望

○20249|53○「暇なのっ」
●20249|53●「暇なのっ」

○20382|97○　な、なんだよこの女はもう……怒ったり笑ったり怒ったり。
●20382|97●　な、なんだよこの女はもう……怒ったり笑ったり怒ったり。

○20628|46○T希望
●20628|46●T希望

○20733|53○「暇だなぁ」
●20733|53●「暇だなぁ」

○20866|63○　今度は泣きおとしか。
●20866|63●　今度は泣きおとしか。

○20969|46○T舞人
●20969|46●T舞人

○21015|53○「おい暇人」
●21015|53●「おい暇人」

○21148|109○　はぁ、しょうがないなあ。俺、せっかく勉強する気まんまんだったのに。
●21148|109●　はぁ、しょうがないなあ。俺、せっかく勉強する気まんまんだったのに。

○21297|46○T舞人
●21297|46●T舞人

○21343|55○「えーと……」
●21343|55●「えーと……」

○21438|91○「……そんなに暇だったら、メシでも食いに行くか？」
●21438|91●「……そんなに暇だったら、メシでも食いに行くか？」

○21678|46○T希望
●21678|46●T希望

○21783|51○「うんっ」
●21783|51●「うんっ」

○21914|99○　で、けっきょく笑顔に戻るわけか。なんなんだよ、いったい。
●21914|99●　で、けっきょく笑顔に戻るわけか。なんなんだよ、いったい。

○22053|161○　でもまぁ、この天下無敵の微笑みを見せられると、なんか他のことはどうでもよくなって来ちゃうのが悔しいような悲しいような。
●22053|161●　でもまぁ、この天下無敵の微笑みを見せられると、なんか他のことはどうでもよくなって来ちゃうのが悔しいような悲しいような。

○22254|75○　嬉し恥ずかしロイヤル・スマイル。
●22254|75●　嬉し恥ずかしロイヤル・スマイル。

○22369|65○　やるなぁ、プリンセス。
●22369|65●　やるなぁ、プリンセス。

○22843|57○T_CreateSaveText
●22843|57●T_CreateSaveText

○22900|53○T_PrintParam
●22900|53●T_PrintParam

○23003|54○TBGSU_06a.gpd
●23003|54●TBGSU_06a.gpd

○23324|67○　ひそひそ　ひそひそ……。
●23324|67●　ひそひそ　ひそひそ……。

○23530|67○　ひそひそ　ひそひそ……。
●23530|67●　ひそひそ　ひそひそ……。

○23736|67○　ひそひそ　ひそひそ……。
●23736|67●　ひそひそ　ひそひそ……。

○23942|67○　ひそひそ　ひそひそ……。
●23942|67●　ひそひそ　ひそひそ……。

○24156|46○T舞人
●24156|46●T舞人

○24202|57○「き、貴様らっ」
●24202|57●「き、貴様らっ」

○24429|93○　俺は衆人環視に耐えられず、机を叩いて立ちあがった。
●24429|93●　俺は衆人環視に耐えられず、机を叩いて立ちあがった。

○24562|46○T舞人
●24562|46●T舞人

○24608|89○「言いたいことがあるならハッキリ言え、ハッキリ」
●24608|89●「言いたいことがあるならハッキリ言え、ハッキリ」

○24737|46○T希望
●24737|46●T希望

○24842|65○「えー、でも、ねぇ……」
●24842|65●「えー、でも、ねぇ……」

○25006|61○「相楽君、聞いてよ」
●25006|61●「相楽君、聞いてよ」

○25107|46○T山彦
●25107|46●T山彦

○25212|101○「いや、いくら男同士でも、聞いて良いことと悪いことがさ……」
●25212|101●「いや、いくら男同士でも、聞いて良いことと悪いことがさ……」

○25393|53○　いらいら。
●25393|53●　いらいら。

○25486|46○T舞人
●25486|46●T舞人

○25532|77○「知りたきゃいくらでも教えてやるっ」
●25532|77●「知りたきゃいくらでも教えてやるっ」

○25649|109○「どうせ俺は補習さ、テスト最悪だったさ、鬼浅間にこってり絞られたさ」
●25649|109●「どうせ俺は補習さ、テスト最悪だったさ、鬼浅間にこってり絞られたさ」

○25798|65○「ふん、これで満足か？」
●25798|65●「ふん、これで満足か？」

○26012|46○T希望
●26012|46●T希望

○26117|59○「やっぱりね……」
●26117|59●「やっぱりね……」

○26384|175○「あ、でも、気を落とさない方がいいよ。ほら、みんなと同じ授業料で自分だけ余分に学習できると思えば、ちょっとしたボーナスタイムじゃない」
●26384|175●「あ、でも、気を落とさない方がいいよ。ほら、みんなと同じ授業料で自分だけ余分に学習できると思えば、ちょっとしたボーナスタイムじゃない」

○26708|46○T山彦
●26708|46●T山彦

○26813|179○「そ、そうだぜ舞人、特権階級みたいなもんじゃないか。おまえ、そういう、人と違うことするの大好きだろ。ある意味、没個性だぜ。格好いいじゃん」
●26813|179●「そ、そうだぜ舞人、特権階級みたいなもんじゃないか。おまえ、そういう、人と違うことするの大好きだろ。ある意味、没個性だぜ。格好いいじゃん」

○27072|193○　くそ……星崎はまだしも、同レベルのやつにまで激励されるとは、なんたる屈辱だ。噛みしめた唇をこのまま喰いちぎって、うっかりこの場で憤死を遂げそうになる。
●27072|193●　くそ……星崎はまだしも、同レベルのやつにまで激励されるとは、なんたる屈辱だ。噛みしめた唇をこのまま喰いちぎって、うっかりこの場で憤死を遂げそうになる。

○27305|107○　退屈な終業式もなんとか過ぎさり、いよいよ開幕サマーバケーション！
●27305|107●　退屈な終業式もなんとか過ぎさり、いよいよ開幕サマーバケーション！

○27452|141○　と思いきや、中間・期末の両考査において一定基準に満たなかった俺には、無常なる判決が言いわたされた。
●27452|141●　と思いきや、中間・期末の両考査において一定基準に満たなかった俺には、無常なる判決が言いわたされた。

○27633|95○　週のうち三日はこの教室へ通わなければならないという。
●27633|95●　週のうち三日はこの教室へ通わなければならないという。

○27768|69○　たかが三日、されど三日だ。
●27768|69●　たかが三日、されど三日だ。

○27877|103○　一、二週間ばかり実家に帰って呑気にゴロゴロ三昧計画も水の泡。
●27877|103●　一、二週間ばかり実家に帰って呑気にゴロゴロ三昧計画も水の泡。

○28020|103○　一、二週間ばかりリゾートバイトで短期集中荒稼ぎ計画も水の泡。
●28020|103●　一、二週間ばかりリゾートバイトで短期集中荒稼ぎ計画も水の泡。

○28163|111○　そしてなにより、夏休み特有の開放感が台無しという精神的被害が甚大だ。
●28163|111●　そしてなにより、夏休み特有の開放感が台無しという精神的被害が甚大だ。

○28314|46○T舞人
●28314|46●T舞人

○28360|87○「くそ……山彦、おまえはどんな手を使ったんだ」
●28360|87●「くそ……山彦、おまえはどんな手を使ったんだ」

○28596|46○T山彦
●28596|46●T山彦

○28701|105○「正攻法に決まってるだろ。これでも俺、最近はがんばってるんだぜ」
●28701|105●「正攻法に決まってるだろ。これでも俺、最近はがんばってるんだぜ」

○28955|46○T希望
●28955|46●T希望

○29060|91○「そういえば、宿題、自分でやるようになったもんね」
●29060|91●「そういえば、宿題、自分でやるようになったもんね」

○29359|73○「……当たりまえの気もするけど」
●29359|73●「……当たりまえの気もするけど」

○29472|46○T舞人
●29472|46●T舞人

○29518|69○「なっ……そ、そうなのか？」
●29518|69●「なっ……そ、そうなのか？」

○29736|46○T山彦
●29736|46●T山彦

○29841|83○「まあ、ぼちぼちな。俺も来年は受験生だし」
●29841|83●「まあ、ぼちぼちな。俺も来年は受験生だし」

○30004|97○　初耳だ。山彦はこの学園で数少ない就職組だと思ってたぞ。
●30004|97●　初耳だ。山彦はこの学園で数少ない就職組だと思ってたぞ。

○30141|87○　なんだか胸にすきま風が吹きぬけていくようだ。
●30141|87●　なんだか胸にすきま風が吹きぬけていくようだ。

○30268|89○　取りのこされた俺は……どうするのかなぁ、進路。
●30268|89●　取りのこされた俺は……どうするのかなぁ、進路。

○30506|46○T山彦
●30506|46●T山彦

○30611|103○「舞人おまえさ、期末九教科の合計、ぶっちゃけ何点だったんだ？」
●30611|103●「舞人おまえさ、期末九教科の合計、ぶっちゃけ何点だったんだ？」

○30754|46○T舞人
●30754|46●T舞人

○30800|57○「さんびゃ……」
●30800|57●「さんびゃ……」

○30897|75○「いや、４００ちょいってとこだな」
●30897|75●「いや、４００ちょいってとこだな」

○31220|141○　汚辱にまみれた真実は告げられず、多少の誇張を加えたものの、それでもなお場には憐憫の溜息がこぼれた。
●31220|141●　汚辱にまみれた真実は告げられず、多少の誇張を加えたものの、それでもなお場には憐憫の溜息がこぼれた。

○31401|46○T山彦
●31401|46●T山彦

○31506|93○「……それじゃあなぁ。俺でさえ５００は行ってるのに」
●31506|93●「……それじゃあなぁ。俺でさえ５００は行ってるのに」

○31639|46○T希望
●31639|46●T希望

○31744|83○「うん、ちょっと頑張った方がいいかもだね」
●31744|83●「うん、ちょっと頑張った方がいいかもだね」

○31867|46○T山彦
●31867|46●T山彦

○31972|115○「俺も、おまえに教えてやれるぐらいアタマ良ければいいんだけど、悪いな舞人」
●31972|115●「俺も、おまえに教えてやれるぐらいアタマ良ければいいんだけど、悪いな舞人」

○32167|69○　うわ、本気で心配されてる。
●32167|69●　うわ、本気で心配されてる。

○32276|79○　そんなにか、そんなに俺はまずいのか。
●32276|79●　そんなにか、そんなに俺はまずいのか。

○32395|127○　はあ……仕方ない、夏休みはちょっと真面目にやって、ここまでの出遅れを挽回しておくか。
●32395|127●　はあ……仕方ない、夏休みはちょっと真面目にやって、ここまでの出遅れを挽回しておくか。

○32562|97○　そう考えると、たしかに補習はいい機会なのかもしれない。
●32562|97●　そう考えると、たしかに補習はいい機会なのかもしれない。

○32699|46○T舞人
●32699|46●T舞人

○32745|77○「よし、なんだかやる気が出てきたぞ」
●32745|77●「よし、なんだかやる気が出てきたぞ」

○32971|46○T山彦
●32971|46●T山彦

○33076|75○「おっ、そうか！　がんばれよ舞人」
●33076|75●「おっ、そうか！　がんばれよ舞人」

○33300|46○T希望
●33300|46●T希望

○33405|99○「うん、応援する。私たちに出来ることならなんでも言ってね」
●33405|99●「うん、応援する。私たちに出来ることならなんでも言ってね」

○33544|46○T舞人
●33544|46●T舞人

○33590|63○「お、おまえたち……」
●33590|63●「お、おまえたち……」

○33693|46○T山彦
●33693|46●T山彦

○33798|79○「来年もいっしょに進級しようぜ、舞人」
●33798|79●「来年もいっしょに進級しようぜ、舞人」

○34026|46○T希望
●34026|46●T希望

○34131|73○「私たち友達だもんね、さくっち」
●34131|73●「私たち友達だもんね、さくっち」

○34244|46○T舞人
●34244|46●T舞人

○34290|155○「ばっ、ばかやろう、泣かせてくれるじゃねえか……へへっ、目からフレンチドレッシングみたいなもんが出てきやがったぜ」
●34290|155●「ばっ、ばかやろう、泣かせてくれるじゃねえか……へへっ、目からフレンチドレッシングみたいなもんが出てきやがったぜ」

○34651|48○Tつばさ
●34651|48●Tつばさ

○34699|53○「…………」
●34699|53●「…………」

○34832|129○　感動の友情物語もクライマックスを迎えたところで、一人の部外者が陰鬱な表情で姿を現した。
●34832|129●　感動の友情物語もクライマックスを迎えたところで、一人の部外者が陰鬱な表情で姿を現した。

○35214|46○T希望
●35214|46●T希望

○35319|97○「ど、どうしたの八重ちゃん、いつになく暗ぁい表情で……」
●35319|97●「ど、どうしたの八重ちゃん、いつになく暗ぁい表情で……」

○35565|48○Tつばさ
●35565|48●Tつばさ

○35672|55○「……負けた」
●35672|55●「……負けた」

○35980|46○T山彦
●35980|46●T山彦

○36085|49○「え？」
●36085|49●「え？」

○36283|48○Tつばさ
●36283|48●Tつばさ

○36390|87○「……Ｂ組の円城寺、８５０の大台に乗ったって」
●36390|87●「……Ｂ組の円城寺、８５０の大台に乗ったって」

○36730|46○T希望
●36730|46●T希望

○36835|61○「期末テストの話？」
●36835|61●「期末テストの話？」

○36936|46○T山彦
●36936|46●T山彦

○37041|89○「円城寺さんって、あのグリグリ眼鏡の天才少女？」
●37041|89●「円城寺さんって、あのグリグリ眼鏡の天才少女？」

○37170|46○T舞人
●37170|46●T舞人

○37216|105○「ははは、そう気を落とすな八重樫。世の中、上には上がいるもんだ」
●37216|105●「ははは、そう気を落とすな八重樫。世の中、上には上がいるもんだ」

○37361|141○「そんなときは下を見ろ、下を。探せばいるかもしれないぞ、補習だなんだって泣きぬれている低能一代男が」
●37361|141●「そんなときは下を見ろ、下を。探せばいるかもしれないぞ、補習だなんだって泣きぬれている低能一代男が」

○37651|48○Tつばさ
●37651|48●Tつばさ

○37758|89○「ちっくしょー、私だってあと四点だったのに……」
●37758|89●「ちっくしょー、私だってあと四点だったのに……」

○37887|46○T舞人
●37887|46●T舞人

○37933|53○「…………」
●37933|53●「…………」

○38066|151○　慰めるのが馬鹿らしくなってきた。そんな人智を超えた点数を獲得しておいて、なお不満があるのか。何者だ、こいつ。
●38066|151●　慰めるのが馬鹿らしくなってきた。そんな人智を超えた点数を獲得しておいて、なお不満があるのか。何者だ、こいつ。

○38366|91○　八重樫は立ちつくしたまま俯き、しばし黙していた。
●38366|91●　八重樫は立ちつくしたまま俯き、しばし黙していた。

○38497|105○　しかし次に頭をあげたとき、その表情は前向きな活力に満ちていた。
●38497|105●　しかし次に頭をあげたとき、その表情は前向きな活力に満ちていた。

○38751|48○Tつばさ
●38751|48●Tつばさ

○38858|85○「……全員、放課後の予定を空けておくように」
●38858|85●「……全員、放課後の予定を空けておくように」

○39196|46○T希望
●39196|46●T希望

○39301|61○「え、なんで……？」
●39301|61●「え、なんで……？」

○39511|48○Tつばさ
●39511|48●Tつばさ

○39618|83○「夏休み前にこの憂さを晴らす。よって……」
●39618|83●「夏休み前にこの憂さを晴らす。よって……」

