○173|53○T_StartupDay
○6627|151○　ストリートライブ華やかなりし昨今、ここ桜坂でも、路上で若者が歌っていようとそれほど珍しいことではないはずだ。
●6627|151●　ストリートライブ華やかなりし昨今、ここ桜坂でも、路上で若者が歌っていようとそれほど珍しいことではないはずだ。

○6818|71○　しかし俺様の歌は一味ちがう。
●6818|71●　しかし俺様の歌は一味ちがう。

○6929|117○　地声まるだしの素人発声にくわえ、いかにも喉だけで声を出している張りのなさ。
●6929|117●　地声まるだしの素人発声にくわえ、いかにも喉だけで声を出している張りのなさ。

○7086|115○　しかし中途半端にカラオケ慣れしてるから舌の巻きやビブラートだけは一丁前。
●7086|115●　しかし中途半端にカラオケ慣れしてるから舌の巻きやビブラートだけは一丁前。

○7241|71○　そう、俺の歌は微妙に上手い。
●7241|71●　そう、俺の歌は微妙に上手い。

○7352|125○　つまり、その微妙さがかえって厚かましく聞こえ、中庸を嫌う一般市民の反感を買うのだ。
●7352|125●　つまり、その微妙さがかえって厚かましく聞こえ、中庸を嫌う一般市民の反感を買うのだ。

○7517|48○T聴衆Ａ
●7517|48●T聴衆Ａ

○7624|81○「おい、なんだよアレ。うぜーな、黙れよ」
●7624|81●「おい、なんだよアレ。うぜーな、黙れよ」

○7745|48○T聴衆Ｂ
●7745|48●T聴衆Ｂ

○7852|87○「あの程度で、よく音楽なんてやろうと思うよな」
●7852|87●「あの程度で、よく音楽なんてやろうと思うよな」

○7979|48○T聴衆Ｃ
●7979|48●T聴衆Ｃ

○8086|95○「だっせー、裏声使おうとして失敗してやんの。寒みィ～」
●8086|95●「だっせー、裏声使おうとして失敗してやんの。寒みィ～」

○8261|129○　聞こえよがしな聴衆の声をかき消さんと、俺の喉はサビを迎えていっそう激しくうちふるえた。
●8261|129●　聞こえよがしな聴衆の声をかき消さんと、俺の喉はサビを迎えていっそう激しくうちふるえた。

○8480|46○T舞人
●8480|46●T舞人

○8526|71○「♪咲きみーだーれーてたぁ～」
●8526|71●「♪咲きみーだーれーてたぁ～」

○8637|71○「♪四季のぉしーぐーさにぃ～」
●8637|71●「♪四季のぉしーぐーさにぃ～」

○8907|48○Tこだま
●8907|48●Tこだま

○9014|57○「桜井君……？」
●9014|57●「桜井君……？」

○9279|71○「な、なにやってんの……！？」
●9279|71●「な、なにやってんの……！？」

○9430|137○　デパートの自動ドアから飛びだしてきたおさな子が、顔を真っ赤に染めて俺にラブコールを送っていた。
●9430|137●　デパートの自動ドアから飛びだしてきたおさな子が、顔を真っ赤に染めて俺にラブコールを送っていた。

○9607|133○　しかし、折りしものクライマックスに没入していた俺は、熱いウィンクを飛ばしただけで無視し……
●9607|133●　しかし、折りしものクライマックスに没入していた俺は、熱いウィンクを飛ばしただけで無視し……

○9889|48○Tこだま
●9889|48●Tこだま

○9996|73○「恥ずかしいからやめさないっ！」
●9996|73●「恥ずかしいからやめさないっ！」

○10109|46○T舞人
●10109|46●T舞人

○10155|105○「そ、そんな……ちょ、ちょっと待って先輩、痛っ、いたたた……！」
●10155|105●「そ、そんな……ちょ、ちょっと待って先輩、痛っ、いたたた……！」

○10300|75○「あ、あ、まだ二番があるのに……」
●10300|75●「あ、あ、まだ二番があるのに……」

○10455|75○　俺の夢は志なかばにして断たれた。
●10455|75●　俺の夢は志なかばにして断たれた。

○10715|54○TBGSU_10a.gpd
●10715|54●TBGSU_10a.gpd

○10928|46○T舞人
●10928|46●T舞人

○10974|121○「こうして、舞人伝説第一楽章～路上より愛をこめて～は幕を閉じることになりました」
●10974|121●「こうして、舞人伝説第一楽章～路上より愛をこめて～は幕を閉じることになりました」

○11135|48○Tこだま
●11135|48●Tこだま

○11183|51○「……？」
●11183|51●「……？」

○11274|46○T舞人
●11274|46●T舞人

○11320|129○「来週のこの時間は、ひきつづき第二章～オレをヴィジュアル系と呼ぶな～をお送りいたします」
●11320|129●「来週のこの時間は、ひきつづき第二章～オレをヴィジュアル系と呼ぶな～をお送りいたします」

○11489|75○「聞かせてやるぜ、魂のシャウト！」
●11489|75●「聞かせてやるぜ、魂のシャウト！」

○11713|48○Tこだま
●11713|48●Tこだま

○11820|95○「もう、恥ずかしいなあ。あんなところで何をしてたの？」
●11820|95●「もう、恥ずかしいなあ。あんなところで何をしてたの？」

○11955|46○T舞人
●11955|46●T舞人

○12001|151○「あなたは厨房で調理師に何をしてたかと問うんですか？　ストリートミュージシャンに路上で何してたとは愚問ですぞ」
●12001|151●「あなたは厨房で調理師に何をしてたかと問うんですか？　ストリートミュージシャンに路上で何してたとは愚問ですぞ」

○12301|48○Tこだま
●12301|48●Tこだま

○12408|73○「桜井君、音楽のひとだったの？」
●12408|73●「桜井君、音楽のひとだったの？」

○12521|46○T舞人
●12521|46●T舞人

○12567|53○「突発的に」
●12567|53●「突発的に」

○12660|59○「いけませんか？」
●12660|59●「いけませんか？」

○12868|48○Tこだま
●12868|48●Tこだま

○12975|71○「い、いけなくはないけど……」
●12975|71●「い、いけなくはないけど……」

○13254|117○「その、人前に出るのは、もうちょっと練習してからでも遅くないんじゃないかな」
●13254|117●「その、人前に出るのは、もうちょっと練習してからでも遅くないんじゃないかな」

○13411|46○T舞人
●13411|46●T舞人

○13457|165○「いいんです。上手くないのは承知してますが、この張りさけそうな情熱を僕一人の胸のうちに留めておくことができなくなったんです」
●13457|165●「いいんです。上手くないのは承知してますが、この張りさけそうな情熱を僕一人の胸のうちに留めておくことができなくなったんです」

○13662|85○「芸術とは本来そういうものではないのですか」
●13662|85●「芸術とは本来そういうものではないのですか」

○13896|48○Tこだま
●13896|48●Tこだま

○14003|61○「あ、それは違う！」
●14003|61●「あ、それは違う！」

○14272|197○「ミレーはね、他人を感動させるにはまず自分が感動しなければならないって言ってるの。そうじゃなきゃ、いかに巧みな作品であっても生命が吹きこまれてないから……」
●14272|197●「ミレーはね、他人を感動させるにはまず自分が感動しなければならないって言ってるの。そうじゃなきゃ、いかに巧みな作品であっても生命が吹きこまれてないから……」

○14509|46○T舞人
●14509|46●T舞人

○14555|93○「あー、はい、分かりました、音楽はきっぱり諦めます」
●14555|93●「あー、はい、分かりました、音楽はきっぱり諦めます」

○14728|101○　話が長くなりそうなので、俺は先輩をからかう遊びを中断した。
●14728|101●　話が長くなりそうなので、俺は先輩をからかう遊びを中断した。

○14869|46○T舞人
●14869|46●T舞人

○14915|71○「先輩こそ何をしてたんです？」
●14915|71●「先輩こそ何をしてたんです？」

○15066|131○　そして別の話題を振る。これだけでこの人は、中途半端な芸術論をすっかり忘れてしまうはずだ。
●15066|131●　そして別の話題を振る。これだけでこの人は、中途半端な芸術論をすっかり忘れてしまうはずだ。

○15237|71○　年上だけど操縦しやすいなあ。
●15237|71●　年上だけど操縦しやすいなあ。

○15457|48○Tこだま
●15457|48●Tこだま

○15564|105○「私は新しいバッグを探してたの。今まで使ってたのが壊れちゃって」
●15564|105●「私は新しいバッグを探してたの。今まで使ってたのが壊れちゃって」

○15709|46○T舞人
●15709|46●T舞人

○15755|107○「ほほう、テスト前だと言うのに余裕しゃくしゃくショッピングですか」
●15755|107●「ほほう、テスト前だと言うのに余裕しゃくしゃくショッピングですか」

○16011|48○Tこだま
●16011|48●Tこだま

○16118|137○「私、直前におたおたするほど普段なまけてないもん。それに明日は、現文と地理……得意科目だからね」
●16118|137●「私、直前におたおたするほど普段なまけてないもん。それに明日は、現文と地理……得意科目だからね」

○16463|105○「せっかくの誕生日、机に向かって黙々と……っていうのも虚しいし」
●16463|105●「せっかくの誕生日、机に向かって黙々と……っていうのも虚しいし」

○16608|46○T舞人
●16608|46●T舞人

○16654|71○「あ、誕生日なんですか、今日」
●16654|71●「あ、誕生日なんですか、今日」

○16874|48○Tこだま
●16874|48●Tこだま

○16981|49○「うん」
●16981|49●「うん」

○17110|79○　先輩は嬉しくもなさそうにうなずいた。
●17110|79●　先輩は嬉しくもなさそうにうなずいた。

○17338|48○Tこだま
●17338|48●Tこだま

○17445|105○「またひとつ歳を取っちゃった……あーあ、若いころに戻りたいなあ」
●17445|105●「またひとつ歳を取っちゃった……あーあ、若いころに戻りたいなあ」

○17630|123○　愛らしいチビっ子の不似合いな発言に、通りすがりの年寄りが驚いて目を丸くしていた。
●17630|123●　愛らしいチビっ子の不似合いな発言に、通りすがりの年寄りが驚いて目を丸くしていた。

○17793|119○　気持ちは分かる……とくに私服だと、まさか自動車免許の取れる年齢には見えない。
●17793|119●　気持ちは分かる……とくに私服だと、まさか自動車免許の取れる年齢には見えない。

○18061|48○Tこだま
●18061|48●Tこだま

○18168|123○「ひかり達は『パーッとやろう！』とか言ってくれたんだけど、テスト前にそれも悪いし」
●18168|123●「ひかり達は『パーッとやろう！』とか言ってくれたんだけど、テスト前にそれも悪いし」

○18499|69○「桜井君が代わりに祝ってね」
●18499|69●「桜井君が代わりに祝ってね」

○18608|46○T舞人
●18608|46●T舞人

○18654|53○「はあ……」
●18654|53●「はあ……」

○18787|69○　えー、どうしようかな……。
●18787|69●　えー、どうしようかな……。

○19044|57○T_CreateSaveText
●19044|57●T_CreateSaveText

○19101|53○T_PrintParam
●19101|53●T_PrintParam

○19154|46○T舞人
●19154|46●T舞人

○19200|55○「いいですよ」
●19200|55●「いいですよ」

○19295|85○「じゃあ、そのバッグ、俺に買わせてください」
●19295|85●「じゃあ、そのバッグ、俺に買わせてください」

○19460|99○　ちょうど仕送りも入ったばかりだしな。先行投資も悪くない。
●19460|99●　ちょうど仕送りも入ったばかりだしな。先行投資も悪くない。

○19708|48○Tこだま
●19708|48●Tこだま

○19815|99○「え、ええ？　悪いよそれは！　そんなつもりじゃなくて……」
●19815|99●「え、ええ？　悪いよそれは！　そんなつもりじゃなくて……」

○19954|46○T舞人
●19954|46●T舞人

○20000|95○「遠慮しないでください。ここで会ったのも何かの縁です」
●20000|95●「遠慮しないでください。ここで会ったのも何かの縁です」

○20244|48○Tこだま
●20244|48●Tこだま

○20351|81○「えー、でも、そんなに安いものでもないし
●20351|81●「えー、でも、そんなに安いものでもないし

○20472|47○……」
●20472|47●……」

○20599|99○　里見先輩の性格上、俺の申し出を渋ることぐらい予測済みだ。
●20599|99●　里見先輩の性格上、俺の申し出を渋ることぐらい予測済みだ。

○20738|105○　しかし、この時点ですでにあなたは俺の姦計にはまっているのです。
●20738|105●　しかし、この時点ですでにあなたは俺の姦計にはまっているのです。

○20883|46○T舞人
●20883|46●T舞人

○20929|65○「じゃあこうしましょう」
●20929|65●「じゃあこうしましょう」

○21074|91○　まるでいま思いついた妥協案めかして、俺は言った。
●21074|91●　まるでいま思いついた妥協案めかして、俺は言った。

○21205|46○T舞人
●21205|46●T舞人

○21251|89○「次は先輩が、俺の誕生日にプレゼントをください」
●21251|89●「次は先輩が、俺の誕生日にプレゼントをください」

○21489|48○Tこだま
●21489|48●Tこだま

○21596|55○「うーん……」
●21596|55●「うーん……」

○21859|71○「まあ、それなら……いいかな」
●21859|71●「まあ、それなら……いいかな」

○22010|57○　よし、墜ちた。
●22010|57●　よし、墜ちた。

○22107|46○T舞人
●22107|46●T舞人

○22153|89○「その代わり、俺のときは倍返しでお願いしますよ」
●22153|89●「その代わり、俺のときは倍返しでお願いしますよ」

○22322|111○　冗談じみた口調で言いはしたものの、もちろん俺はマジ率百パーセントだ。
●22322|111●　冗談じみた口調で言いはしたものの、もちろん俺はマジ率百パーセントだ。

○22582|48○Tこだま
●22582|48●Tこだま

○22689|109○「うん、年上だからね。可愛い後輩にそのぐらいの気持ちは付けて返すよ」
●22689|109●「うん、年上だからね。可愛い後輩にそのぐらいの気持ちは付けて返すよ」

○22878|93○　そして彼女がそう答えるであろうことも計算のうちだ。
●22878|93●　そして彼女がそう答えるであろうことも計算のうちだ。

○23011|143○　賢いなあ、俺って。あとは自分の誕生日が来るのを待つだけだ、ふふふ。これぞエビでタイを釣るってやつよ。
●23011|143●　賢いなあ、俺って。あとは自分の誕生日が来るのを待つだけだ、ふふふ。これぞエビでタイを釣るってやつよ。

○23303|48○Tこだま
●23303|48●Tこだま

○23410|73○「桜井君って、誕生日いつなの？」
●23410|73●「桜井君って、誕生日いつなの？」

○23523|46○T舞人
●23523|46●T舞人

○23569|57○「あ、三月……」
●23569|57●「あ、三月……」

○23706|85○　しまった、そんな先じゃこのひと卒業してる！
●23706|85●　しまった、そんな先じゃこのひと卒業してる！

○23831|77○　く、くそっ、馬鹿か俺の母親は……。
●23831|77●　く、くそっ、馬鹿か俺の母親は……。

○24100|57○T_CreateSaveText
●24100|57●T_CreateSaveText

○24157|53○T_PrintParam
●24157|53●T_PrintParam

○24210|46○T舞人
●24210|46●T舞人

○24256|65○「オメデトーゴザイマス」
●24256|65●「オメデトーゴザイマス」

○24470|48○Tこだま
●24470|48●Tこだま

○24577|63○「うん、ありがとう！」
●24577|63●「うん、ありがとう！」

○24720|109○　あからさまな棒読みにも関わらず、俺の祝辞をありがたく拝聴した先輩。
●24720|109●　あからさまな棒読みにも関わらず、俺の祝辞をありがたく拝聴した先輩。

○24869|95○　なんだかんだ言っても、今日という日が嬉しいみたいだ。
●24869|95●　なんだかんだ言っても、今日という日が嬉しいみたいだ。

○25004|46○T舞人
●25004|46●T舞人

○25050|59○「六月二日か……」
●25050|59●「六月二日か……」

○25149|91○「浪人の日、なんて言ってみたりして。あははは……」
●25149|91●「浪人の日、なんて言ってみたりして。あははは……」

○25389|48○Tこだま
●25389|48●Tこだま

○25496|57○「う、うん……」
●25496|57●「う、うん……」

○25633|153○　俺が思いつきで口にした適当発言を、とても重く受けとめたみたいな里見先輩。まずい、受験生には禁句だったかな……。
●25633|153●　俺が思いつきで口にした適当発言を、とても重く受けとめたみたいな里見先輩。まずい、受験生には禁句だったかな……。

○25826|46○T舞人
●25826|46●T舞人

○25872|111○「いや、そんな、先輩が浪人するとか、そういう意味じゃなくてですね……」
●25872|111●「いや、そんな、先輩が浪人するとか、そういう意味じゃなくてですね……」

○26132|48○Tこだま
●26132|48●Tこだま

○26239|55○「あはは……」
●26239|55●「あはは……」

○26374|111○　声が笑っても顔が笑ってない。意外にそういうの気にするひとだったのか。
●26374|111●　声が笑っても顔が笑ってない。意外にそういうの気にするひとだったのか。

○26525|46○T舞人
●26525|46●T舞人

○26571|121○「だ、大丈夫ですよ先輩！　いまどき浪人ぐらい、恥ずかしいことでもないんですから」
●26571|121●「だ、大丈夫ですよ先輩！　いまどき浪人ぐらい、恥ずかしいことでもないんですから」

○26881|75○　……違う、フォローになってない。
●26881|75●　……違う、フォローになってない。

○26996|46○T舞人
●26996|46●T舞人

○27042|131○「だ、大丈夫ですよ先輩！　浪人ってのは、現役より上を狙えるチャンスでもあるわけですから！」
●27042|131●「だ、大丈夫ですよ先輩！　浪人ってのは、現役より上を狙えるチャンスでもあるわけですから！」

○27253|67○　……違う、これも失敗だ。
●27253|67●　……違う、これも失敗だ。

○27360|46○T舞人
●27360|46●T舞人

○27406|141○「だ、大丈夫ですよ先輩！　先輩が浪人なんかするわけないじゃないですか。第一志望も楽勝なんですよねっ」
●27406|141●「だ、大丈夫ですよ先輩！　先輩が浪人なんかするわけないじゃないですか。第一志望も楽勝なんですよねっ」

○27696|48○Tこだま
●27696|48●Tこだま

○27803|73○「このあいだの模試でＤ判定……」
●27803|73●「このあいだの模試でＤ判定……」

○27956|115○　うわ、余計に凹ませてしまった！　こいつは泥沼だ、話題を変えなくては……。
●27956|115●　うわ、余計に凹ませてしまった！　こいつは泥沼だ、話題を変えなくては……。

○28111|46○T舞人
●28111|46●T舞人

○28157|77○「そ、そうだ先輩、誕生日といえば！」
●28157|77●「そ、そうだ先輩、誕生日といえば！」

○28274|77○「なにかプレゼントは要りませんか？」
●28274|77●「なにかプレゼントは要りませんか？」

○28540|125○　俺は仕送りが入ったばかりなのをいいことに、この窮地を金の力で切りぬけることにした。
●28540|125●　俺は仕送りが入ったばかりなのをいいことに、この窮地を金の力で切りぬけることにした。

○28705|46○T舞人
●28705|46●T舞人

○28751|105○「そうか、バッグが欲しいんでしたね。じゃあ、俺がそれ買いますよ」
●28751|105●「そうか、バッグが欲しいんでしたね。じゃあ、俺がそれ買いますよ」

○29005|48○Tこだま
●29005|48●Tこだま

○29112|95○「え、ええ？　悪いよ、それは。気持ちは嬉しいけど……」
●29112|95●「え、ええ？　悪いよ、それは。気持ちは嬉しいけど……」

○29247|46○T舞人
●29247|46●T舞人

○29293|79○「うるさい、だまれ、女はすっこんでろ」
●29293|79●「うるさい、だまれ、女はすっこんでろ」

○29452|123○　冗談じゃない、この沈んだ気分のまま浪人でもされたら、枕元にまで立たれそうそうだ。
●29452|123●　冗談じゃない、この沈んだ気分のまま浪人でもされたら、枕元にまで立たれそうそうだ。

○29724|48○Tこだま
●29724|48●Tこだま

○29831|73○「えー、でも、そういうのは……」
●29831|73●「えー、でも、そういうのは……」

○29944|46○T舞人
●29944|46●T舞人

○29990|99○「いいから！　行きますよ、さっきのデパートでいいですねっ」
●29990|99●「いいから！　行きますよ、さっきのデパートでいいですねっ」

○30169|89○　俺は先輩の小さな肩を押して、むりやり歩かせた。
●30169|89●　俺は先輩の小さな肩を押して、むりやり歩かせた。

○30298|71○　今日の格言。口は災いのもと。
●30298|71●　今日の格言。口は災いのもと。

○30557|57○T_CreateSaveText
●30557|57●T_CreateSaveText

○30614|53○T_PrintParam
●30614|53●T_PrintParam

○30707|54○TVGKD_03a.gpd
●30707|54●TVGKD_03a.gpd

○30791|51○T_ShowDate
●30791|51●T_ShowDate

○30942|46○T舞人
●30942|46●T舞人

○30988|65○「ようし、これにしよう」
●30988|65●「ようし、これにしよう」

○31093|48○Tこだま
●31093|48●Tこだま

○31200|67○「や、やだよ、そんなの！」
●31200|67●「や、やだよ、そんなの！」

○31307|46○T舞人
●31307|46●T舞人

○31353|79○「えー、なんで、可愛いじゃないですか」
●31353|79●「えー、なんで、可愛いじゃないですか」

○31472|48○Tこだま
●31472|48●Tこだま

○31579|63○「可愛いから嫌なのっ」
●31579|63●「可愛いから嫌なのっ」

○31722|177○　売り場の片隅で、まさしく捨てられた猫のように埃をかぶっていたバックパック……いや、そんな格好いいもんじゃないな。リュックだ、リュック。
●31722|177●　売り場の片隅で、まさしく捨てられた猫のように埃をかぶっていたバックパック……いや、そんな格好いいもんじゃないな。リュックだ、リュック。

○31939|147○　ポップでキュートでファンシーで、生きるメルヘンとも言うべき里見先輩にはピッタリの装備だと思うんだけどな。
●31939|147●　ポップでキュートでファンシーで、生きるメルヘンとも言うべき里見先輩にはピッタリの装備だと思うんだけどな。

○32126|46○T舞人
●32126|46●T舞人

○32172|79○「おそろしいほど似合うと思いますよ？」
●32172|79●「おそろしいほど似合うと思いますよ？」

○32291|48○Tこだま
●32291|48●Tこだま

○32398|61○「似合わないよっ！」
●32398|61●「似合わないよっ！」

○32558|81○「桜井君っ！　私、子供じゃないんだよっ」
●32558|81●「桜井君っ！　私、子供じゃないんだよっ」

○32679|46○T舞人
●32679|46●T舞人

○32725|71○「でもほら、現品かぎりだって」
●32725|71●「でもほら、現品かぎりだって」

○32836|48○Tこだま
●32836|48●Tこだま

○32943|79○「でもじゃないの！　もう、怒るぞっ！」
●32943|79●「でもじゃないの！　もう、怒るぞっ！」

○33102|79○　いいけど……怒っても怖くないし……。
●33102|79●　いいけど……怒っても怖くないし……。

○33221|105○　その品が俺にとって魅力的なのは、なんといってもその良心価格だ。
●33221|105●　その品が俺にとって魅力的なのは、なんといってもその良心価格だ。

○33366|175○　値札には、ウソかマコトかミニコンポ並みの価格が記されているが、現在それが陳列されているのは千円均一セールと張りだされたワゴンの中だ。
●33366|175●　値札には、ウソかマコトかミニコンポ並みの価格が記されているが、現在それが陳列されているのは千円均一セールと張りだされたワゴンの中だ。

○33581|145○　その、いかにもいわくありげっぽい暴落ぶりがまた心惹かれる要素でもある。よっぽど需要がなかったんだろう。
●33581|145●　その、いかにもいわくありげっぽい暴落ぶりがまた心惹かれる要素でもある。よっぽど需要がなかったんだろう。

○33766|48○Tこだま
●33766|48●Tこだま

○33873|71○「私、こういう方のが似合うよ」
●33873|71●「私、こういう方のが似合うよ」

○34034|46○T舞人
●34034|46●T舞人

○34080|63○「わははははははは！」
●34080|63●「わははははははは！」

○34233|67○「いえ、思いだし笑いです」
●34233|67●「いえ、思いだし笑いです」

○34380|127○　ああ、ビックリした。先輩、ＯＬが持つような皮のハンドバッグ持ちだしてくるんだもんな。
●34380|127●　ああ、ビックリした。先輩、ＯＬが持つような皮のハンドバッグ持ちだしてくるんだもんな。

○34547|111○　無言で睨んでるけど、そりゃ俺じゃなくたって冗談だと思うだろうよ……。
●34547|111●　無言で睨んでるけど、そりゃ俺じゃなくたって冗談だと思うだろうよ……。

○34698|46○T舞人
●34698|46●T舞人

○34744|97○「ええ、もちろん、先輩に似合うのはたしかにそっちですよ」
●34744|97●「ええ、もちろん、先輩に似合うのはたしかにそっちですよ」

○34881|48○Tこだま
●34881|48●Tこだま

○34988|67○「……なんで笑ってるの？」
●34988|67●「……なんで笑ってるの？」

○35135|83○　しまった、頬の筋肉が弛んだままだったか。
●35135|83●　しまった、頬の筋肉が弛んだままだったか。

○35258|46○T舞人
●35258|46●T舞人

○35304|105○「ええ、もちろん先輩に似合うのは、そういうシックなバッグですよ」
●35304|105●「ええ、もちろん先輩に似合うのは、そういうシックなバッグですよ」

○35489|81○　俺は表情を引きしめて再度言いなおした。
●35489|81●　俺は表情を引きしめて再度言いなおした。

○35610|46○T舞人
●35610|46●T舞人

○35656|185○「でも、いいですか？　型にはまったままの固い頭では、新しい文化は築きえないんです。次世代を担うのは革新的な発想です。古今東西の例を見てみなさい」
●35656|185●「でも、いいですか？　型にはまったままの固い頭では、新しい文化は築きえないんです。次世代を担うのは革新的な発想です。古今東西の例を見てみなさい」

○35881|63○「たとえば、あー……」
●35881|63●「たとえば、あー……」

○36024|171○　思いつきの高説に具体例を添えて説得力を増加させようとしたが、俺は里見先輩ではないので、おあつらえ向きなケースが思いつかなかった。
●36024|171●　思いつきの高説に具体例を添えて説得力を増加させようとしたが、俺は里見先輩ではないので、おあつらえ向きなケースが思いつかなかった。

○36235|48○Tこだま
●36235|48●Tこだま

○36342|105○「たとえば、震災後の日本文学で言えばダダイズムとか未来派とか？」
●36342|105●「たとえば、震災後の日本文学で言えばダダイズムとか未来派とか？」

○36527|101○　しばらく唸っていたら、先輩が勝手にたとえ話を始めてくれた。
●36527|101●　しばらく唸っていたら、先輩が勝手にたとえ話を始めてくれた。

○36668|46○T舞人
●36668|46●T舞人

○36714|71○「そうです、そういうことです」
●36714|71●「そうです、そういうことです」

○36865|77○　俺は知ったふうな顔色で深く頷いた。
●36865|77●　俺は知ったふうな顔色で深く頷いた。

○36982|93○　なんのことやらさっぱりだが、今はとりあえず頷こう。
●36982|93●　なんのことやらさっぱりだが、今はとりあえず頷こう。

○37115|48○Tこだま
●37115|48●Tこだま

○37222|187○「でも新感覚派の『文芸時代』はすぐに解散しちゃったし、その後に興った新興芸術派も活動は短期間だったよね。けっきょく時代の趨勢はプロレタリア文学で」
