○173|53○T_StartupDay
○7449|46○T青葉
●7449|46●T青葉

○7554|99○「おねえちゃんがね、お誕生日のプレゼントをくれるんだって」
●7554|99●「おねえちゃんがね、お誕生日のプレゼントをくれるんだって」

○7693|46○T舞人
●7693|46●T舞人

○7739|53○「誕生日？」
●7739|53●「誕生日？」

○7941|46○T小町
●7941|46●T小町

○8046|115○「おめでとうございまーす。森青葉ちゃん、本日第ウン回目の生誕記念日でーす」
●8046|115●「おめでとうございまーす。森青葉ちゃん、本日第ウン回目の生誕記念日でーす」

○8383|57○T_CreateSaveText
●8383|57●T_CreateSaveText

○8440|53○T_PrintParam
●8440|53●T_PrintParam

○8533|131○　あ、そうか、そういえば春先にそんな話を聞いた覚えがあったな……まずい、すっかり忘れてた。
●8533|131●　あ、そうか、そういえば春先にそんな話を聞いた覚えがあったな……まずい、すっかり忘れてた。

○8813|46○T青葉
●8813|46●T青葉

○8918|111○「えへへ……前に話したんだけど、おにいちゃん、やっぱり覚えてないよね」
●8918|111●「えへへ……前に話したんだけど、おにいちゃん、やっぱり覚えてないよね」

○9069|46○T舞人
●9069|46●T舞人

○9115|103○「なっ……馬鹿おっしゃい。覚えてるに決まってるじゃないですか」
●9115|103●「なっ……馬鹿おっしゃい。覚えてるに決まってるじゃないですか」

○9298|111○　えーっと……あ、そうだ、たしかケーキを作るとかって張りきってたよな。
●9298|111●　えーっと……あ、そうだ、たしかケーキを作るとかって張りきってたよな。

○9449|46○T舞人
●9449|46●T舞人

○9495|85○「楽しみだなあ、青葉ちゃんの手作りケーキ！」
●9495|85●「楽しみだなあ、青葉ちゃんの手作りケーキ！」

○9729|46○T青葉
●9729|46●T青葉

○9834|69○「えへへ、がんばっちゃうよ」
●9834|69●「えへへ、がんばっちゃうよ」

○10125|57○T_CreateSaveText
●10125|57●T_CreateSaveText

○10182|53○T_PrintParam
●10182|53●T_PrintParam

○10235|46○T舞人
●10235|46●T舞人

○10281|59○「あ、そうなの？」
●10281|59●「あ、そうなの？」

○10489|46○T青葉
●10489|46●T青葉

○10594|55○「えへへ……」
●10594|55●「えへへ……」

○10689|46○T舞人
●10689|46●T舞人

○10735|65○「それはおめでとうだね」
●10735|65●「それはおめでとうだね」

○11040|57○T_CreateSaveText
●11040|57●T_CreateSaveText

○11097|53○T_PrintParam
●11097|53●T_PrintParam

○11150|46○T舞人
●11150|46●T舞人

○11196|87○「あー、じゃあ俺もなんかプレゼントしなきゃね」
●11196|87●「あー、じゃあ俺もなんかプレゼントしなきゃね」

○11363|83○　今月の残高は……ま、大丈夫だろう、うん。
●11363|83●　今月の残高は……ま、大丈夫だろう、うん。

○11595|46○T青葉
●11595|46●T青葉

○11700|81○「おにいちゃん、いいよー、気にしないで」
●11700|81●「おにいちゃん、いいよー、気にしないで」

○11821|46○T舞人
●11821|46●T舞人

○11867|87○「そうは言っても、日頃からお世話になってるし」
●11867|87●「そうは言っても、日頃からお世話になってるし」

○11994|125○「なにがいいかな、青葉ちゃん昆虫標本とか好き？　注射器とか防腐剤のセットとかあるよ」
●11994|125●「なにがいいかな、青葉ちゃん昆虫標本とか好き？　注射器とか防腐剤のセットとかあるよ」

○12268|46○T青葉
●12268|46●T青葉

○12373|65○「い、いらないってばー」
●12373|65●「い、いらないってばー」

○12478|46○T舞人
●12478|46●T舞人

○12524|85○「ははは、男の子は遠慮しなくていいんだぞう」
●12524|85●「ははは、男の子は遠慮しなくていいんだぞう」

○12794|54○TBGSU_10a.gpd
●12794|54●TBGSU_10a.gpd

○12957|46○T小町
●12957|46●T小町

○13062|123○「雪村は紅茶の葉っぱを贈ろうと思うんですよ。せんぱいはティーポットとかどうですか」
●13062|123●「雪村は紅茶の葉っぱを贈ろうと思うんですよ。せんぱいはティーポットとかどうですか」

○13265|103○　青葉ちゃんと別れたあとで、雪村がそんな提案を持ちかけてきた。
●13265|103●　青葉ちゃんと別れたあとで、雪村がそんな提案を持ちかけてきた。

○13408|46○T舞人
●13408|46●T舞人

○13454|67○「うーん、なんか普通だな」
●13454|67●「うーん、なんか普通だな」

○13561|111○「もっとこう、なんじゃこりゃ度の高いアイテムの方が受けるんじゃないか」
●13561|111●「もっとこう、なんじゃこりゃ度の高いアイテムの方が受けるんじゃないか」

○13821|46○T小町
●13821|46●T小町

○13926|139○「青葉ちゃんは雪村と違ってカタギの女の子ですからね。捕虫網とか虫籠あげても引くだけだと思いますよ」
●13926|139●「青葉ちゃんは雪村と違ってカタギの女の子ですからね。捕虫網とか虫籠あげても引くだけだと思いますよ」

○14145|129○　まあ、たしかにな……ヘタに「あ、ありがとう、大事にするね」とか言われちゃっても困るし。
●14145|129●　まあ、たしかにな……ヘタに「あ、ありがとう、大事にするね」とか言われちゃっても困るし。

○14423|46○T小町
●14423|46●T小町

○14528|111○「あ、ちなみに雪村にも、誕生日にはティーポットの方が喜ぶと思いますよ」
●14528|111●「あ、ちなみに雪村にも、誕生日にはティーポットの方が喜ぶと思いますよ」

○14679|46○T舞人
●14679|46●T舞人

○14725|107○「うーん、仕方ない。昆虫採集セットは雪村の誕生日まで取っておくか」
●14725|107●「うーん、仕方ない。昆虫採集セットは雪村の誕生日まで取っておくか」

○14981|46○T小町
●14981|46●T小町

○15086|67○「ひとの話、聞いてます？」
●15086|67●「ひとの話、聞いてます？」

○15361|113○「でも、たとえ虫取りセットでもいいんです。せんぱいから戴けるのであれば」
●15361|113●「でも、たとえ虫取りセットでもいいんです。せんぱいから戴けるのであれば」

○15514|46○T舞人
●15514|46●T舞人

○15560|59○「いや、貸すだけ」
●15560|59●「いや、貸すだけ」

○15768|46○T小町
●15768|46●T小町

○15873|115○「うわぁ、ダイコクコガネもびっくりの超ドけち虫ですねー、さっすがせんぱい」
●15873|115●「うわぁ、ダイコクコガネもびっくりの超ドけち虫ですねー、さっすがせんぱい」

○16028|46○T舞人
●16028|46●T舞人

○16074|83○「ははは、そう誉めるな、照れるじゃないか」
●16074|83●「ははは、そう誉めるな、照れるじゃないか」

○16197|123○「しかし……贈りものは決まったとして、どこで売ってるんだ、そのニーパットとやらは」
●16197|123●「しかし……贈りものは決まったとして、どこで売ってるんだ、そのニーパットとやらは」

○16469|46○T小町
●16469|46●T小町

○16574|83○「スポーツ用品店に行けばあると思いますよ」
●16574|83●「スポーツ用品店に行けばあると思いますよ」

○16697|46○T舞人
●16697|46●T舞人

○16743|53○「…………」
●16743|53●「…………」

○16836|46○T小町
●16836|46●T小町

○16882|53○「…………」
●16882|53●「…………」

○16975|46○T舞人
●16975|46●T舞人

○17021|53○「…………」
●17021|53●「…………」

○17154|51○　ぐいっ。
●17154|51●　ぐいっ。

○17354|46○T小町
●17354|46●T小町

○17459|55○「きゃぅん！」
●17459|55●「きゃぅん！」

○17594|73○　俺は無言で雪村の髪房を掴んだ。
●17594|73●　俺は無言で雪村の髪房を掴んだ。

○17707|46○T小町
●17707|46●T小町

○17812|107○「痛たた……すみませんすみません、ツッコミます、ツッコミますから」
●17812|107●「痛たた……すみませんすみません、ツッコミます、ツッコミますから」

○17999|95○　雪村が改心してくれたので、俺は哀れな罪人を釈放した。
●17999|95●　雪村が改心してくれたので、俺は哀れな罪人を釈放した。

○18134|46○T舞人
●18134|46●T舞人

○18180|59○「いくぞテイク２」
●18180|59●「いくぞテイク２」

○18279|46○T小町
●18279|46●T小町

○18384|55○「ふぁい……」
●18384|55●「ふぁい……」

○18536|46○T舞人
●18536|46●T舞人

○18582|119○「しかし贈りものは決まったとして、どこで売ってるんだ、そのニーパットとやらは」
●18582|119●「しかし贈りものは決まったとして、どこで売ってるんだ、そのニーパットとやらは」

○18890|46○T小町
●18890|46●T小町

○18995|105○「桜井はん桜井はん、ニーパットちゃうがな、ティーポットでんがな」
●18995|105●「桜井はん桜井はん、ニーパットちゃうがな、ティーポットでんがな」

○19180|101○　いんちき関西弁を駆使して、俺の腹に手の甲を押しあてる相方。
●19180|101●　いんちき関西弁を駆使して、俺の腹に手の甲を押しあてる相方。

○19321|77○　これでよし。世界の秩序は保たれた。
●19321|77●　これでよし。世界の秩序は保たれた。

○19583|54○TBGSU_04a.gpd
●19583|54●TBGSU_04a.gpd

○19746|46○T舞人
●19746|46●T舞人

○19792|73○「で、実際どこへ行けばいいんだ」
●19792|73●「で、実際どこへ行けばいいんだ」

○19905|99○「まあいい。雪村、今日買いに行くんだろ？　俺も連れていけ」
●19905|99●「まあいい。雪村、今日買いに行くんだろ？　俺も連れていけ」

○20153|46○T小町
●20153|46●T小町

○20258|81○「わっ、せんぱいからデートに誘われ……」
●20258|81●「わっ、せんぱいからデートに誘われ……」

○20488|46○T小町
●20488|46●T小町

○20593|57○「きゃうんっ！」
●20593|57●「きゃうんっ！」

○20749|119○「痛たたっ……すみませんすみません、ショッピングです、ただのショッピングです」
●20749|119●「痛たたっ……すみませんすみません、ショッピングです、ただのショッピングです」

○20908|46○T舞人
●20908|46●T舞人

○20954|85○「放課後、駅前プロムナードに集合だ。いいな」
●20954|85●「放課後、駅前プロムナードに集合だ。いいな」

○21188|46○T小町
●21188|46●T小町

○21293|51○「はいっ」
●21293|51●「はいっ」

○21552|81○「それでは雪村、お先に失礼いたします！」
●21552|81●「それでは雪村、お先に失礼いたします！」

○21803|71○　敬礼して駆けだしてゆく雪村。
●21803|71●　敬礼して駆けだしてゆく雪村。

○21914|97○　なにが楽しいんだか……根っからの芸人なのかな、あいつ。
●21914|97●　なにが楽しいんだか……根っからの芸人なのかな、あいつ。

○22236|54○TBGSU_06a.gpd
●22236|54●TBGSU_06a.gpd

○22449|46○T山彦
●22449|46●T山彦

○22554|67○「舞人、今日はどうだった」
●22554|67●「舞人、今日はどうだった」

○22661|46○T舞人
●22661|46●T舞人

○22707|51○「言うな」
●22707|51●「言うな」

○22838|69○　期末テスト三日目の放課後。
●22838|69●　期末テスト三日目の放課後。

○22947|115○　俺は目を閉じ耳を塞ぎ、友の放つ言葉のやいばに脆弱なその身を震わせていた。
●22947|115●　俺は目を閉じ耳を塞ぎ、友の放つ言葉のやいばに脆弱なその身を震わせていた。

○23102|46○T舞人
●23102|46●T舞人

○23148|147○「ああ、せっかく忘れかけていたのに……山彦よ、おまえは地獄の底に封印した忌まわしい記憶を呼びおこしたのだ」
●23148|147●「ああ、せっかく忘れかけていたのに……山彦よ、おまえは地獄の底に封印した忌まわしい記憶を呼びおこしたのだ」

○23335|71○「ううぅ……恐いっ、恐いよう」
●23335|71●「ううぅ……恐いっ、恐いよう」

○23555|46○T山彦
●23555|46●T山彦

○23660|85○「記憶もなにも、つい十分前のことじゃないか」
●23660|85●「記憶もなにも、つい十分前のことじゃないか」

○23785|46○T舞人
●23785|46●T舞人

○23831|85○「あああ、テストの話はするなと言ってるのに」
●23831|85●「あああ、テストの話はするなと言ってるのに」

○24065|46○T山彦
●24065|46●T山彦

○24170|83○「それに、戦いは明日も明後日も続くんだぜ」
●24170|83●「それに、戦いは明日も明後日も続くんだぜ」

○24293|46○T舞人
●24293|46●T舞人

○24339|87○「もういいんだ。残りはどうせ単なる消化試合だ」
●24339|87●「もういいんだ。残りはどうせ単なる消化試合だ」

○24466|189○「っていうか、なぜ期末考査にはコールドゲームがないんだろう。結果は見えている。これ以上続けても無駄な血が流れるだけだと、なぜお偉方は気付かないんだ」
●24466|189●「っていうか、なぜ期末考査にはコールドゲームがないんだろう。結果は見えている。これ以上続けても無駄な血が流れるだけだと、なぜお偉方は気付かないんだ」

○24804|46○T山彦
●24804|46●T山彦

○24909|71○「……そんなにひどかったのか」
●24909|71●「……そんなにひどかったのか」

○25079|99○「ま、ひどくなかったことなんか、入学以来ないとは思うけど」
●25079|99●「ま、ひどくなかったことなんか、入学以来ないとは思うけど」

○25218|46○T舞人
●25218|46●T舞人

○25264|145○「今回はそのひどい自己最低記録を更新するだろう。おそらく数日のうちに、なんらかの沙汰がくだるに違いない」
●25264|145●「今回はそのひどい自己最低記録を更新するだろう。おそらく数日のうちに、なんらかの沙汰がくだるに違いない」

○25449|127○「せめてそれまでのあいだ、俺は現実に背を向け、かりそめの安らぎに身をよせることにする」
●25449|127●「せめてそれまでのあいだ、俺は現実に背を向け、かりそめの安らぎに身をよせることにする」

○25616|57○「友よ、さらば」
●25616|57●「友よ、さらば」

○25753|109○　俺は制服を頭の先まで引きあげて、その内側にすっぽりと引きこもった。
●25753|109●　俺は制服を頭の先まで引きあげて、その内側にすっぽりと引きこもった。

○26087|53○　はぁ……。
●26087|53●　はぁ……。

○26180|75○　夏休みの補習、ほぼ確定だな……。
●26180|75●　夏休みの補習、ほぼ確定だな……。

○26455|57○T_CreateSaveText
●26455|57●T_CreateSaveText

○26512|53○T_PrintParam
●26512|53●T_PrintParam

○26565|54○TBGSU_18a.gpd
●26565|54●TBGSU_18a.gpd

○26759|119○　そして放課後。テスト期間中は午後の授業がないから、まだ正午を回ったばかりだ。
●26759|119●　そして放課後。テスト期間中は午後の授業がないから、まだ正午を回ったばかりだ。

○26918|115○　にしても遅いな、雪村のヤロウ……先輩を待たせるとはなんという無礼な女だ。
●26918|115●　にしても遅いな、雪村のヤロウ……先輩を待たせるとはなんという無礼な女だ。

○27073|181○　銀行の脇に設置されたデジタルクロックをにらむ。俺が到着してから、なんと三分もの時間が経過していた。雪村のやつ、前人未踏の大遅刻じゃないか。
●27073|181●　銀行の脇に設置されたデジタルクロックをにらむ。俺が到着してから、なんと三分もの時間が経過していた。雪村のやつ、前人未踏の大遅刻じゃないか。

○27294|121○　まあ、ここでこうして無為に時間を過ごすのも馬鹿らしい。テスト勉強でも始めるか。
●27294|121●　まあ、ここでこうして無為に時間を過ごすのも馬鹿らしい。テスト勉強でも始めるか。

○27455|103○　俺はデイパックの中から、珍しく持ちかえった教科書を取りだす。
●27455|103●　俺はデイパックの中から、珍しく持ちかえった教科書を取りだす。

○27598|61○　明日は英語か……。
●27598|61●　明日は英語か……。

○27699|83○　わあー、外国の文字がいっぱい並んでるぅ。
●27699|83●　わあー、外国の文字がいっぱい並んでるぅ。

○27822|46○T舞人
●27822|46●T舞人

○27868|107○「ア、アイ、クドゥ、ノット、バット……ラ、ラ、ラフ？　アット……」
●27868|107●「ア、アイ、クドゥ、ノット、バット……ラ、ラ、ラフ？　アット……」

○28015|53○「…………」
●28015|53●「…………」

○28215|51○「シーユー
●28215|51●「シーユー

○28266|63○　ネクストウィーク！」
●28266|63●　ネクストウィーク！」

○28499|81○　俺はテキストを閉じて背負い袋に戻した。
●28499|81●　俺はテキストを閉じて背負い袋に戻した。

○28620|167○　しかし、まだ来ないな……あいつはケータイも持ってないし、連絡の取りようがない。くそっ、腹も減ってきたからイライラしてきたぞ。
●28620|167●　しかし、まだ来ないな……あいつはケータイも持ってないし、連絡の取りようがない。くそっ、腹も減ってきたからイライラしてきたぞ。

○28827|197○　このまま雪村に会ったりしたら、ひょっとして馬鹿とか不細工とか、育ちの良い俺が生まれてこのかた口にしたこともないようなド汚い言葉で罵ってしまうかもしれない。
●28827|197●　このまま雪村に会ったりしたら、ひょっとして馬鹿とか不細工とか、育ちの良い俺が生まれてこのかた口にしたこともないようなド汚い言葉で罵ってしまうかもしれない。

○29064|135○　退屈だし……なんか食料の調達でもして来るか。どうせ雪村はまだ当分来ないだろう。根拠ないけど。
●29064|135●　退屈だし……なんか食料の調達でもして来るか。どうせ雪村はまだ当分来ないだろう。根拠ないけど。

○29239|135○　しかし……やつがもし俺のいぬ間に到着したとしたら、こっちが遅刻したと見なされるんじゃないか？
●29239|135●　しかし……やつがもし俺のいぬ間に到着したとしたら、こっちが遅刻したと見なされるんじゃないか？

○29414|65○　む、それは勘弁ならん。
●29414|65●　む、それは勘弁ならん。

○29519|79○　よし、地面に書き置きを残していこう。
●29519|79●　よし、地面に書き置きを残していこう。

○29638|127○　でも都合良く白墨なんて持ってないからな。じゃあ植えこみに落ちてる小枝を並べておくか。
●29638|127●　でも都合良く白墨なんて持ってないからな。じゃあ植えこみに落ちてる小枝を並べておくか。

○29805|47○　ハ、
●29805|47●　ハ、

○29902|45○ン、
●29902|45●ン、

○29997|45○ニ、
●29997|45●ニ、

○30092|45○ン、
●30092|45●ン、

○30187|45○ハ、
●30187|45●ハ、

○30282|45○ユ、
●30282|45●ユ、

○30377|45○キ、
●30377|45●キ、

○30472|45○ム、
●30472|45●ム、

○30567|45○ラ、
●30567|45●ラ、

○30662|45○コ、
●30662|45●コ、

○30757|45○マ、
●30757|45●マ、

○30852|47○チ……
●30852|47●チ……

○30949|69○っと。よし、こんなもんかな。
●30949|69●っと。よし、こんなもんかな。

○31058|159○　あれっ、なんかダイイングメッセージ風になっちゃったな。まあ、言いたいことは当たらずとも遠からずだ、問題はないだろう。
●31058|159●　あれっ、なんかダイイングメッセージ風になっちゃったな。まあ、言いたいことは当たらずとも遠からずだ、問題はないだろう。

○31307|54○TBGSU_12a.gpd
●31307|54●TBGSU_12a.gpd

○31451|79○　そして俺は、駅の反対側へ足を運んだ。
●31451|79●　そして俺は、駅の反対側へ足を運んだ。

○31570|46○T舞人
●31570|46●T舞人

○31616|115○「ああキミ、スペアリブをミディアムで。付けあわせはポテトのソテーで頼むよ」
●31616|115●「ああキミ、スペアリブをミディアムで。付けあわせはポテトのソテーで頼むよ」

○31771|46○T店員
●31771|46●T店員

○31876|51○「はあ？」
●31876|51●「はあ？」

○31967|46○T舞人
●31967|46●T舞人

○32013|101○「いえ、あの、ハンバーガーとバックフライポテトください……」
●32013|101●「いえ、あの、ハンバーガーとバックフライポテトください……」

○32194|105○　ちっ、俺のアメリカンジョークも理解できないとは朴念仁な店員だ。
●32194|105●　ちっ、俺のアメリカンジョークも理解できないとは朴念仁な店員だ。

○32339|46○T店員
●32339|46●T店員

○32444|163○「ただいま＄＄キャンペーン実施中につき、＄＄バーガーが大幅にお求めやすくなっております。よろしかったらいかがでしょうか？」
●32444|163●「ただいま＄＄キャンペーン実施中につき、＄＄バーガーが大幅にお求めやすくなっております。よろしかったらいかがでしょうか？」

○32647|46○T舞人
●32647|46●T舞人

○32693|65○「じゃあ七兆個ください」
●32693|65●「じゃあ七兆個ください」

○32798|46○T店員
●32798|46●T店員

○32903|53○「はああ？」
●32903|53●「はああ？」

○32996|46○T舞人
●32996|46●T舞人

○33042|69○「いえ、あの、結構です……」
●33042|69●「いえ、あの、結構です……」

○33191|69○　なんて張りあいのない……。
●33191|69●　なんて張りあいのない……。

○33300|46○T店員
●33300|46●T店員

○33405|117○「お客さま、ポテトと一緒に、こちらのシャコシャコパウダーはいかがでしょうか」
●33405|117●「お客さま、ポテトと一緒に、こちらのシャコシャコパウダーはいかがでしょうか」

○33562|46○T舞人
●33562|46●T舞人

○33608|83○「貴様の脳味噌をシャコシャコしてやろうか」
●33608|83●「貴様の脳味噌をシャコシャコしてやろうか」

○33731|46○T店員
●33731|46●T店員

○33777|53○「…………」
●33777|53●「…………」

○33929|75○「店長ぉー、変な客が来てまー……」
●33929|75●「店長ぉー、変な客が来てまー……」

○34044|46○T舞人
●34044|46●T舞人

○34090|81○「あっ！　うそうそ！　ひとつください！」
●34090|81●「あっ！　うそうそ！　ひとつください！」

○34251|163○　くそっ、オモロ店員になれるチャンスを三度もやったのに、恩を仇で返そうとしやがって。とんでもない女だ、少しは雪村を見習え。
●34251|163●　くそっ、オモロ店員になれるチャンスを三度もやったのに、恩を仇で返そうとしやがって。とんでもない女だ、少しは雪村を見習え。

○34454|135○　おかげで無駄金を使ってしまった。俺、シャコシャコしないプレーンなポテトの方が好きなのに……。
●34454|135●　おかげで無駄金を使ってしまった。俺、シャコシャコしないプレーンなポテトの方が好きなのに……。

○34629|54○TBGSU_18a.gpd
●34629|54●TBGSU_18a.gpd

○34773|73○　紙袋を抱えて、集合場所へ戻る。
●34773|73●　紙袋を抱えて、集合場所へ戻る。

○34886|97○　その開いた口からは、魅力的な揚げものの香りが漂って……
●34886|97●　その開いた口からは、魅力的な揚げものの香りが漂って……

○35023|49○こない。
●35023|49●こない。

○35112|157○　戻ってくる道すがら誘惑に負けて、ちょっとだけ、ちょっとだけ、とか言いながら結局はすべて食べつくしてしまったらしい。
●35112|157●　戻ってくる道すがら誘惑に負けて、ちょっとだけ、ちょっとだけ、とか言いながら結局はすべて食べつくしてしまったらしい。

○35309|153○　ほんのつまみ食いのつもりだったんだけどな。まあ、いいや。歩きながら食べるのも雪村の目の前で食べるのも大差ない。
●35309|153●　ほんのつまみ食いのつもりだったんだけどな。まあ、いいや。歩きながら食べるのも雪村の目の前で食べるのも大差ない。

○35502|99○　しかし雪村のやつ、まだ来てないのか？　とんだ遅刻魔だな。
●35502|99●　しかし雪村のやつ、まだ来てないのか？　とんだ遅刻魔だな。

○35641|71○　ま、まさか、事故にでも……。
●35641|71●　ま、まさか、事故にでも……。

○35752|135○　とガラにもなく青ざめかけたところで、見覚えのあるギャル服が視界内に存在していたことに気付く。
●35752|135●　とガラにもなく青ざめかけたところで、見覚えのあるギャル服が視界内に存在していたことに気付く。

○36076|127○　あ、あいつ……なんで私服なんだ？　桜学の制服を探してたら、そりゃ見つからないはずだ。
●36076|127●　あ、あいつ……なんで私服なんだ？　桜学の制服を探してたら、そりゃ見つからないはずだ。

○36243|107○　雪村はこっちに気付いてない。俺に背中を向ける感じで下を向いてる。
●36243|107●　雪村はこっちに気付いてない。俺に背中を向ける感じで下を向いてる。

○36390|119○　ああ、そうか。俺が地面に書きのこした謎のメッセージに目を奪われているんだな。
●36390|119●　ああ、そうか。俺が地面に書きのこした謎のメッセージに目を奪われているんだな。

○36549|117○　よし、これは好機だ。くくく、俺の貴重な時間を奪った、その報いを与えてやる。
●36549|117●　よし、これは好機だ。くくく、俺の貴重な時間を奪った、その報いを与えてやる。

○36706|185○　俺は体内の弾倉に、バーベキュー味の散弾を装填した。そしていくつかの穴を開けた紙袋を頭からかぶると、抜きあし差しあしで目標の背後に忍びより……。
●36706|185●　俺は体内の弾倉に、バーベキュー味の散弾を装填した。そしていくつかの穴を開けた紙袋を頭からかぶると、抜きあし差しあしで目標の背後に忍びより……。

○36931|53○　トントン。
●36931|53●　トントン。

○37133|46○T小町
●37133|46●T小町

○37238|55○「……はい？」
●37238|55●「……はい？」

○37423|67○　ブフウゥゥーーーー……！
●37423|67●　ブフウゥゥーーーー……！

○37655|89○　獲物が振りかえった瞬間、俺の銃口が火を吹いた。
●37655|89●　獲物が振りかえった瞬間、俺の銃口が火を吹いた。

○37784|67○　っていうか毒霧を噴いた。
●37784|67●　っていうか毒霧を噴いた。

○38100|46○T小町
●38100|46●T小町

○38205|57○「いやあああ！」
●38205|57●「いやあああ！」

○38361|53○「な、なんで
●38361|53●「な、なんで

○38414|71○こんな所に怪人毒マスクが！？」
●38414|71●こんな所に怪人毒マスクが！？」

○38575|46○T舞人
●38575|46●T舞人

○38621|63○「大丈夫か、雪村っ！」
●38621|63●「大丈夫か、雪村っ！」

○38764|91○　俺は即座に覆面を脱ぎすて、後ろ手にまるめこんだ。
