○158|53○T_StartupDay
●8958|103●「いや、なんでもないよ。起こしてくれてありがとう、青葉ちゃん」

○9101|161○「おかげで今日は朝飯が食べられるよ。少しでもなにか腹に入れておかないと、最初はいいんだけど三限あたりからキツいんだよね」
●9101|161●「おかげで今日は朝飯が食べられるよ。少しでもなにか腹に入れておかないと、最初はいいんだけど三限あたりからキツいんだよね」

○9411|46○T青葉
●9411|46●T青葉

○9516|121○「おにいちゃんこの前、授業中にパンを食べてて見つかっちゃったって言ってたもんね」
●9516|121●「おにいちゃんこの前、授業中にパンを食べてて見つかっちゃったって言ってたもんね」

○9677|46○T舞人
●9677|46●T舞人

○9723|173○「そうそう。耳を削ぎおとした食パンならノートに似ててバレないと思ったんだけど、これがたまたま、洞察力に優れた教師に当たっちゃってさ」
●9723|173●「そうそう。耳を削ぎおとした食パンならノートに似ててバレないと思ったんだけど、これがたまたま、洞察力に優れた教師に当たっちゃってさ」

○9936|139○「あれはたぶん、紙面が無地だったのが敗因に違いない。次はチョコクリームで罫線を引いておくとしよう」
●9936|139●「あれはたぶん、紙面が無地だったのが敗因に違いない。次はチョコクリームで罫線を引いておくとしよう」

○10224|46○T青葉
●10224|46●T青葉

○10329|61○「そ、そうだね……」
●10329|61●「そ、そうだね……」

○10598|101○「でも、たしかその前は、イタリアンで怒られたんでしょ……？」
●10598|101●「でも、たしかその前は、イタリアンで怒られたんでしょ……？」

○10739|46○T舞人
●10739|46●T舞人

○10785|179○「そうそう、あのときは詰めが甘かったんだ。こう、平たい缶詰入りのアスパラガスを、ペンケースと鉛筆に見立てたまでは完璧な作戦だったんだけど」
●10785|179●「そうそう、あのときは詰めが甘かったんだ。こう、平たい缶詰入りのアスパラガスを、ペンケースと鉛筆に見立てたまでは完璧な作戦だったんだけど」

○11004|181○「メインディッシュのカルボナーラがいかんせん目立ちすぎちゃったみたいでね。やっぱりオプションでかけたパルメザンチーズの匂いが強すぎたのかな」
●11004|181●「メインディッシュのカルボナーラがいかんせん目立ちすぎちゃったみたいでね。やっぱりオプションでかけたパルメザンチーズの匂いが強すぎたのかな」

○11334|46○T青葉
●11334|46●T青葉

○11439|73○「そ、そうだね、きっとそうだよ」
●11439|73●「そ、そうだね、きっとそうだよ」

○11661|46○T青葉
●11661|46●T青葉

○11766|141○「でも、今日は朝ごはん食べられるから、叱られる心配ないね。えへへ、おにいちゃんの役に立っちゃったよ」
●11766|141●「でも、今日は朝ごはん食べられるから、叱られる心配ないね。えへへ、おにいちゃんの役に立っちゃったよ」

○11947|46○T舞人
●11947|46●T舞人

○11993|93○「あー、でもよく考えたら食料自体がなかったかも……」
●11993|93●「あー、でもよく考えたら食料自体がなかったかも……」

○12166|133○　俺は冷蔵庫の中を覗きに行く。こういうときは黙って付いてくるよう、青葉ちゃんには調教済みだ。
●12166|133●　俺は冷蔵庫の中を覗きに行く。こういうときは黙って付いてくるよう、青葉ちゃんには調教済みだ。

○12379|54○TBGSP_02a.gpd
●12379|54●TBGSP_02a.gpd

○12483|46○T舞人
●12483|46●T舞人

○12529|81○「あー、やっぱりろくな食い物がない……」
●12529|81●「あー、やっぱりろくな食い物がない……」

○12650|121○「仕方ない。防災の日フェアのとき冷やかしで買っておいた、いんちき宇宙食でも食うか
●12650|121●「仕方ない。防災の日フェアのとき冷やかしで買っておいた、いんちき宇宙食でも食うか

○12811|47○……」
●12811|47●……」

○12938|111○　俺は戸棚の最深部から、派手なラベルの円筒形缶詰を引っぱりだしてきた。
●12938|111●　俺は戸棚の最深部から、派手なラベルの円筒形缶詰を引っぱりだしてきた。

○13198|46○T青葉
●13198|46●T青葉

○13303|83○「……非常用の保存食？　それ美味しいの？」
●13303|83●「……非常用の保存食？　それ美味しいの？」

○13426|46○T舞人
●13426|46●T舞人

○13472|53○「さあ……」
●13472|53●「さあ……」

○13565|159○「でもラベルに『銀河を超えるすごいやつ！』って書いてあるから、言いかえれば銀河を超えちゃうぐらいすごいんじゃないかな」
●13565|159●「でもラベルに『銀河を超えるすごいやつ！』って書いてあるから、言いかえれば銀河を超えちゃうぐらいすごいんじゃないかな」

○13764|79○「なにしろほら、開発がＮＡＳＡだから」
●13764|79●「なにしろほら、開発がＮＡＳＡだから」

○13883|46○T青葉
●13883|46●T青葉

○13929|53○「…………」
●13929|53●「…………」

○14190|77○「あの……ＭＡＳＡって書いてあるよ」
●14190|77●「あの……ＭＡＳＡって書いてあるよ」

○14307|46○T舞人
●14307|46●T舞人

○14353|55○「……本当だ」
●14353|55●「……本当だ」

○14448|69○「……誰だよ、ＭＡＳＡって」
●14448|69●「……誰だよ、ＭＡＳＡって」

○14666|46○T青葉
●14666|46●T青葉

○14771|75○「下の方に小さく何か書いてあるよ」
●14771|75●「下の方に小さく何か書いてあるよ」

○15054|97○「えーと……真崎昌男さんのみかん畑で取れました、だって」
●15054|97●「えーと……真崎昌男さんのみかん畑で取れました、だって」

○15191|46○T舞人
●15191|46●T舞人

○15237|91○「……その真崎とやらが、どう宇宙に関係あるんだ？」
●15237|91●「……その真崎とやらが、どう宇宙に関係あるんだ？」

○15368|161○「っていうか、中身はミカンか。そんな軟弱な食物じゃ育ちざかりの俺は、銀河を超えることはできても三時限目は超えられないぞ」
●15368|161●「っていうか、中身はミカンか。そんな軟弱な食物じゃ育ちざかりの俺は、銀河を超えることはできても三時限目は超えられないぞ」

○15609|131○　正午前に襲いくるであろう大飢饉を思うと、それだけで俺の胃袋は悲鳴のような哭き声をあげた。
●15609|131●　正午前に襲いくるであろう大飢饉を思うと、それだけで俺の胃袋は悲鳴のような哭き声をあげた。

○15889|46○T青葉
●15889|46●T青葉

○15994|57○「あ、あの……」
●15994|57●「あ、あの……」

○16259|125○「もしよかったら、うちで食べていく？　実はちょっと多く作りすぎちゃって困ってたんだ」
●16259|125●「もしよかったら、うちで食べていく？　実はちょっと多く作りすぎちゃって困ってたんだ」

○16464|121○　俺の恥ずかしいＳＥを聞きつけてか、青葉ちゃんが素晴らしい提案を申しでてくれた。
●16464|121●　俺の恥ずかしいＳＥを聞きつけてか、青葉ちゃんが素晴らしい提案を申しでてくれた。

○16625|155○　詳しいことは知らないけど、森家は、土木会社勤務のシゲさん（そう呼べと言われた）と一人娘の青葉ちゃんの二人家族だ。
●16625|155●　詳しいことは知らないけど、森家は、土木会社勤務のシゲさん（そう呼べと言われた）と一人娘の青葉ちゃんの二人家族だ。

○16820|139○　森家の仏壇には若い女性の遺影が添えられていたから、たぶんその人が青葉ちゃんのお母さんなんだろう。
●16820|139●　森家の仏壇には若い女性の遺影が添えられていたから、たぶんその人が青葉ちゃんのお母さんなんだろう。

○16999|115○　だから家事全般は、青葉ちゃんがその細い腕でほとんど一手に引きうけている。
●16999|115●　だから家事全般は、青葉ちゃんがその細い腕でほとんど一手に引きうけている。

○17154|191○　以前にも何度か夕食にお呼ばれしたことがあったけど、青葉ちゃんの料理は味と栄養価と盛り付けとがよく考えられていて、素人の俺にもその腕前のほどが知れた。
●17154|191●　以前にも何度か夕食にお呼ばれしたことがあったけど、青葉ちゃんの料理は味と栄養価と盛り付けとがよく考えられていて、素人の俺にもその腕前のほどが知れた。

○17385|93○　べつに断る理由はないんだけど、どうしようかな……。
●17385|93●　べつに断る理由はないんだけど、どうしようかな……。

○17690|57○T_CreateSaveText
●17690|57●T_CreateSaveText

○17747|53○T_PrintParam
●17747|53●T_PrintParam

○17800|46○T舞人
●17800|46●T舞人

○17846|77○「それじゃお言葉に甘えちゃおうかな」
●17846|77●「それじゃお言葉に甘えちゃおうかな」

○18072|46○T青葉
●18072|46●T青葉

○18177|81○「うんっ！　どんどん甘えちゃっていいよ」
●18177|81●「うんっ！　どんどん甘えちゃっていいよ」

○18298|46○T舞人
●18298|46●T舞人

○18344|143○「でも、いいの？　そりゃ俺はありがたいけど、青葉ちゃんはそろそろ家を出なきゃまずい時間なんじゃない？」
●18344|143●「でも、いいの？　そりゃ俺はありがたいけど、青葉ちゃんはそろそろ家を出なきゃまずい時間なんじゃない？」

○18636|46○T青葉
●18636|46●T青葉

○18741|97○「おにいちゃんがよっぽどゆっくりしないかぎりは平気だよ」
●18741|97●「おにいちゃんがよっぽどゆっくりしないかぎりは平気だよ」

○18878|46○T舞人
●18878|46●T舞人

○18924|111○「なら大丈夫だ。俺、食事とスーパーの袋をたたむ速度には定評があるんだ」
●18924|111●「なら大丈夫だ。俺、食事とスーパーの袋をたたむ速度には定評があるんだ」

○19184|46○T青葉
●19184|46●T青葉

○19289|79○「あはは、スーパーの袋は関係ないよぅ」
●19289|79●「あはは、スーパーの袋は関係ないよぅ」

○19606|57○T_CreateSaveText
●19606|57●T_CreateSaveText

○19663|53○T_PrintParam
●19663|53●T_PrintParam

○19716|46○T舞人
●19716|46●T舞人

○19762|81○「うん……でも、やっぱり悪いからいいよ」
●19762|81●「うん……でも、やっぱり悪いからいいよ」

○19923|129○　俺は熟考の末にそう決断をくだした。腹は減ってるけど、忙しい朝に迷惑かけるのも忍びない。
●19923|129●　俺は熟考の末にそう決断をくだした。腹は減ってるけど、忙しい朝に迷惑かけるのも忍びない。

○20201|46○T青葉
●20201|46●T青葉

○20306|57○「……なんで？」
●20306|57●「……なんで？」

○20403|46○T舞人
●20403|46●T舞人

○20449|113○「だってほら、青葉ちゃんはそろそろ家を出ないとまずい時間なんじゃない？」
●20449|113●「だってほら、青葉ちゃんはそろそろ家を出ないとまずい時間なんじゃない？」

○20602|46○T青葉
●20602|46●T青葉

○20707|99○「おにいちゃんがよっぽどゆっくりしないかぎりは平気だよ？」
●20707|99●「おにいちゃんがよっぽどゆっくりしないかぎりは平気だよ？」

○21014|107○「私の作ったごはんなんか食べたくないっていうなら仕方ないけど……」
●21014|107●「私の作ったごはんなんか食べたくないっていうなら仕方ないけど……」

○21161|71○　なんか勝手に傷ついてる……。
●21161|71●　なんか勝手に傷ついてる……。

○21381|75○　うわっ、しかも涙目になってきた！
●21381|75●　うわっ、しかも涙目になってきた！

○21496|46○T舞人
●21496|46●T舞人

○21542|77○「あ！　いや！　ご馳走になります！」
●21542|77●「あ！　いや！　ご馳走になります！」

○21659|143○「実はもう食べたくて食べたくて、心の中では雛鳥のように口を開けてピィピィさえずっていたんだよ、ははは」
●21659|143●「実はもう食べたくて食べたくて、心の中では雛鳥のように口を開けてピィピィさえずっていたんだよ、ははは」

○21951|46○T青葉
●21951|46●T青葉

○22056|113○「あはは、そうなんだ……おにいちゃんって、意外に可愛いこと考えるんだね」
●22056|113●「あはは、そうなんだ……おにいちゃんって、意外に可愛いこと考えるんだね」

○22209|46○T舞人
●22209|46●T舞人

○22255|147○「そうなんだよ。でももう少し遅かったら、下克上を起こして、親鳥をフライドチキンにしちゃうとこだったけどね」
●22255|147●「そうなんだよ。でももう少し遅かったら、下克上を起こして、親鳥をフライドチキンにしちゃうとこだったけどね」

○22551|46○T青葉
●22551|46●T青葉

○22656|83○「えー、そんなひどいことしちゃ駄目だよー」
●22656|83●「えー、そんなひどいことしちゃ駄目だよー」

○22991|57○T_CreateSaveText
●22991|57●T_CreateSaveText

○23048|53○T_PrintParam
●23048|53●T_PrintParam

○23250|143○　口元を押さえて笑う少女に連れられて、俺は寝間着として愛用しているジャージ姿のまま隣の部屋へ移動した。
●23250|143●　口元を押さえて笑う少女に連れられて、俺は寝間着として愛用しているジャージ姿のまま隣の部屋へ移動した。

○23433|125○　鏡に一瞬映った自分の寝癖が気になったけど、いまさらなので特に直したりはしなかった。
●23433|125●　鏡に一瞬映った自分の寝癖が気になったけど、いまさらなので特に直したりはしなかった。

○23688|54○TVGAO_00a.gpd
●23688|54●TVGAO_00a.gpd

○23772|51○T_ShowDate
●23772|51●T_ShowDate

○23873|46○T舞人
●23873|46●T舞人

○23919|107○「美味しいなあ、この味噌汁。目から何かが出そうなぐらい美味しいよ」
●23919|107●「美味しいなあ、この味噌汁。目から何かが出そうなぐらい美味しいよ」

○24066|105○「この煮物も美味しいなあ。鼻から何かが出そうなぐらい美味しいよ」
●24066|105●「この煮物も美味しいなあ。鼻から何かが出そうなぐらい美味しいよ」

○24211|46○T青葉
●24211|46●T青葉

○24316|77○「そんな、おにいちゃん大袈裟だよー」
●24316|77●「そんな、おにいちゃん大袈裟だよー」

○24433|46○T舞人
●24433|46●T舞人

○24479|135○「いや、本当に美味しいぞ。嘘だと思うなら食べてみなよ、額から何かが出そうなぐらい美味しいから」
●24479|135●「いや、本当に美味しいぞ。嘘だと思うなら食べてみなよ、額から何かが出そうなぐらい美味しいから」

○24654|46○T青葉
●24654|46●T青葉

○24759|157○「もう食べたちゃったもん。ほとんど夕べの残り物なんだから、あんまり誉めないでよ。なんだか私、恥ずかしくなっちゃうよ」
●24759|157●「もう食べたちゃったもん。ほとんど夕べの残り物なんだから、あんまり誉めないでよ。なんだか私、恥ずかしくなっちゃうよ」

○24956|46○T舞人
●24956|46●T舞人

○25002|113○「うるさい。俺は楽しいときには笑い、悲しいときには泣くと決めているんだ」
●25002|113●「うるさい。俺は楽しいときには笑い、悲しいときには泣くと決めているんだ」

○25155|113○「感情を素直に出さないでいると、朴念仁のつまらない人間になってしまうぞ」
●25155|113●「感情を素直に出さないでいると、朴念仁のつまらない人間になってしまうぞ」

○25308|46○T青葉
●25308|46●T青葉

○25413|77○「うん……そうだよね、私もそう思う」
●25413|77●「うん……そうだよね、私もそう思う」

○25570|167○　たかがメシの食い方ひとつで人間の生き方を諭される青葉ちゃんも気の毒だが、彼女は意外に正面からその言葉を受けとめたようだった。
●25570|167●　たかがメシの食い方ひとつで人間の生き方を諭される青葉ちゃんも気の毒だが、彼女は意外に正面からその言葉を受けとめたようだった。

○25777|79○　ほんの冗談なのに……素直な子だなぁ。
●25777|79●　ほんの冗談なのに……素直な子だなぁ。

○25896|119○　ま、俺が言うまでもなく、感情を表に出せるのが青葉ちゃんのいいとこなんだけど。
●25896|119●　ま、俺が言うまでもなく、感情を表に出せるのが青葉ちゃんのいいとこなんだけど。

○26055|46○T舞人
●26055|46●T舞人

○26101|57○「というわけで」
●26101|57●「というわけで」

○26198|115○「美味しいなあ、この豆腐のなにか。指先から何かが出そうなぐらい美味しいよ」
●26198|115●「美味しいなあ、この豆腐のなにか。指先から何かが出そうなぐらい美味しいよ」

○26353|46○T青葉
●26353|46●T青葉

○26458|149○「あ、それはね、豆腐にツナとネギを炒めてのっけてるの。生姜汁がかくし味なんだよ。お父さんも喜んでくれるんだ」
●26458|149●「あ、それはね、豆腐にツナとネギを炒めてのっけてるの。生姜汁がかくし味なんだよ。お父さんも喜んでくれるんだ」

○26647|46○T舞人
●26647|46●T舞人

○26693|83○「あ、そういえばシゲさんは？　もう出勤？」
●26693|83●「あ、そういえばシゲさんは？　もう出勤？」

○26856|107○　和風にあしらえられた森家の部屋を見渡すが、あるじの姿はなかった。
●26856|107●　和風にあしらえられた森家の部屋を見渡すが、あるじの姿はなかった。

○27003|46○T青葉
●27003|46●T青葉

○27108|131○「お父さんね、昨日から現場の方に泊まりこんでるの。あと一週間ぐらい帰ってこれないんだって」
●27108|131●「お父さんね、昨日から現場の方に泊まりこんでるの。あと一週間ぐらい帰ってこれないんだって」

○27279|46○T舞人
●27279|46●T舞人

○27325|63○「あ、そうなんだ……」
●27325|63●「あ、そうなんだ……」

○27468|153○　ふと気付けば、一つ部屋に若い男女が二人っきりか。まあ、青葉ちゃん相手に変な気を起こすほど俺も外道じゃないけど。
●27468|153●　ふと気付けば、一つ部屋に若い男女が二人っきりか。まあ、青葉ちゃん相手に変な気を起こすほど俺も外道じゃないけど。

○27661|71○　っていうか、朝っぱらだしな。
●27661|71●　っていうか、朝っぱらだしな。

○27772|73○　っていうか、俺ジャージだしな。
●27772|73●　っていうか、俺ジャージだしな。

○27885|129○　……あれ？　でもさっき青葉ちゃん、お父さんに言われて起こしに来たって言わなかったっけ？
●27885|129●　……あれ？　でもさっき青葉ちゃん、お父さんに言われて起こしに来たって言わなかったっけ？

○28054|79○　俺に気を使ったのかな、別にいいのに。
●28054|79●　俺に気を使ったのかな、別にいいのに。

○28173|46○T舞人
●28173|46●T舞人

○28219|75○「じゃあ青葉ちゃん一人で寂しいね」
●28219|75●「じゃあ青葉ちゃん一人で寂しいね」

○28334|46○T青葉
●28334|46●T青葉

○28439|105○「ううん、大丈夫だよ。私そんな子供じゃないんだよ、おにいちゃん」
●28439|105●「ううん、大丈夫だよ。私そんな子供じゃないんだよ、おにいちゃん」

○28624|91○　青葉ちゃんはそう言って、少しだけ眉を吊りあげた。
●28624|91●　青葉ちゃんはそう言って、少しだけ眉を吊りあげた。

○28755|46○T青葉
●28755|46●T青葉

○28860|149○「でも、お料理は一人分だといろいろ不都合が多いけどね。お掃除は楽だよ。お父さん、すごい散らかし屋さんだから」
●28860|149●「でも、お料理は一人分だといろいろ不都合が多いけどね。お掃除は楽だよ。お父さん、すごい散らかし屋さんだから」

○29049|46○T舞人
●29049|46●T舞人

○29095|55○「ふーん……」
●29095|55●「ふーん……」

○29230|103○　平気そうにも見えるけど、でもやっぱり寂しいんじゃないのかな。
●29230|103●　平気そうにも見えるけど、でもやっぱり寂しいんじゃないのかな。

○29373|161○　俺だって一人暮らしだけど、俺はまあ男だし、一年も経ってるし、青葉ちゃんより二つも年上だし、そもそもそんなガラじゃない。
●29373|161●　俺だって一人暮らしだけど、俺はまあ男だし、一年も経ってるし、青葉ちゃんより二つも年上だし、そもそもそんなガラじゃない。

○29574|177○　でもこの子の場合、同年代のギャル共と違って親を疎んじてるってのはないし、ましてシゲさんは普段がやたら賑やかで娘かわいがりな人だもんな。
●29574|177●　でもこの子の場合、同年代のギャル共と違って親を疎んじてるってのはないし、ましてシゲさんは普段がやたら賑やかで娘かわいがりな人だもんな。

○29791|46○T舞人
●29791|46●T舞人

○29837|95○「青葉ちゃん、また作りすぎちゃったらいつでも呼んでよ」
●29837|95●「青葉ちゃん、また作りすぎちゃったらいつでも呼んでよ」

○29972|46○T青葉
●29972|46●T青葉

○30077|59○「え……いいの？」
●30077|59●「え……いいの？」

○30176|46○T舞人
●30176|46●T舞人

○30222|101○「もちろん。助かるし、美味しいし、一人で食べるより楽しいし」
●30222|101●「もちろん。助かるし、美味しいし、一人で食べるより楽しいし」

○30403|73○　我ながら、言ってて少し照れた。
●30403|73●　我ながら、言ってて少し照れた。

○30516|46○T青葉
●30516|46●T青葉

○30621|69○「そうだよね、私もそう思う」
●30621|69●「そうだよね、私もそう思う」

○30789|127○「うん、それならちょっと手の込んだものも作っちゃうよ。また食べにきてね、おにいちゃん」
●30789|127●「うん、それならちょっと手の込んだものも作っちゃうよ。また食べにきてね、おにいちゃん」

○30956|46○T舞人
●30956|46●T舞人

○31002|69○「うん、まあ、嬉しいけど……
●31002|69●「うん、まあ、嬉しいけど……

○31121|81○あくまで余っちゃったらでいいんだからね」
●31121|81●あくまで余っちゃったらでいいんだからね」

○31242|46○T青葉
●31242|46●T青葉

○31347|69○「あ、そっか……そうだよね」
●31347|69●「あ、そっか……そうだよね」

○31515|53○「えへへっ」
●31515|53●「えへへっ」

○31648|77○　青葉ちゃんはとても嬉しそうだった。
●31648|77●　青葉ちゃんはとても嬉しそうだった。

○31822|54○TBGSP_00a.gpd
●31822|54●TBGSP_00a.gpd

○31950|51○T_ShowDate
●31950|51●T_ShowDate

○32131|157○　そして俺は、思いがけない朝食に舌鼓を打ったあと、青葉ちゃんといっしょにアパートを出て二週間ぶりの学び舎へ向かった。
●32131|157●　そして俺は、思いがけない朝食に舌鼓を打ったあと、青葉ちゃんといっしょにアパートを出て二週間ぶりの学び舎へ向かった。

○32328|119○　通学路での話題は、我らがさくら荘の前に停まっていた、引越し業者の軽トラック。
●32328|119●　通学路での話題は、我らがさくら荘の前に停まっていた、引越し業者の軽トラック。

○32487|161○　新しい入居者だろう。積載量から推測すると一人暮らしっぽい感じ。怖いひとじゃなければいいね、と言って青葉ちゃんは笑った。
●32487|161●　新しい入居者だろう。積載量から推測すると一人暮らしっぽい感じ。怖いひとじゃなければいいね、と言って青葉ちゃんは笑った。

○32688|75○　ほどよい腹具合で足取りも軽やか。
●32688|75●　ほどよい腹具合で足取りも軽やか。

○32803|73○　朝の空気はほんのり冷たかった。
●32803|73●　朝の空気はほんのり冷たかった。

○33263|57○T_CreateSaveText
●33263|57●T_CreateSaveText

○33320|53○T_PrintParam
●33320|53●T_PrintParam

○33463|54○TBGSP_04a.gpd
●33463|54●TBGSP_04a.gpd

○33607|59○　新年度初の登校。
●33607|59●　新年度初の登校。

○33706|93○　薄桃色のカーテンの向こうにそびえたつ小奇麗な校舎。
●33706|93●　薄桃色のカーテンの向こうにそびえたつ小奇麗な校舎。

○33839|185○　俺がわざわざ実家から遠く離れてまでこの私立桜坂学園への進学を選んだのは、所在地であるこの街に住んでみたかったという、ごく単純な理由に過ぎない。
●33839|185●　俺がわざわざ実家から遠く離れてまでこの私立桜坂学園への進学を選んだのは、所在地であるこの街に住んでみたかったという、ごく単純な理由に過ぎない。

○34064|93○　ここ桜坂は、俺が子供時分に住んでいた生まれ故郷だ。
●34064|93●　ここ桜坂は、俺が子供時分に住んでいた生まれ故郷だ。

○34197|165○　とは言えその頃の記憶などほとんど失われていて、なんでここへ戻りたいと思ったのか、その理由を俺は自分でもうまく説明できない。
●34197|165●　とは言えその頃の記憶などほとんど失われていて、なんでここへ戻りたいと思ったのか、その理由を俺は自分でもうまく説明できない。

