○173|53○T_StartupDay
●7532|197●「トニー、この野郎！　ナポリ市民がみんなナポリタン食ってると思ったら大間違いだ、ボンゴレを馬鹿にする奴ぁアサリの貝殻でドタマかち割ってエーゲ海に沈めるぞ！」

○7769|81○「トニー、この野郎！　ナポリ市民が……」
●7769|81●「トニー、この野郎！　ナポリ市民が……」

○7999|46○T青葉
●7999|46●T青葉

○8104|121○「おにいちゃん、練習もいいけど、そろそろ時間だよ。仕度した方がいいんじゃない？」
●8104|121●「おにいちゃん、練習もいいけど、そろそろ時間だよ。仕度した方がいいんじゃない？」

○8265|46○T舞人
●8265|46●T舞人

○8311|91○「ああ、そうだね。つい熱が入っちゃったよ、ははは」
●8311|91●「ああ、そうだね。つい熱が入っちゃったよ、ははは」

○8499|44○T声
●8499|44●T声

○8602|57○「せーんぱいっ」
●8602|57●「せーんぱいっ」

○8808|46○T青葉
●8808|46●T青葉

○8913|67○「あ、おねえちゃんの声だ」
●8913|67●「あ、おねえちゃんの声だ」

○9079|71○「おにいちゃん、出てもいい？」
●9079|71●「おにいちゃん、出てもいい？」

○9190|46○T舞人
●9190|46●T舞人

○9236|57○「あ、ああ……」
●9236|57●「あ、ああ……」

○9541|46○T小町
●9541|46●T小町

○9646|55○「おはよー……
●9646|55●「おはよー……

○9810|47○お？」
●9810|47●お？」

○9937|87○　朝の挨拶が、途中で驚嘆の声に移行していった。
●9937|87●　朝の挨拶が、途中で驚嘆の声に移行していった。

○10173|46○T青葉
●10173|46●T青葉

○10278|67○「おはよー、おねえちゃん」
●10278|67●「おはよー、おねえちゃん」

○10385|46○T小町
●10385|46●T小町

○10490|71○「な、なんで青葉ちゃんが……」
●10490|71●「な、なんで青葉ちゃんが……」

○10710|46○T青葉
●10710|46●T青葉

○10815|49○「え？」
●10815|49●「え？」

○11013|46○T小町
●11013|46●T小町

○11118|79○「そっか、なんでってこともないか……」
●11118|79●「そっか、なんでってこともないか……」

○11277|115○　もともと俺のお迎えは彼女の専売特許であることを、雪村も知っているはずだ。
●11277|115●　もともと俺のお迎えは彼女の専売特許であることを、雪村も知っているはずだ。

○11432|103○　とりあえず俺は口を挟まずに、二人のやりとりを静かに見守った。
●11432|103●　とりあえず俺は口を挟まずに、二人のやりとりを静かに見守った。

○11826|46○T青葉
●11826|46●T青葉

○11931|81○「珍しいねー、おねえちゃんが来るなんて」
●11931|81●「珍しいねー、おねえちゃんが来るなんて」

○12161|46○T小町
●12161|46●T小町

○12266|79○「……あらぁ、いけなかったかしらぁ？」
●12266|79●「……あらぁ、いけなかったかしらぁ？」

○12385|46○T青葉
●12385|46●T青葉

○12490|77○「ううん、でも朝から大変じゃない？」
●12490|77●「ううん、でも朝から大変じゃない？」

○12607|46○T小町
●12607|46●T小町

○12712|67○「いいええ、青葉さんこそ」
●12712|67●「いいええ、青葉さんこそ」

○12928|46○T青葉
●12928|46●T青葉

○13033|81○「私は平気だよ、おにいちゃんの為だもん」
●13033|81●「私は平気だよ、おにいちゃんの為だもん」

○13263|46○T小町
●13263|46●T小町

○13368|97○「あーら、若いっていいわあ、怖いもの知らずで。ほほほほ」
●13368|97●「あーら、若いっていいわあ、怖いもの知らずで。ほほほほ」

○13505|46○T舞人
●13505|46●T舞人

○13551|63○「あ、あわわわわ……」
●13551|63●「あ、あわわわわ……」

○13694|91○　微妙に剣呑な空気は、俺を恐怖にすくみあがらせた。
●13694|91●　微妙に剣呑な空気は、俺を恐怖にすくみあがらせた。

○13825|95○　な、なんか居づらい雰囲気だ……雪村、キャラが変だし。
●13825|95●　な、なんか居づらい雰囲気だ……雪村、キャラが変だし。

○13960|111○　俺は逃げるように洗面所へ引っこんで、肩身の狭い思いで着替えを始めた。
●13960|111●　俺は逃げるように洗面所へ引っこんで、肩身の狭い思いで着替えを始めた。

○14111|67○（くそ、ここ誰ン家だよ）。
●14111|67●（くそ、ここ誰ン家だよ）。

○14218|95○　俺はことさらに意識してのんびり登校準備をおこなった。
●14218|95●　俺はことさらに意識してのんびり登校準備をおこなった。

○14538|54○TBGSP_02d.gpd
●14538|54●TBGSP_02d.gpd

○14810|46○T青葉
●14810|46●T青葉

○14915|89○「おねえちゃん、これだけ大きければ充分だよね！」
●14915|89●「おねえちゃん、これだけ大きければ充分だよね！」

○15044|46○T小町
●15044|46●T小町

○15149|91○「うんうん、調味料も一通りは揃ってるみたいだねっ」
●15149|91●「うんうん、調味料も一通りは揃ってるみたいだねっ」

○15320|139○　制服を着こんで戻ってくると、二人は黄色い声を発していつも通りの平和ムードでキッチンに立っていた。
●15320|139●　制服を着こんで戻ってくると、二人は黄色い声を発していつも通りの平和ムードでキッチンに立っていた。

○15499|79○　切りかえ早いな……その方がいいけど。
●15499|79●　切りかえ早いな……その方がいいけど。

○15618|161○　っていうか、他人の家の台所を物色して面白いのかね、あんたら。たしかに青葉ちゃんには好きに使っていいって言ってあるけど。
●15618|161●　っていうか、他人の家の台所を物色して面白いのかね、あんたら。たしかに青葉ちゃんには好きに使っていいって言ってあるけど。

○15928|46○T青葉
●15928|46●T青葉

○16033|67○「おにいちゃん、あのねっ」
●16033|67●「おにいちゃん、あのねっ」

○16180|179○　青葉ちゃんは、俺の母親が送りつけてきた土鍋を両手で抱きかかえていた。俺でさえそんなものがこの部屋にあることを失念していた懐かしい代物だ。
●16180|179●　青葉ちゃんは、俺の母親が送りつけてきた土鍋を両手で抱きかかえていた。俺でさえそんなものがこの部屋にあることを失念していた懐かしい代物だ。

○16399|46○T青葉
●16399|46●T青葉

○16504|103○「いまおねえちゃんと話してたんだけど、今日ちゃんこにしない？」
●16504|103●「いまおねえちゃんと話してたんだけど、今日ちゃんこにしない？」

○16687|65○　それはまた突然な……。
●16687|65●　それはまた突然な……。

○16901|46○T小町
●16901|46●T小町

○17006|85○「えー、鍋と言ったらカニですよね、せんぱい」
●17006|85●「えー、鍋と言ったらカニですよね、せんぱい」

○17171|97○　雪村は、流しの下の収納スペースを開けて覗きこんでいる。
●17171|97●　雪村は、流しの下の収納スペースを開けて覗きこんでいる。

○17308|46○T舞人
●17308|46●T舞人

○17354|87○「いや、鍋はいいんだけど……会場はここなのか」
●17354|87●「いや、鍋はいいんだけど……会場はここなのか」

○17590|46○T小町
●17590|46●T小町

○17695|87○「あ、迷惑でしたらもちろん考えなおしますけど」
●17695|87●「あ、迷惑でしたらもちろん考えなおしますけど」

○17822|46○T舞人
●17822|46●T舞人

○17868|63○「あー、そうだな……」
●17868|63●「あー、そうだな……」

○18123|57○T_CreateSaveText
●18123|57●T_CreateSaveText

○18180|53○T_PrintParam
●18180|53●T_PrintParam

○18233|46○T舞人
●18233|46●T舞人

○18279|61○「じゃあ考えなおせ」
●18279|61●「じゃあ考えなおせ」

○18628|119○　俺が即答すると、二人の表情がたちまち窓の外にひろがる雨雲のように暗く沈んだ。
●18628|119●　俺が即答すると、二人の表情がたちまち窓の外にひろがる雨雲のように暗く沈んだ。

○18787|97○　ま、待てよおい、それじゃまるで俺が悪者じゃないか……。
●18787|97●　ま、待てよおい、それじゃまるで俺が悪者じゃないか……。

○18924|46○T青葉
●18924|46●T青葉

○19029|105○「そ、そうだよね、ごめんねおにいちゃん、勝手に決めたりして……」
●19029|105●「そ、そうだよね、ごめんねおにいちゃん、勝手に決めたりして……」

○19283|46○T小町
●19283|46●T小町

○19388|165○「仕方ないよ、鍋はあきらめて二人でコンビニのおでんでも食べよ。お店の裏で野良犬に睨まれながら、わびしくせつない二人の女たち」
●19388|165●「仕方ないよ、鍋はあきらめて二人でコンビニのおでんでも食べよ。お店の裏で野良犬に睨まれながら、わびしくせつない二人の女たち」

○19593|46○T青葉
●19593|46●T青葉

○19698|115○「うん、そうだね、私たちはどこに行っても爪弾きだよ、おととい来やがれだよ」
●19698|115●「うん、そうだね、私たちはどこに行っても爪弾きだよ、おととい来やがれだよ」

○19893|81○　うわぁ、なにこの人たち、テンション低ぅ
●19893|81●　うわぁ、なにこの人たち、テンション低ぅ

○20014|47○……。
●20014|47●……。

○20101|46○T舞人
●20101|46●T舞人

○20147|109○「あのー、会場を森家か雪村家に移すという案はなぜ出ないんでしょうか」
●20147|109●「あのー、会場を森家か雪村家に移すという案はなぜ出ないんでしょうか」

○20405|46○T青葉
●20405|46●T青葉

○20510|55○「だって……」
●20510|55●「だって……」

○20714|46○T小町
●20714|46●T小町

○20819|67○「ここがいいんだもん……」
●20819|67●「ここがいいんだもん……」

○20966|61○　理由になってない。
●20966|61●　理由になってない。

○21176|46○T青葉
●21176|46●T青葉

○21281|87○「でも、駄目だよね……ごめんね、おにいちゃん」
●21281|87●「でも、駄目だよね……ごめんね、おにいちゃん」

○21448|79○　寂しそうな四つの瞳はほとんど強迫だ。
●21448|79●　寂しそうな四つの瞳はほとんど強迫だ。

○21567|71○　仕方ない、考えなおすか……。
●21567|71●　仕方ない、考えなおすか……。

○21868|57○T_CreateSaveText
●21868|57●T_CreateSaveText

○21925|53○T_PrintParam
●21925|53●T_PrintParam

○22018|117○　うーん、まあいいや……鍋料理なんて久しぶりだし。どうせ作るのは俺じゃない。
●22018|117●　うーん、まあいいや……鍋料理なんて久しぶりだし。どうせ作るのは俺じゃない。

○22175|46○T舞人
●22175|46●T舞人

○22221|57○「いや、いいよ」
●22221|57●「いや、いいよ」

○22358|103○　それに、たまにはこう、みんなで卓を囲むなんてのもちょっと……
●22358|103●　それに、たまにはこう、みんなで卓を囲むなんてのもちょっと……

○22501|73○てへへ、舞人の寂しがりんぼさん☆
●22501|73●てへへ、舞人の寂しがりんぼさん☆

○22664|87○　俺が許可を出すと、二人も歓声をあげて喜んだ。
●22664|87●　俺が許可を出すと、二人も歓声をあげて喜んだ。

○22959|46○T青葉
●22959|46●T青葉

○23064|69○「ありがとう、おにいちゃん」
●23064|69●「ありがとう、おにいちゃん」

○23173|46○T小町
●23173|46●T小町

○23278|115○「この御恩はおなかいっぱいにしてお返しします。味の方は期待しててください」
●23278|115●「この御恩はおなかいっぱいにしてお返しします。味の方は期待しててください」

○23433|46○T舞人
●23433|46●T舞人

○23479|81○「おっ、頼もしいこと言うじゃないか雪村」
●23479|81●「おっ、頼もしいこと言うじゃないか雪村」

○23709|46○T小町
●23709|46●T小町

○23814|73○「って青葉ちゃんが言ってました」
●23814|73●「って青葉ちゃんが言ってました」

○23927|46○T舞人
●23927|46●T舞人

○23973|55○「やっぱりな」
●23973|55●「やっぱりな」

○24275|54○TBGSU_10d.gpd
●24275|54●TBGSU_10d.gpd

○24497|46○T小町
●24497|46●T小町

○24602|89○「せんぱい、やっぱりお鍋はあっさり塩味ですよね」
●24602|89●「せんぱい、やっぱりお鍋はあっさり塩味ですよね」

○24840|46○T青葉
●24840|46●T青葉

○24945|89○「味噌の方が美味しいよー、ちゃんこにしようよー」
●24945|89●「味噌の方が美味しいよー、ちゃんこにしようよー」

○25074|46○T舞人
●25074|46●T舞人

○25120|115○「あー、どっちも美味いからなぁ。面倒だ、塩も味噌も醤油も全部ぶっこんどけ」
●25120|115●「あー、どっちも美味いからなぁ。面倒だ、塩も味噌も醤油も全部ぶっこんどけ」

○25275|46○T青葉
●25275|46●T青葉

○25380|141○「駄目だよ、おにいちゃん、鍋料理は調和が肝心なんだから。私の目の黒いうちは勝手なことさせないからね」
●25380|141●「駄目だよ、おにいちゃん、鍋料理は調和が肝心なんだから。私の目の黒いうちは勝手なことさせないからね」

○25561|46○T舞人
●25561|46●T舞人

○25607|65○「は、はい、すいません」
●25607|65●「は、はい、すいません」

○25821|46○T小町
●25821|46●T小町

○25926|77○「うわぁ、青葉ちゃん早くも鍋奉行だ」
●25926|77●「うわぁ、青葉ちゃん早くも鍋奉行だ」

○26043|46○T舞人
●26043|46●T舞人

○26089|65○「いや、むしろ将軍だな」
●26089|65●「いや、むしろ将軍だな」

○26234|155○　朝飯も食わないうちから夕食に思いを馳せる俺たち。こういうのも悪くない。俺はうやうやしく鍋将軍にうかがいを立てた。
●26234|155●　朝飯も食わないうちから夕食に思いを馳せる俺たち。こういうのも悪くない。俺はうやうやしく鍋将軍にうかがいを立てた。

○26429|46○T舞人
●26429|46●T舞人

○26475|75○「殿下、具はいかがいたしましょう」
●26475|75●「殿下、具はいかがいたしましょう」

○26699|46○T青葉
●26699|46●T青葉

○26804|103○「塩にしても味噌にしても、白菜とネギは基本だよね。あとは……」
●26804|103●「塩にしても味噌にしても、白菜とネギは基本だよね。あとは……」

○27056|46○T小町
●27056|46●T小町

○27161|71○「カニぃー！　ほら、カニカニ」
●27161|71●「カニぃー！　ほら、カニカニ」

○27312|131○　雪村は両手を使ってわきわきとカニ真似をしながら、食材としての蟹の必要性をつよく主張した。
●27312|131●　雪村は両手を使ってわきわきとカニ真似をしながら、食材としての蟹の必要性をつよく主張した。

○27483|65○　まあ、お国柄だからな。
●27483|65●　まあ、お国柄だからな。

○27588|46○T舞人
●27588|46●T舞人

○27634|97○「雪村、それを言ったらカキも必要だべや。ほら、カキカキ」
●27634|97●「雪村、それを言ったらカキも必要だべや。ほら、カキカキ」

○27811|137○　俺も負けじとカキ真似のハンドサインを作ってみたが、予想以上に卑猥なものが出来あがってしまった。
●27811|137●　俺も負けじとカキ真似のハンドサインを作ってみたが、予想以上に卑猥なものが出来あがってしまった。

○27988|46○T舞人
●27988|46●T舞人

○28034|59○「あわわわわ……」
●28034|59●「あわわわわ……」

○28173|97○　組んだ手の中を覗きこみながら、俺は恐怖にうちふるえた。
●28173|97●　組んだ手の中を覗きこみながら、俺は恐怖にうちふるえた。

○28478|46○T小町
●28478|46●T小町

○28583|71○「どうしたんですか、せんぱい」
●28583|71●「どうしたんですか、せんぱい」

○28694|46○T舞人
●28694|46●T舞人

○28740|129○「い、いや、気にせず続けてくれ。とても年頃の娘たちには見せられん、公序良俗に反する……」
●28740|129●「い、いや、気にせず続けてくれ。とても年頃の娘たちには見せられん、公序良俗に反する……」

○28909|46○T小町
●28909|46●T小町

○29014|49○「はあ」
●29014|49●「はあ」

○29212|46○T青葉
●29212|46●T青葉

○29317|99○「あとは、お豆腐と白滝ときのこ類と……お魚は何にしようか」
●29317|99●「あとは、お豆腐と白滝ときのこ類と……お魚は何にしようか」

○29565|46○T小町
●29565|46●T小町

○29670|51○「鮭かな」
●29670|51●「鮭かな」

○29801|119○　雪村がお猪口をくいっと飲みほす手振りを見せながら言った（もちろん無視した）。
●29801|119●　雪村がお猪口をくいっと飲みほす手振りを見せながら言った（もちろん無視した）。

○29960|46○T舞人
●29960|46●T舞人

○30006|83○「魚はどうでもいい。肉だ肉、ニクを入れろ」
●30006|83●「魚はどうでもいい。肉だ肉、ニクを入れろ」

○30238|46○T青葉
●30238|46●T青葉

○30343|75○「おねえちゃん、メスブタ入れる？」
●30343|75●「おねえちゃん、メスブタ入れる？」

○30567|46○T小町
●30567|46●T小町

○30613|53○「…………」
●30613|53●「…………」

○30874|81○「ちょっと待って、雪村メスブタ係なの？」
●30874|81●「ちょっと待って、雪村メスブタ係なの？」

○30995|46○T舞人
●30995|46●T舞人

○31041|75○「ガタガタぬかすな、メスブタ委員」
●31041|75●「ガタガタぬかすな、メスブタ委員」

○31156|103○「まあ、だいぶ決まったな。けっこう豪勢な鍋になるんじゃないか」
●31156|103●「まあ、だいぶ決まったな。けっこう豪勢な鍋になるんじゃないか」

○31408|46○T小町
●31408|46●T小町

○31513|85○「じゃあせんぱい、買いだしはお願いしますね」
●31513|85●「じゃあせんぱい、買いだしはお願いしますね」

○31638|46○T舞人
●31638|46●T舞人

○31684|57○「……なんと？」
●31684|57●「……なんと？」

○31890|46○T小町
●31890|46●T小町

○31995|113○「だって雪村と青葉ちゃんは調理担当ですよ。しかもメスブタ係まで兼任です」
●31995|113●「だって雪村と青葉ちゃんは調理担当ですよ。しかもメスブタ係まで兼任です」

○32257|46○T青葉
●32257|46●T青葉

○32362|69○「よろしくね、おにいちゃん」
●32362|69●「よろしくね、おにいちゃん」

○32660|143○　歩いていた俺たちがいつもの分岐点にさしかかると、青葉ちゃんは手を振って敬星女学院方面へ消えていった。
●32660|143●　歩いていた俺たちがいつもの分岐点にさしかかると、青葉ちゃんは手を振って敬星女学院方面へ消えていった。

○32843|95○　俺は嘆息しつつ、残された戦友にてのひらを差しだした。
●32843|95●　俺は嘆息しつつ、残された戦友にてのひらを差しだした。

○32978|46○T舞人
●32978|46●T舞人

○33024|117○「……その言い分はたしかに納得せざるを得ない。いいだろう、仕入れはまかせろ」
●33024|117●「……その言い分はたしかに納得せざるを得ない。いいだろう、仕入れはまかせろ」

○33290|46○T小町
●33290|46●T小町

○33395|77○「うわぁ、せんぱい結婚線短いですね」
●33395|77●「うわぁ、せんぱい結婚線短いですね」

○33512|46○T舞人
●33512|46●T舞人

○33558|91○「誰が手相を見ろと言った。金だ、金をよこしなさい」
●33558|91●「誰が手相を見ろと言った。金だ、金をよこしなさい」

○33689|159○「年齢的に、青葉ちゃんから徴収するわけにはいかないからな。俺とおまえのワリカンで買ってくる。とりあえず二～三枚預けろ」
●33689|159●「年齢的に、青葉ちゃんから徴収するわけにはいかないからな。俺とおまえのワリカンで買ってくる。とりあえず二～三枚預けろ」

○33997|46○T小町
●33997|46●T小町

○34102|63○「そ、そうですね……」
●34102|63●「そ、そうですね……」

○34205|46○T舞人
●34205|46●T舞人

○34251|55○「なぜどもる」
●34251|55●「なぜどもる」

○34455|46○T小町
●34455|46●T小町

○34560|69○「立てかえておいてください」
●34560|69●「立てかえておいてください」

○34669|46○T舞人
●34669|46●T舞人

○34715|59○「なぜ目を逸らす」
●34715|59●「なぜ目を逸らす」

○34923|46○T小町
●34923|46●T小町

○35028|65○「ちゃんと返しますよ？」
●35028|65●「ちゃんと返しますよ？」

○35133|46○T舞人
●35133|46●T舞人

○35179|63○「なぜ電柱に約束する」
●35179|63●「なぜ電柱に約束する」

○35391|46○T小町
●35391|46●T小町

○35496|77○「あっ、お財布忘れちゃった。てへり」
●35496|77●「あっ、お財布忘れちゃった。てへり」

○35613|46○T舞人
●35613|46●T舞人

○35659|61○「こ、このアマ……」
●35659|61●「こ、このアマ……」

○35800|75○　ちょっぴり殺意が芽生えた雨の朝。
●35800|75●　ちょっぴり殺意が芽生えた雨の朝。

○35915|141○　まあいい、雪村の処遇は夜までに決するとして、ともかく、それまでになんらかの経済改革が求められるな。
●35915|141●　まあいい、雪村の処遇は夜までに決するとして、ともかく、それまでになんらかの経済改革が求められるな。

○36096|143○　今月はクソ母親の仕送り遅延により、俺の財政も逼迫しているからな。可能なかぎり出費を抑えたいところだ。
●36096|143●　今月はクソ母親の仕送り遅延により、俺の財政も逼迫しているからな。可能なかぎり出費を抑えたいところだ。

○36279|81○　よし、授業中にでも対策を練るとしよう。
●36279|81●　よし、授業中にでも対策を練るとしよう。

○36652|54○TBGSU_06d.gpd
●36652|54●TBGSU_06d.gpd

○36865|46○T山彦
●36865|46●T山彦

○36970|107○「……というわけだから、雨の降る前には虫が低空を飛ぶというわけだ」
●36970|107●「……というわけだから、雨の降る前には虫が低空を飛ぶというわけだ」

○37117|46○T舞人
●37117|46●T舞人

○37163|97○「くそっ、なかなか為になる雨話だ。よし、次は俺の番だな」
●37163|97●「くそっ、なかなか為になる雨話だ。よし、次は俺の番だな」

○37508|46○T希望
●37508|46●T希望

○37613|55○「相楽くーん」
●37613|55●「相楽くーん」

○37748|143○　二限終了後、俺たちが男と男の真剣勝負を交わしていると、星崎が廊下からやってきて呑気な声で水を差した。
●37748|143●　二限終了後、俺たちが男と男の真剣勝負を交わしていると、星崎が廊下からやってきて呑気な声で水を差した。

○37931|46○T舞人
●37931|46●T舞人

○37977|87○「ちっ……なんだ、これからがいいところなのに」
●37977|87●「ちっ……なんだ、これからがいいところなのに」

○38213|46○T希望
●38213|46●T希望

○38318|53○「なにが？」
●38318|53●「なにが？」

○38411|46○T舞人
●38411|46●T舞人

○38457|93○「見れば分かるだろう、雨をテーマにしたコラム対決だ」
●38457|93●「見れば分かるだろう、雨をテーマにしたコラム対決だ」

○38590|177○「なんだったら星崎も聞いていくか？　天気予報の『一時雨』と『ときどき雨』、実際に降る確率が高いのはどちらか。どうだ、興味深い題目だろう」
●38590|177●「なんだったら星崎も聞いていくか？　天気予報の『一時雨』と『ときどき雨』、実際に降る確率が高いのはどちらか。どうだ、興味深い題目だろう」

○38916|46○T希望
●38916|46●T希望

○39021|51○「べつに」
●39021|51●「べつに」

○39112|46○T舞人
●39112|46●T舞人

○39158|167○「べつにって、おまえ、呆れたデカダンスだな。若いうちからそんな無気力でどうする、あの黒板の上に掲げられた文字が読めないのか？」
●39158|167●「べつにって、おまえ、呆れたデカダンスだな。若いうちからそんな無気力でどうする、あの黒板の上に掲げられた文字が読めないのか？」

○39472|59○「適当に生きるな」
●39472|59●「適当に生きるな」

○39621|71○「はい、リピートアフターミー」
●39621|71●「はい、リピートアフターミー」

○39772|46○T希望
●39772|46●T希望

○39877|71○「相楽君、お友達が呼んでるよ」
●39877|71●「相楽君、お友達が呼んでるよ」

○39988|46○T舞人
●39988|46●T舞人

○40034|83○「復唱しろと言ってるのに、お・ま・え・は」
●40034|83●「復唱しろと言ってるのに、お・ま・え・は」

○40197|83○　俺は星崎の頭を両脇から掴んで揺すぶった。
●40197|83●　俺は星崎の頭を両脇から掴んで揺すぶった。

○40429|46○T希望
●40429|46●T希望

○40534|65○「痛い、痛い、痛いよー」
●40534|65●「痛い、痛い、痛いよー」

○40748|46○T山彦
●40748|46●T山彦

○40853|79○「ああ、もう、やめろよガキなんだから」
●40853|79●「ああ、もう、やめろよガキなんだから」

○41140|75○「ごめんね星崎さん、うちの馬鹿が」
●41140|75●「ごめんね星崎さん、うちの馬鹿が」

○41364|46○T希望
●41364|46●T希望

○41469|75○「相楽君、しつけがなってないよー」
●41469|75●「相楽君、しつけがなってないよー」

○41752|105○「あ、そうそう、牧島君だっけ、かみそりのカレが廊下で待ってるよ」
●41752|105●「あ、そうそう、牧島君だっけ、かみそりのカレが廊下で待ってるよ」

○41937|97○　なに、牧島だと？　そういや奴には借りがひとつあったな。
●41937|97●　なに、牧島だと？　そういや奴には借りがひとつあったな。

○42183|46○T山彦
●42183|46●T山彦

○42288|81○「あ、ほんと？　ありがと、行ってくるよ」
●42288|81●「あ、ほんと？　ありがと、行ってくるよ」

○42539|99○　山彦が歩きはじめたので、俺もこっそりとそのあとを追った。
●42539|99●　山彦が歩きはじめたので、俺もこっそりとそのあとを追った。

○42678|119○　途中振りかえって、置きすててきた星崎に指を突きつけておくことも忘れなかった。
●42678|119●　途中振りかえって、置きすててきた星崎に指を突きつけておくことも忘れなかった。

○42837|46○T舞人
●42837|46●T舞人

○42883|111○「どっちが多く降るのか、あとで教えてくれと泣いたってもう遅いからなっ」
●42883|111●「どっちが多く降るのか、あとで教えてくれと泣いたってもう遅いからなっ」

○43074|101○　しかし、その指が差ししめした先に女はすでにいなかった……。
●43074|101●　しかし、その指が差ししめした先に女はすでにいなかった……。

○43377|54○TBGSP_07d.gpd
●43377|54●TBGSP_07d.gpd

