○158|53○T_StartupDay
●10646|59●「……おまえもな」

○10785|105○　俺たちは互いの健闘を讃えたのち、掲げていた刀をふたたび下ろす。
●10785|105●　俺たちは互いの健闘を讃えたのち、掲げていた刀をふたたび下ろす。

○10930|173○　仕合のルールは単純だ。ジャンケンをして、勝った側が刀を縦に振りおろす。負けた側は頭上で横に構え、それによって勝者からの一撃を防ぐ。
●10930|173●　仕合のルールは単純だ。ジャンケンをして、勝った側が刀を縦に振りおろす。負けた側は頭上で横に構え、それによって勝者からの一撃を防ぐ。

○11143|99○　情け無用のデスマッチ。これは生死を賭した男と男の闘いだ。
●11143|99●　情け無用のデスマッチ。これは生死を賭した男と男の闘いだ。

○11391|48○Tつばさ
●11391|48●Tつばさ

○11498|63○「ジャンケン、ポイ！」
●11498|63●「ジャンケン、ポイ！」

○11813|57○　カキィィィン！
●11813|57●　カキィィィン！

○11910|48○Tつばさ
●11910|48●Tつばさ

○12017|57○「……ちぃっ！」
●12017|57●「……ちぃっ！」

○12114|46○T舞人
●12114|46●T舞人

○12160|69○「ククク、甘いわ小娘が……」
●12160|69●「ククク、甘いわ小娘が……」

○12309|81○　一陣の疾風が両者のあいだを吹きぬける。
●12309|81●　一陣の疾風が両者のあいだを吹きぬける。

○12430|173○　掃除を始めて二、三分ほどは真面目に掃きあつめていた桜の花びらが、春風と俺たちの巻きおこす闘気によってあえなく吹きちらされていった。
●12430|173●　掃除を始めて二、三分ほどは真面目に掃きあつめていた桜の花びらが、春風と俺たちの巻きおこす闘気によってあえなく吹きちらされていった。

○12683|48○Tつばさ
●12683|48●Tつばさ

○12790|61○「ジャンケンポイ！」
●12790|61●「ジャンケンポイ！」

○12950|59○「あいこでしょ！」
●12950|59●「あいこでしょ！」

○13158|59○「でりゃあああ！」
●13158|59●「でりゃあああ！」

○13307|46○T舞人
●13307|46●T舞人

○13353|55○「なんのっ！」
●13353|55●「なんのっ！」

○13620|57○　カキィィィン！
●13620|57●　カキィィィン！

○13717|46○T舞人
●13717|46●T舞人

○13763|79○「ふふん、弱い犬ほどよく吠えよるわい」
●13763|79●「ふふん、弱い犬ほどよく吠えよるわい」

○14071|48○Tつばさ
●14071|48●Tつばさ

○14178|59○「……次は決める」
●14178|59●「……次は決める」

○14317|77○　八重樫の眼光がするどくきらめいた。
●14317|77●　八重樫の眼光がするどくきらめいた。

○14434|103○　女だてらに重厚な一撃。受けた手にさえ痛烈な痺れが残っている。
●14434|103●　女だてらに重厚な一撃。受けた手にさえ痛烈な痺れが残っている。

○14577|81○　どうやら奴は本気を出しはじめたようだ。
●14577|81●　どうやら奴は本気を出しはじめたようだ。

○14698|103○　やむを得まい、俺も敵に敬意を表し、奥の手を披露するとしよう。
●14698|103●　やむを得まい、俺も敵に敬意を表し、奥の手を披露するとしよう。

○14950|48○Tつばさ
●14950|48●Tつばさ

○15057|63○「ジャンケン、ポイ！」
●15057|63●「ジャンケン、ポイ！」

○15302|89○　よし、攻撃権を勝ちとった！　ここで必殺奥義だ！
●15302|89●　よし、攻撃権を勝ちとった！　ここで必殺奥義だ！

○15431|46○T舞人
●15431|46●T舞人

○15477|87○「あっ！　校舎の上に発達した太平洋高気圧が！」
●15477|87●「あっ！　校舎の上に発達した太平洋高気圧が！」

○15753|48○Tつばさ
●15753|48●Tつばさ

○15860|49○「え？」
●15860|49●「え？」

○15949|46○T舞人
●15949|46●T舞人

○15995|67○「いまだ、隙ありぃぃぃ！」
●15995|67●「いまだ、隙ありぃぃぃ！」

○16192|57○　スパァァァン！
●16192|57●　スパァァァン！

○16580|48○Tつばさ
●16580|48●Tつばさ

○16687|55○「いっ……！」
●16687|55●「いっ……！」

○16822|65○　桜井舞人、渾身の一撃。
●16822|65●　桜井舞人、渾身の一撃。

○16927|109○　衝撃によって平衡を失った八重樫が、足をもつれさせて後方へよろめく。
●16927|109●　衝撃によって平衡を失った八重樫が、足をもつれさせて後方へよろめく。

○17116|54○TVGTS_01a.gpd
●17116|54●TVGTS_01a.gpd

○17200|51○T_ShowDate
●17200|51●T_ShowDate

○17301|48○Tつばさ
●17301|48●Tつばさ

○17408|55○「ったあ……」
●17408|55●「ったあ……」

○17593|107○　無様に敗れた負け犬は、屈辱的な体勢で、文字通り一敗地にまみれた。
●17593|107●　無様に敗れた負け犬は、屈辱的な体勢で、文字通り一敗地にまみれた。

○17740|65○　土に汚れた桃色の花弁。
●17740|65●　土に汚れた桃色の花弁。

○17845|69○　かたわらに転がる竹ボウキ。
●17845|69●　かたわらに転がる竹ボウキ。

○17954|81○　そして、大股広げて尻餅をついている女。
●17954|81●　そして、大股広げて尻餅をついている女。

○18075|48○Tつばさ
●18075|48●Tつばさ

○18182|55○「……悔しい」
●18182|55●「……悔しい」

○18336|115○「なんていうか、近年まれに見る悔しさ。こんな原始的な手にひっかかるなんて」
●18336|115●「なんていうか、近年まれに見る悔しさ。こんな原始的な手にひっかかるなんて」

○18491|46○T舞人
●18491|46●T舞人

○18537|159○「何を言うか。野球だってストレートばかりとは限らないだろう。カーブもあればフォークもある。それが真剣勝負というものだ」
●18537|159●「何を言うか。野球だってストレートばかりとは限らないだろう。カーブもあればフォークもある。それが真剣勝負というものだ」

○18736|48○Tつばさ
●18736|48●Tつばさ

○18843|75○「でもボークっていうルールはある」
●18843|75●「でもボークっていうルールはある」

○19017|69○「や、そんなことじゃなくて」
●19017|69●「や、そんなことじゃなくて」

○19185|129○「私は姦計を講じた愚劣漢にというより、そんな子供だましに屈した自分の不甲斐なさが悔しい」
●19185|129●「私は姦計を講じた愚劣漢にというより、そんな子供だましに屈した自分の不甲斐なさが悔しい」

○19354|46○T舞人
●19354|46●T舞人

○19400|167○「なに、そう自分を責めるな。おまえは勇敢に闘った。だが、たまたま相手が恥知らずの小ざかしい卑怯者だったというだけさ。ふふふっ」
●19400|167●「なに、そう自分を責めるな。おまえは勇敢に闘った。だが、たまたま相手が恥知らずの小ざかしい卑怯者だったというだけさ。ふふふっ」

○19647|107○　俺は勝者の余裕を見せて、すがすがしい笑顔で敗者の労をねぎらった。
●19647|107●　俺は勝者の余裕を見せて、すがすがしい笑顔で敗者の労をねぎらった。

○19794|46○T舞人
●19794|46●T舞人

○19840|119○「それよりも、早いとこ足を閉じることをお勧めするぞ。悪いがさっきから丸見えだ」
●19840|119●「それよりも、早いとこ足を閉じることをお勧めするぞ。悪いがさっきから丸見えだ」

○19999|48○Tつばさ
●19999|48●Tつばさ

○20106|85○「や、別にスパッツぐらい見えたっていいけど」
●20106|85●「や、別にスパッツぐらい見えたっていいけど」

○20271|91○　八重樫はいつも通りの冷静な口調でそうのたまった。
●20271|91●　八重樫はいつも通りの冷静な口調でそうのたまった。

○20402|46○T舞人
●20402|46●T舞人

○20448|53○「…………」
●20448|53●「…………」

○20541|71○「……それ、スパッツなのか？」
●20541|71●「……それ、スパッツなのか？」

○20652|48○Tつばさ
●20652|48●Tつばさ

○20759|129○「あたりまえでしょ。こんなアホみたいに短いスカート、素のまま履けるほど私は若くないから」
●20759|129●「あたりまえでしょ。こんなアホみたいに短いスカート、素のまま履けるほど私は若くないから」

○20928|46○T舞人
●20928|46●T舞人

○20974|73○「ふーん、変わったスパッツだな」
●20974|73●「ふーん、変わったスパッツだな」

○21087|48○Tつばさ
●21087|48●Tつばさ

○21194|59○「別に普通だけど」
●21194|59●「別に普通だけど」

○21293|46○T舞人
●21293|46●T舞人

○21339|103○「へえ……最近のスパッツはずいぶん下着に近いデザインなんだな」
●21339|103●「へえ……最近のスパッツはずいぶん下着に近いデザインなんだな」

○21482|48○Tつばさ
●21482|48●Tつばさ

○21589|49○「は？」
●21589|49●「は？」

○21737|99○「なに言ってんの？　こんなのよくある、一分丈の黒スパ……」
●21737|99●「なに言ってんの？　こんなのよくある、一分丈の黒スパ……」

○21916|127○　そこでようやく八重樫は、スカートの裾をつまんで持ちあげ、自らの失態を視覚で確認した。
●21916|127●　そこでようやく八重樫は、スカートの裾をつまんで持ちあげ、自らの失態を視覚で確認した。

○22083|54○TVGTS_01b.gpd
●22083|54●TVGTS_01b.gpd

○22208|48○Tつばさ
●22208|48●Tつばさ

○22256|51○「……！」
●22256|51●「……！」

○22347|55○「…………！」
●22347|55●「…………！」

○22442|59○「………………！」
●22442|59●「………………！」

○22581|107○　どうやら慌てて足を閉じるのが精一杯で、言葉すら出てこないらしい。
●22581|107●　どうやら慌てて足を閉じるのが精一杯で、言葉すら出てこないらしい。

○22728|46○T舞人
●22728|46●T舞人

○22774|123○「ずいぶんコケティッシュなスパッツ履くんだな。やあ、さすが八重樫はおしゃれさんだ」
●22774|123●「ずいぶんコケティッシュなスパッツ履くんだな。やあ、さすが八重樫はおしゃれさんだ」

○22937|48○Tつばさ
●22937|48●Tつばさ

○23044|69○「ま、まあね。あははは……」
●23044|69●「ま、まあね。あははは……」

○23193|107○　しかもこの期に及んでなお、履きわすれた事実を伏せようとしている。
●23193|107●　しかもこの期に及んでなお、履きわすれた事実を伏せようとしている。

○23340|61○　負けず嫌いなやつ。
●23340|61●　負けず嫌いなやつ。

○23441|46○T舞人
●23441|46●T舞人

○23487|91○「やっぱりあれか、そういうのが最近の流行りなのか」
●23487|91●「やっぱりあれか、そういうのが最近の流行りなのか」

○23618|48○Tつばさ
●23618|48●Tつばさ

○23725|83○「ん、まあ、そう……んなことないんだけど」
●23725|83●「ん、まあ、そう……んなことないんだけど」

○23907|119○「日本じゃまだちょっと早かったかな。やっぱり普通のに履きかえて来ようかな……」
●23907|119●「日本じゃまだちょっと早かったかな。やっぱり普通のに履きかえて来ようかな……」

○24106|54○TBGSU_05a.gpd
●24106|54●TBGSU_05a.gpd

○24175|51○T_ShowDate
●24175|51●T_ShowDate

○24375|115○　八重樫は立ちあがり、彼女言うところのスパッツに付いた砂埃をはたき落とす。
●24375|115●　八重樫は立ちあがり、彼女言うところのスパッツに付いた砂埃をはたき落とす。

○24530|48○Tつばさ
●24530|48●Tつばさ

○24637|89○「ちょ、ちょっと教室行くね。また戻ってくるから」
●24637|89●「ちょ、ちょっと教室行くね。また戻ってくるから」

○24946|129○　そして、短いスカートを両手でしっかり抑えつけながら、女は昇降口へ向かって走っていった。
●24946|129●　そして、短いスカートを両手でしっかり抑えつけながら、女は昇降口へ向かって走っていった。

○25115|77○　いや、珍しいものを見せてもらった。
●25115|77●　いや、珍しいものを見せてもらった。

○25232|163○　薄桃色の超ミニなスパッツも充分に珍しいが、なにより物事に動じない八重樫つばさが羞恥と狼狽を表面に出したことの方が珍しい。
●25232|163●　薄桃色の超ミニなスパッツも充分に珍しいが、なにより物事に動じない八重樫つばさが羞恥と狼狽を表面に出したことの方が珍しい。

○25435|131○　海千山千な顔で冷徹な言葉を振りかざしてはいても、しょせんネンネの小娘だったということだ。
●25435|131●　海千山千な顔で冷徹な言葉を振りかざしてはいても、しょせんネンネの小娘だったということだ。

○25606|103○　ふふん、もうあいつの雪女みたいなツッコミなんて恐くないぞう。
●25606|103●　ふふん、もうあいつの雪女みたいなツッコミなんて恐くないぞう。

○25963|57○T_CreateSaveText
●25963|57●T_CreateSaveText

○26020|53○T_PrintParam
●26020|53●T_PrintParam

○26073|46○T舞人
●26073|46●T舞人

○26119|109○「さて、体も温まってきたことだし、そろそろ真面目に働くとするか……」
●26119|109●「さて、体も温まってきたことだし、そろそろ真面目に働くとするか……」

○26308|141○　労働意欲を鼓舞するためにわざとらしいひとり言を漏らしながら、俺はうち捨てられたホウキを拾いあげた。
●26308|141●　労働意欲を鼓舞するためにわざとらしいひとり言を漏らしながら、俺はうち捨てられたホウキを拾いあげた。

○26489|81○　いや、拾いあげようとしたところだった。
●26489|81●　いや、拾いあげようとしたところだった。

○26777|46○T舞人
●26777|46●T舞人

○26823|53○「うごっ！」
●26823|53●「うごっ！」

○26956|73○　突如として側頭部を襲った衝撃。
●26956|73●　突如として側頭部を襲った衝撃。

○27329|79○　俺の体は大きく傾いて地にいだかれた。
●27329|79●　俺の体は大きく傾いて地にいだかれた。

○27448|127○　飛来物の直撃を受けた左頬と、転倒の際に打ちつけた右頬が、同時にひりひりと痛みだした。
●27448|127●　飛来物の直撃を受けた左頬と、転倒の際に打ちつけた右頬が、同時にひりひりと痛みだした。

○27615|44○T声
●27615|44●T声

○27718|63○「無様ですねえ、先輩」
●27718|63●「無様ですねえ、先輩」

○27918|67○　頭上から敵意に満ちた声。
●27918|67●　頭上から敵意に満ちた声。

○28025|85○　俺は湧きあがる怒りを活力として跳ねおきた。
●28025|85●　俺は湧きあがる怒りを活力として跳ねおきた。

○28150|54○TBGSU_05a.gpd
●28150|54●TBGSU_05a.gpd

○28313|46○T舞人
●28313|46●T舞人

○28359|73○「お、おまえかこのクソガキ……」
●28359|73●「お、おまえかこのクソガキ……」

○28472|93○「地にひれ伏しやがれ、この礼儀知らずのでくの坊が！」
●28472|93●「地にひれ伏しやがれ、この礼儀知らずのでくの坊が！」

○28645|153○　俺は脇に転がったサッカーボールを拾いあげ、立ちはだかった長身の男、牧島麦兵衛とかいう名の無礼者に投げかえした。
●28645|153●　俺は脇に転がったサッカーボールを拾いあげ、立ちはだかった長身の男、牧島麦兵衛とかいう名の無礼者に投げかえした。

○28838|109○　それは背をのけぞらせ、利き足を踏みこんで助力をつけた、渾身の一投。
●28838|109●　それは背をのけぞらせ、利き足を踏みこんで助力をつけた、渾身の一投。

○28987|125○　しかし敵はハエでも払いのけるように、片手でたやすくその球をはじきとばしてしまった。
●28987|125●　しかし敵はハエでも払いのけるように、片手でたやすくその球をはじきとばしてしまった。

○29152|123○　慣れないフォロースルーにバランスを崩し、ふたたび地にひれ伏したのは俺の方だった。
●29152|123●　慣れないフォロースルーにバランスを崩し、ふたたび地にひれ伏したのは俺の方だった。

○29695|48○T麦兵衛
●29695|48●T麦兵衛

○29802|159○「安易に暴力をふりかざすなよ、好戦的な男だな。どうやら貴様の祖先は、北欧で掠奪行為に明けくれていた蛮族の酋長と見える」
●29802|159●「安易に暴力をふりかざすなよ、好戦的な男だな。どうやら貴様の祖先は、北欧で掠奪行為に明けくれていた蛮族の酋長と見える」

○30001|46○T舞人
●30001|46●T舞人

○30047|137○「うるさい、勝手にひとン家のルーツを辿るな。言っておくが、桜井家は英国スチュワート王朝の末裔だ」
●30047|137●「うるさい、勝手にひとン家のルーツを辿るな。言っておくが、桜井家は英国スチュワート王朝の末裔だ」

○30274|54○TBGSU_05a.gpd
●30274|54●TBGSU_05a.gpd

○30477|69○　俺はふたたび身を起こした。
●30477|69●　俺はふたたび身を起こした。

○30586|46○T舞人
●30586|46●T舞人

○30632|81○「だいたい誰が好戦的だ。おまえが先に手を
●30632|81●「だいたい誰が好戦的だ。おまえが先に手を

○30753|79○……もとい、足を出してきたんだろうが」
●30753|79●……もとい、足を出してきたんだろうが」

○30981|48○T麦兵衛
●30981|48●T麦兵衛

○31088|103○「フッ、根拠のない言いがかりは遠慮願いたいものだな、桜井舞人」
●31088|103●「フッ、根拠のない言いがかりは遠慮願いたいものだな、桜井舞人」

○31231|46○T舞人
●31231|46●T舞人

○31277|147○「じゃあおまえ以外のいったい誰が、この万人に愛される聖人君子に稲妻シュートを喰らわせるというんだ、ええ？」
●31277|147●「じゃあおまえ以外のいったい誰が、この万人に愛される聖人君子に稲妻シュートを喰らわせるというんだ、ええ？」

○31573|48○T麦兵衛
●31573|48●T麦兵衛

○31680|83○「天が下した裁きのいかずちではないのか？」
●31680|83●「天が下した裁きのいかずちではないのか？」

○31862|119○「無力な婦女子を辱めようなどと企む不逞な男は、神の怒りを買ってしかるべきだよ」
●31862|119●「無力な婦女子を辱めようなどと企む不逞な男は、神の怒りを買ってしかるべきだよ」

○32021|46○T舞人
●32021|46●T舞人

○32067|55○「な、なに？」
●32067|55●「な、なに？」

○32162|159○「……ちょっと待て。無力な婦女子って、ひょっとして八重樫のことを言ってるのか？　馬鹿、違う、あれは男と男の真剣勝負だ」
●32162|159●「……ちょっと待て。無力な婦女子って、ひょっとして八重樫のことを言ってるのか？　馬鹿、違う、あれは男と男の真剣勝負だ」

○32470|48○T麦兵衛
●32470|48●T麦兵衛

○32577|139○「いかなる詭弁を弄じようと、貴様が淑女の痴態に舌なめずりしていた事実を覆すことはできないのだがな」
●32577|139●「いかなる詭弁を弄じようと、貴様が淑女の痴態に舌なめずりしていた事実を覆すことはできないのだがな」

○32756|46○T舞人
●32756|46●T舞人

○32802|163○「……馬鹿を言うな。俺がいつ八重樫ごときのアホづらに舌をぺロペロ出したと言うんだ。ふざけたことぬかすと名誉毀損で訴えるぞ」
●32802|163●「……馬鹿を言うな。俺がいつ八重樫ごときのアホづらに舌をぺロペロ出したと言うんだ。ふざけたことぬかすと名誉毀損で訴えるぞ」

○33005|115○「っていうか、あー、あれはスパッツだ。だから本人も気にしちゃいないらしい」
●33005|115●「っていうか、あー、あれはスパッツだ。だから本人も気にしちゃいないらしい」

○33269|48○T麦兵衛
●33269|48●T麦兵衛

○33376|83○「だが彼女は逃げるように走りさっていった」
●33376|83●「だが彼女は逃げるように走りさっていった」

○33558|79○「ああ、いたわしきかな、気丈なるひとよ
●33558|79●「ああ、いたわしきかな、気丈なるひとよ

○33677|47○……」
●33677|47●……」

○33804|107○　八重樫が消えた舞台の下手を見据えて、牧島は手のひらで顔をおおう。
●33804|107●　八重樫が消えた舞台の下手を見据えて、牧島は手のひらで顔をおおう。

○33951|48○T麦兵衛
●33951|48●T麦兵衛

○34058|111○「こうしてまた一人、かよわき乙女が貴様の毒牙にかかってしまったわけだ」
●34058|111●「こうしてまた一人、かよわき乙女が貴様の毒牙にかかってしまったわけだ」

○34209|46○T舞人
●34209|46●T舞人

○34255|153○「おい、このストイックを絵に描いたようなハードボイルド君をつかまえて、女好きの権化みたいに言うんじゃない小坊主」
●34255|153●「おい、このストイックを絵に描いたようなハードボイルド君をつかまえて、女好きの権化みたいに言うんじゃない小坊主」

○34448|103○「なにがまた一人だ。他に、どこのだれが餌食になったと言うんだ」
●34448|103●「なにがまた一人だ。他に、どこのだれが餌食になったと言うんだ」

○34700|48○T麦兵衛
●34700|48●T麦兵衛

○34807|105○「語るに落ちたな。あんた、雪村小町の名を知らぬとは言わせないぜ」
●34807|105●「語るに落ちたな。あんた、雪村小町の名を知らぬとは言わせないぜ」

○34952|46○T舞人
●34952|46●T舞人

○34998|51○「はあ？」
●34998|51●「はあ？」

○35089|93○「ゆ、雪村……？　なんだ、あいつがどうかしたのか？」
●35089|93●「ゆ、雪村……？　なんだ、あいつがどうかしたのか？」

○35331|48○T麦兵衛
●35331|48●T麦兵衛

○35438|59○「あいつ、か……」
●35438|59●「あいつ、か……」

○35596|159○「ずいぶんと軽々しく呼んでくれたものだ。小町さんは貴様ごとき蛮人がいたずらに近付いていい人ではない。そっこく手を引け」
●35596|159●「ずいぶんと軽々しく呼んでくれたものだ。小町さんは貴様ごとき蛮人がいたずらに近付いていい人ではない。そっこく手を引け」

○35795|46○T舞人
●35795|46●T舞人

○35841|75○「あ、なに、おまえ雪村の関係者？」
●35841|75●「あ、なに、おまえ雪村の関係者？」

○35956|59○「えーとだな……」
●35956|59●「えーとだな……」

○36055|121○「いや、手を引くもなにも、向こうがいたずらに近付いてくるんだよ。いいか、よく聞け
●36055|121●「いや、手を引くもなにも、向こうがいたずらに近付いてくるんだよ。いいか、よく聞け

○36216|47○……」
●36216|47●……」

○36469|48○T麦兵衛
●36469|48●T麦兵衛

○36576|79○「ふん、どうやらタイムアウトのようだな
●36576|79●「ふん、どうやらタイムアウトのようだな

○36695|47○……」
●36695|47●……」

○36950|141○「今日はここまでだ。いずれまた、あいまみえるだろうが……そのときが貴様の最期だ。覚悟しておくのだな」
●36950|141●「今日はここまでだ。いずれまた、あいまみえるだろうが……そのときが貴様の最期だ。覚悟しておくのだな」

○37301|119○　まるでヒーローアニメのかたき役みたいな台詞を残して、牧島は走りさっていった。
●37301|119●　まるでヒーローアニメのかたき役みたいな台詞を残して、牧島は走りさっていった。

○37460|125○　直角に曲げた肘を大きく振り、脚は踵から接地させる。嫌味なほど折目正しいフォームだ。
●37460|125●　直角に曲げた肘を大きく振り、脚は踵から接地させる。嫌味なほど折目正しいフォームだ。

○37675|46○T舞人
●37675|46●T舞人

○37721|77○「あの男、いったい何者なんだ……！」
●37721|77●「あの男、いったい何者なんだ……！」

○37928|119○　残された俺も、負けじと悩める主人公風の言葉を呟いてその若い背中を見おくった。
●37928|119●　残された俺も、負けじと悩める主人公風の言葉を呟いてその若い背中を見おくった。

○38087|185○　あんなのに興味を持つのも癪だが、まあ機会があれば雪村に聞いてみよう。牧島は奴を知っているようだから、逆もまたしかりだ。なにか聞きだせるだろう。
●38087|185●　あんなのに興味を持つのも癪だが、まあ機会があれば雪村に聞いてみよう。牧島は奴を知っているようだから、逆もまたしかりだ。なにか聞きだせるだろう。

○38312|75○　いや、別にどうでもいいんだけど。
●38312|75●　いや、別にどうでもいいんだけど。

○38427|163○　そんなことより、せっかくの昼休みがわけの分からないまま終わってしまった。八重樫のやつもけっきょく戻って来なかったし……。
●38427|163●　そんなことより、せっかくの昼休みがわけの分からないまま終わってしまった。八重樫のやつもけっきょく戻って来なかったし……。

○38630|46○T舞人
●38630|46●T舞人

○38676|107○「鬼浅間には、副委員長が非協力的なため任務完遂ならずと報告しよう」
●38676|107●「鬼浅間には、副委員長が非協力的なため任務完遂ならずと報告しよう」

