○158|53○T_StartupDay
○9165|139○　星崎は自分の弁当をつまんでいたピンクの塗り箸を一本使って、たちまち三つの食材をドッキングさせた。
●9165|139●　星崎は自分の弁当をつまんでいたピンクの塗り箸を一本使って、たちまち三つの食材をドッキングさせた。

○9453|46○T希望
●9453|46●T希望

○9558|69○「ほら、キャベ玉ウィンナー」
●9558|69●「ほら、キャベ玉ウィンナー」

○9724|46○T舞人
●9724|46●T舞人

○9770|59○「げ、外道が……」
●9770|59●「げ、外道が……」

○9909|141○　俺は震える手でその星崎オリジナルメニューを掴み、ピンクの弁当箱に詰まったそぼろ飯の上に突きさした。
●9909|141●　俺は震える手でその星崎オリジナルメニューを掴み、ピンクの弁当箱に詰まったそぼろ飯の上に突きさした。

○10239|46○T希望
●10239|46●T希望

○10344|81○「え、くれるの？　悪いねー、ありがとー」
●10344|81●「え、くれるの？　悪いねー、ありがとー」

○10465|46○T舞人
●10465|46●T舞人

○10511|77○「こ、これでおまえも共犯だからなっ」
●10511|77●「こ、これでおまえも共犯だからなっ」

○10628|46○T希望
●10628|46●T希望

○10733|81○「ほんとだ、じゃあ秘密は共有しないとね」
●10733|81●「ほんとだ、じゃあ秘密は共有しないとね」

○10894|117○　星崎はちゃっかりと八重樫の席に着いて、ゆすりとった食事に顔をほころばせる。
●10894|117●　星崎はちゃっかりと八重樫の席に着いて、ゆすりとった食事に顔をほころばせる。

○11051|63○　……おそろしい女だ。
●11051|63●　……おそろしい女だ。

○11263|46○T山彦
●11263|46●T山彦

○11368|79○「あれ、星崎さん今日は一人で食べてたん
●11368|79●「あれ、星崎さん今日は一人で食べてたん

○11487|47○だ？」
●11487|47●だ？」

○11614|103○　山彦が適当な椅子を引きずってきて、八重樫机の側面に設置した。
●11614|103●　山彦が適当な椅子を引きずってきて、八重樫机の側面に設置した。

○11757|113○　俺も自分の椅子に後ろ向きで座ったため、自然と三人で食卓を囲む形になる。
●11757|113●　俺も自分の椅子に後ろ向きで座ったため、自然と三人で食卓を囲む形になる。

○11910|155○　前の席でたむろしていた数人の男子たちが、こちらを探りながら何事かささやきあっていたみたいだが、気にはしなかった。
●11910|155●　前の席でたむろしていた数人の男子たちが、こちらを探りながら何事かささやきあっていたみたいだが、気にはしなかった。

○12214|46○T山彦
●12214|46●T山彦

○12319|91○「たしか、いつもは八重樫さんあたりと食べてたよね」
●12319|91●「たしか、いつもは八重樫さんあたりと食べてたよね」

○12450|46○T希望
●12450|46●T希望

○12555|145○「うん、そうなんだけど。私、さっきの授業でちょっと分からないとこあったから、池田先生に聞きに行ってたの」
●12555|145●「うん、そうなんだけど。私、さっきの授業でちょっと分からないとこあったから、池田先生に聞きに行ってたの」

○12740|46○T舞人
●12740|46●T舞人

○12786|85○「そしたら他の連中は先に食いおわってたのか」
●12786|85●「そしたら他の連中は先に食いおわってたのか」

○12911|119○「それで待っててもらえないなんて、実はおまえ、友達に嫌われてるんじゃないのか」
●12911|119●「それで待っててもらえないなんて、実はおまえ、友達に嫌われてるんじゃないのか」

○13179|46○T希望
●13179|46●T希望

○13284|191○「ち、違うよ。こういう時は気を使われるとかえって申しわけなくなっちゃうから、あえて先に食べててくれたんだよ。ほら、八重ちゃんってそういうタイプでしょ」
●13284|191●「ち、違うよ。こういう時は気を使われるとかえって申しわけなくなっちゃうから、あえて先に食べててくれたんだよ。ほら、八重ちゃんってそういうタイプでしょ」

○13515|46○T舞人
●13515|46●T舞人

○13561|99○「まあ、そういう捉え方も出来なくはないが、真実は闇の中だ」
●13561|99●「まあ、そういう捉え方も出来なくはないが、真実は闇の中だ」

○13809|46○T希望
●13809|46●T希望

○13914|67○「……嫌な言い方するなぁ」
●13914|67●「……嫌な言い方するなぁ」

○14021|46○T山彦
●14021|46●T山彦

○14126|129○「気にしないで、星崎さん。キャベツロールに免じて許してやってよ。それ、すごく旨いからさ」
●14126|129●「気にしないで、星崎さん。キャベツロールに免じて許してやってよ。それ、すごく旨いからさ」

○14404|46○T希望
●14404|46●T希望

○14509|95○「本当だー、ああ美味しー。ね、そう思うでしょ桜井君も」
●14509|95●「本当だー、ああ美味しー。ね、そう思うでしょ桜井君も」

○14812|79○「……あれっ、白滝とハンペンしかないん
●14812|79●「……あれっ、白滝とハンペンしかないん

○14931|91○だ？　駄目だよ、男の子なんだからもっと食べなきゃ」
●14931|91●だ？　駄目だよ、男の子なんだからもっと食べなきゃ」

○15211|89○　白々しい笑みを浮かべつつ強奪品に舌鼓を打つ女。
●15211|89●　白々しい笑みを浮かべつつ強奪品に舌鼓を打つ女。

○15340|113○　他の男子の目がなかったら、ボディに一発入れて吐きださせているところだ。
●15340|113●　他の男子の目がなかったら、ボディに一発入れて吐きださせているところだ。

○15493|161○　俺はわずかな食料を少しでも多く摂取した気分にするため、シラタキの結び目を噛みちぎって解き、ハンペンを細かく分裂させた。
●15493|161●　俺はわずかな食料を少しでも多く摂取した気分にするため、シラタキの結び目を噛みちぎって解き、ハンペンを細かく分裂させた。

○15803|46○T山彦
●15803|46●T山彦

○15908|109○「……おまえ、変わった食べ方するんだな。まるで麺類みたいだぞ、それ」
●15908|109●「……おまえ、変わった食べ方するんだな。まるで麺類みたいだぞ、それ」

○16057|46○T舞人
●16057|46●T舞人

○16103|143○「これぞ、白滝ソバおでん風味ｗｉｔｈハンペンだ。飢えた野生の胃袋と満腹中枢を錯覚させる弱者の知恵だぞ」
●16103|143●「これぞ、白滝ソバおでん風味ｗｉｔｈハンペンだ。飢えた野生の胃袋と満腹中枢を錯覚させる弱者の知恵だぞ」

○16286|85○「どうだ。不憫だろ、憐れだろ、ひもじいだろ」
●16286|85●「どうだ。不憫だろ、憐れだろ、ひもじいだろ」

○16451|89○　ことさらに音を立てて、その半透明の麺をすする。
●16451|89●　ことさらに音を立てて、その半透明の麺をすする。

○16580|97○　そこで星崎がようやく、その非人道的な笑顔をひっこめた。
●16580|97●　そこで星崎がようやく、その非人道的な笑顔をひっこめた。

○16826|46○T希望
●16826|46●T希望

○16931|67○「もう、しょうがないなぁ」
●16931|67●「もう、しょうがないなぁ」

○17078|125○　溜息とともに惣菜がひとつ、ピンクの弁当箱から俺のプラスチック容器の中へと移された。
●17078|125●　溜息とともに惣菜がひとつ、ピンクの弁当箱から俺のプラスチック容器の中へと移された。

○17243|117○　……鶏の空揚だ。赤みを抑えたキツネ色の衣が、上品で癖のない味を想起させる。
●17243|117●　……鶏の空揚だ。赤みを抑えたキツネ色の衣が、上品で癖のない味を想起させる。

○17400|105○　山彦が、自分のキャベツロールをついばみながら呑気な声をあげた。
●17400|105●　山彦が、自分のキャベツロールをついばみながら呑気な声をあげた。

○17654|46○T山彦
●17654|46●T山彦

○17759|97○「おお、美味そうだな。先行投資しておいて良かったじゃん」
●17759|97●「おお、美味そうだな。先行投資しておいて良かったじゃん」

○18005|46○T希望
●18005|46●T希望

○18110|59○「良かったじゃん」
●18110|59●「良かったじゃん」

○18209|46○T舞人
●18209|46●T舞人

○18255|123○「……良くない。こっちは三つも取られてるんだ、もっといただかなくては割に合わない」
●18255|123●「……良くない。こっちは三つも取られてるんだ、もっといただかなくては割に合わない」

○18458|127○　俺は箸を伸ばし、星崎の弁当箱の中から黄色い塊を引っこぬいて、自らの口中へ放りこんだ。
●18458|127●　俺は箸を伸ばし、星崎の弁当箱の中から黄色い塊を引っこぬいて、自らの口中へ放りこんだ。

○18734|46○T山彦
●18734|46●T山彦

○18839|89○「おい、卵焼きまでもらったら星崎さん可哀相だろ」
●18839|89●「おい、卵焼きまでもらったら星崎さん可哀相だろ」

○18968|46○T舞人
●18968|46●T舞人

○19014|121○「あのな、盗品の質量を比べてものを言え？これでもまだ俺の方が被害は大きいんだぞ」
●19014|121●「あのな、盗品の質量を比べてものを言え？これでもまだ俺の方が被害は大きいんだぞ」

○19284|46○T希望
●19284|46●T希望

○19389|83○「うん、あげるよそのぐらい。あげるあげる」
●19389|83●「うん、あげるよそのぐらい。あげるあげる」

○19512|46○T舞人
●19512|46●T舞人

○19558|113○「くそっ、偉そうに。こんなもんギッタギタに噛み……くだいて……やる……」
●19558|113●「くそっ、偉そうに。こんなもんギッタギタに噛み……くだいて……やる……」

○19751|125○　憎悪のままに鍔関節を上下させた途端、口の中いっぱいに卵のまろやかな風味が広がった。
●19751|125●　憎悪のままに鍔関節を上下させた途端、口の中いっぱいに卵のまろやかな風味が広がった。

○19916|46○T舞人
●19916|46●T舞人

○19962|55○「……あれ？」
●19962|55●「……あれ？」

○20166|46○T希望
●20166|46●T希望

○20271|55○「な、なに？」
●20271|55●「な、なに？」

○20534|75○「え……もしかして、味おかしい？」
●20534|75●「え……もしかして、味おかしい？」

○20649|46○T舞人
●20649|46●T舞人

○20695|53○「いや……」
●20695|53●「いや……」

○20788|61○「……かなり美味い」
●20788|61●「……かなり美味い」

○20929|165○　嫌味のないほのかな甘さ。かすかに鼻腔を撫でる上品な香辛料。たかが弁当レベルで、ずいぶん玄妙な味わいの卵焼きもあったもんだ。
●20929|165●　嫌味のないほのかな甘さ。かすかに鼻腔を撫でる上品な香辛料。たかが弁当レベルで、ずいぶん玄妙な味わいの卵焼きもあったもんだ。

○21243|46○T山彦
●21243|46●T山彦

○21348|113○「たしかに見ただけでも美味そうだもんな……星崎さんって料理上手なんだ？」
●21348|113●「たしかに見ただけでも美味そうだもんな……星崎さんって料理上手なんだ？」

○21610|46○T希望
●21610|46●T希望

○21715|95○「うーん、残念。その卵焼きはお母さんが作ったんだよね」
●21715|95●「うーん、残念。その卵焼きはお母さんが作ったんだよね」

○21850|46○T舞人
●21850|46●T舞人

○21896|61○「ああ、やっぱりな」
●21896|61●「ああ、やっぱりな」

○21997|185○「おふくろさんは料理の天才だ、星崎も見習った方がいいぞ。少しぐらいツラが良くても、カップ麺しか作れないようじゃ立派なお嫁さんにはなれないからな」
●21997|185●「おふくろさんは料理の天才だ、星崎も見習った方がいいぞ。少しぐらいツラが良くても、カップ麺しか作れないようじゃ立派なお嫁さんにはなれないからな」

○22331|46○T希望
●22331|46●T希望

○22436|69○「あ、なんか女性蔑視的発言」
●22436|69●「あ、なんか女性蔑視的発言」

○22604|129○「桜井君こそ、カップ麺でも喜んで食べてあげるようじゃないと立派な旦那さんにはなれないよ」
●22604|129●「桜井君こそ、カップ麺でも喜んで食べてあげるようじゃないと立派な旦那さんにはなれないよ」

○22773|46○T舞人
●22773|46●T舞人

○22819|107○「いいんだよ、俺の将来の夢は女房子供を泣かせるダメ親父なんだから」
●22819|107●「いいんだよ、俺の将来の夢は女房子供を泣かせるダメ親父なんだから」

○22966|153○「もうカップ麺なんか出そうものなら、ちゃぶ台ごとフリスビー投げしてカミさんの胴体をまっぷたつに切りさいちゃうね」
●22966|153●「もうカップ麺なんか出そうものなら、ちゃぶ台ごとフリスビー投げしてカミさんの胴体をまっぷたつに切りさいちゃうね」

○23159|121○「あ～あ、早く泣きわめく娘のランドセルから給食費ぶんどって競馬場に行きたいなぁ」
●23159|121●「あ～あ、早く泣きわめく娘のランドセルから給食費ぶんどって競馬場に行きたいなぁ」

○23429|46○T山彦
●23429|46●T山彦

○23534|79○「でもおまえ、カップ麺とか好きじゃん」
●23534|79●「でもおまえ、カップ麺とか好きじゃん」

○23653|46○T舞人
●23653|46●T舞人

○23699|61○「む、たしかに……」
●23699|61●「む、たしかに……」

○23800|79○「くそう、俺はダメ親父になれないのか」
●23800|79●「くそう、俺はダメ親父になれないのか」

○24028|46○T希望
●24028|46●T希望

○24133|89○「じゃあ、私がダメおふくろを目指してみようかな」
●24133|89●「じゃあ、私がダメおふくろを目指してみようかな」

○24430|153○「残業で帰りの遅い旦那さんを尻目に、ひとりふかふかベッドで熟睡するの。テーブルの上に箸とカップ麺だけ置いといて」
●24430|153●「残業で帰りの遅い旦那さんを尻目に、ひとりふかふかベッドで熟睡するの。テーブルの上に箸とカップ麺だけ置いといて」

○24732|46○T山彦
●24732|46●T山彦

○24837|75○「うわ、うちの母親だよ、それ……」
●24837|75●「うわ、うちの母親だよ、それ……」

○25120|89○「でも星崎さんは料理とかできそうな感じだけどね」
●25120|89●「でも星崎さんは料理とかできそうな感じだけどね」

○25358|46○T希望
●25358|46●T希望

○25463|77○「うーん……一応ある程度はするけど」
●25463|77●「うーん……一応ある程度はするけど」

○25580|46○T舞人
●25580|46●T舞人

○25626|79○「おいおい。言っておくが、『一応』とか
●25626|79●「おいおい。言っておくが、『一応』とか

○25745|129○『ある程度』って副詞は、この卵焼きぐらい手のこんだものを作れないと付ける権利ないからな」
●25745|129●『ある程度』って副詞は、この卵焼きぐらい手のこんだものを作れないと付ける権利ないからな」

○25914|121○「……いや、しかし、から揚げも美味いな。ふふーん、星崎じゃこういうのは無理だろ」
●25914|121●「……いや、しかし、から揚げも美味いな。ふふーん、星崎じゃこういうのは無理だろ」

○26184|46○T希望
●26184|46●T希望

○26289|83○「ふふーん？　残念、それは私が作ったんだ」
●26289|83●「ふふーん？　残念、それは私が作ったんだ」

○26412|46○T舞人
●26412|46●T舞人

○26458|53○「…………」
●26458|53●「…………」

○26660|46○T希望
●26660|46●T希望

○26765|123○「えっ、なになに？　いまなんて言った？　ひょっとして美味しいとおっしゃいました？」
●26765|123●「えっ、なになに？　いまなんて言った？　ひょっとして美味しいとおっしゃいました？」

○26968|79○　く、くそっ、さも鬼の首を取ったように
●26968|79●　く、くそっ、さも鬼の首を取ったように

○27087|47○……。
●27087|47●……。

○27283|46○T希望
●27283|46●T希望

○27388|53○「参ったか」
●27388|53●「参ったか」

○27521|59○　そして降伏勧告。
●27521|59●　そして降伏勧告。

○27620|53○　俺は……。
●27620|53●　俺は……。

○27871|57○T_CreateSaveText
●27871|57●T_CreateSaveText

○27928|53○T_PrintParam
●27928|53●T_PrintParam

○27981|46○T舞人
●27981|46●T舞人

○28027|61○「いや、畏れいった」
●28027|61●「いや、畏れいった」

○28237|46○T希望
●28237|46●T希望

○28342|51○「えへん」
●28342|51●「えへん」

○28433|46○T舞人
●28433|46●T舞人

○28479|97○「これならもう、どこに出しても恥ずかしくない良妻賢母だ」
●28479|97●「これならもう、どこに出しても恥ずかしくない良妻賢母だ」

○28616|46○T希望
●28616|46●T希望

○28721|63○「てへへ、そーかなぁ」
●28721|63●「てへへ、そーかなぁ」

○28824|46○T舞人
●28824|46●T舞人

○28870|61○「相手いないけどな」
●28870|61●「相手いないけどな」

○29080|46○T希望
●29080|46●T希望

○29185|91○「……う、うるさいなあ、自分だっていないくせに！」
●29185|91●「……う、うるさいなあ、自分だっていないくせに！」

○29316|46○T舞人
●29316|46●T舞人

○29362|105○「ばっ……俺なんか、朝から晩までめちゃめちゃ酒池肉林ですっての」
●29362|105●「ばっ……俺なんか、朝から晩までめちゃめちゃ酒池肉林ですっての」

○29507|157○「こうしている今も、１０８人の美女が俺の帰りを待ちわびているのですよ。これからは俺の家を、桜坂の阿房宮と呼びなさい」
●29507|157●「こうしている今も、１０８人の美女が俺の帰りを待ちわびているのですよ。これからは俺の家を、桜坂の阿房宮と呼びなさい」

○29813|46○T希望
●29813|46●T希望

○29918|71○「なに？　あぼーきゅ～って？」
●29918|71●「なに？　あぼーきゅ～って？」

○30029|46○T舞人
●30029|46●T舞人

○30075|139○「おまえ、世界史の時間ちゃんと起きてるか？あのな、大昔の中国に始皇帝というエロオヤジがいてな……」
●30075|139●「おまえ、世界史の時間ちゃんと起きてるか？あのな、大昔の中国に始皇帝というエロオヤジがいてな……」

○30363|46○T希望
●30363|46●T希望

○30468|99○「桜井君、そういう桃色トピックスだけはよく覚えてるんだね」
●30468|99●「桜井君、そういう桃色トピックスだけはよく覚えてるんだね」

○30607|46○T舞人
●30607|46●T舞人

○30653|141○「うるさい。おまえなんか俺の花園には入れてやらないからな、行きおくれて無様に枯れはててしまうがいい」
●30653|141●「うるさい。おまえなんか俺の花園には入れてやらないからな、行きおくれて無様に枯れはててしまうがいい」

○31044|57○T_CreateSaveText
●31044|57●T_CreateSaveText

○31101|53○T_PrintParam
●31101|53●T_PrintParam

○31154|46○T舞人
●31154|46●T舞人

○31200|89○「……なんだ、最近は冷凍食品も意外に質がいいな」
●31200|89●「……なんだ、最近は冷凍食品も意外に質がいいな」

○31438|46○T希望
●31438|46●T希望

○31543|73○「違うよ、れっきとした手料理！」
●31543|73●「違うよ、れっきとした手料理！」

○31656|46○T舞人
●31656|46●T舞人

○31702|115○「……ん？　なんだ、よくよく味わってみれば、味も薄いし衣も厚くて大雑把だ」
●31702|115●「……ん？　なんだ、よくよく味わってみれば、味も薄いし衣も厚くて大雑把だ」

○31966|46○T希望
●31966|46●T希望

○32071|101○「いまさら遅いよ、さっきすごく美味しそぉーな顔してたもん！」
●32071|101●「いまさら遅いよ、さっきすごく美味しそぉーな顔してたもん！」

○32212|46○T舞人
●32212|46●T舞人

○32258|71○「そ、そんな顔してませんっ！」
●32258|71●「そ、そんな顔してませんっ！」

○32478|46○T希望
●32478|46●T希望

○32583|81○「してたよ、うん、してた。してたしてた」
●32583|81●「してたよ、うん、してた。してたしてた」

○32704|46○T舞人
●32704|46●T舞人

○32750|99○「う、うるさい、あれはまだ舌に卵焼きの余韻が残ってたんだ」
●32750|99●「う、うるさい、あれはまだ舌に卵焼きの余韻が残ってたんだ」

○33089|57○T_CreateSaveText
●33089|57●T_CreateSaveText

○33146|53○T_PrintParam
●33146|53●T_PrintParam

○33239|97○　俺たちは互いの意地をかけ、口角に泡をとばして論争した。
●33239|97●　俺たちは互いの意地をかけ、口角に泡をとばして論争した。

○33376|155○　山彦はおでんの汁をすすりながらしばらく静観していたが、それを飲みほすと、無責任な笑顔で適当きわまる言葉を吐いた。
●33376|155●　山彦はおでんの汁をすすりながらしばらく静観していたが、それを飲みほすと、無責任な笑顔で適当きわまる言葉を吐いた。

○33680|46○T山彦
●33680|46●T山彦

○33785|99○「こうして見ると、二人はお似合いの夫婦になりそうだけどな」
●33785|99●「こうして見ると、二人はお似合いの夫婦になりそうだけどな」

○34033|46○T希望
●34033|46●T希望

○34138|57○「ええーっ……」
●34138|57●「ええーっ……」

○34275|103○　星崎はすぐさま、うめき声としかめ面をもって拒絶反応を示した。
●34275|103●　星崎はすぐさま、うめき声としかめ面をもって拒絶反応を示した。

○34418|69○　俺も負けじと首を縦に振る。
●34418|69●　俺も負けじと首を縦に振る。

○34527|46○T舞人
●34527|46●T舞人

○34573|99○「そうだ山彦、言うに事欠いてそんな危険なざれごとはやめろ」
●34573|99●「そうだ山彦、言うに事欠いてそんな危険なざれごとはやめろ」

○34752|111○　振りむくまでもなく、背後から殺気のこもった男どもの視線が感じられる。
●34752|111●　振りむくまでもなく、背後から殺気のこもった男どもの視線が感じられる。

○34903|46○T希望
●34903|46●T希望

○35008|87○「もう……相楽君、気持ち悪いこと言わないでよ」
●35008|87●「もう……相楽君、気持ち悪いこと言わないでよ」

○35175|73○　き、気持ち悪いっておまえ……。
●35175|73●　き、気持ち悪いっておまえ……。

○35288|117○　星崎はそそくさと弁当箱に蓋をして、うつむいたまま八重樫机から立ちあがった。
●35288|117●　星崎はそそくさと弁当箱に蓋をして、うつむいたまま八重樫机から立ちあがった。

○35554|46○T希望
●35554|46●T希望

○35659|67○「桜井君のせいだからねっ」
●35659|67●「桜井君のせいだからねっ」

○35816|46○T舞人
●35816|46●T舞人

○35862|49○「は？」
●35862|49●「は？」

○36001|53○「はああ？」
●36001|53●「はああ？」

○36279|117○　プリンセスは脈絡もなく俺に非をなすりつけ、小走りで自分の机へ帰っていった。
●36279|117●　プリンセスは脈絡もなく俺に非をなすりつけ、小走りで自分の机へ帰っていった。

○36436|93○　弁当箱の中は、まだ少し残ってたと思うんだけど……。
●36436|93●　弁当箱の中は、まだ少し残ってたと思うんだけど……。

○36768|46○T舞人
●36768|46●T舞人

○36814|89○「っていうか、どう考えても山彦のせいじゃないか」
●36814|89●「っていうか、どう考えても山彦のせいじゃないか」

○36943|129○「きっとお姫様は、おプライドがお高くていらっしゃるんだ。お面白くもないお冗談はお慎めよ」
●36943|129●「きっとお姫様は、おプライドがお高くていらっしゃるんだ。お面白くもないお冗談はお慎めよ」

○37112|46○T山彦
●37112|46●T山彦

○37217|99○「だって、なあ……おまえら見てたら、なーんか、ちょっとな」
●37217|99●「だって、なあ……おまえら見てたら、なーんか、ちょっとな」

○37524|79○「ははっ、だけど星崎さんも可愛いよな」
●37524|79●「ははっ、だけど星崎さんも可愛いよな」

○37643|46○T舞人
●37643|46●T舞人

○37689|111○「……まぁ、商売道具にできるぐらい整っているツラだというのは認めよう」
●37689|111●「……まぁ、商売道具にできるぐらい整っているツラだというのは認めよう」

○37840|46○T山彦
●37840|46●T山彦

○37945|77○「いやあ、そういうことじゃなくてさ」
●37945|77●「いやあ、そういうことじゃなくてさ」

○38102|121○　山彦は口の端を吊りあげながら、割り箸を二つに折って容器といっしょに袋へ戻した。
●38102|121●　山彦は口の端を吊りあげながら、割り箸を二つに折って容器といっしょに袋へ戻した。

○38372|46○T山彦
●38372|46●T山彦

○38477|113○「さて、これをどうするか……やっぱりゴミ箱に捨てといたら問題になるよな」
●38477|113●「さて、これをどうするか……やっぱりゴミ箱に捨てといたら問題になるよな」

○38630|46○T舞人
●38630|46●T舞人

○38676|77○「だったら窓の外へでも放りだしとけ」
●38676|77●「だったら窓の外へでも放りだしとけ」

○38902|46○T山彦
●38902|46●T山彦

○39007|77○「それはそれで別の問題が生じるだろ」
●39007|77●「それはそれで別の問題が生じるだろ」

