○158|53○T_StartupDay
●9297|117●　体がナメクジにならないうちに、外の空気でも吸いこんだ方がいいかもしれない。

○9454|91○　目的なんかないけど、どこかに出かけようかな……。
●9454|91●　目的なんかないけど、どこかに出かけようかな……。

○9763|57○T_CreateSaveText
●9763|57●T_CreateSaveText

○9820|53○T_PrintParam
●9820|53●T_PrintParam

○9873|54○TBGSP_18a.gpd
●9873|54●TBGSP_18a.gpd

○10067|83○　桜坂駅の玄関口から続くこじゃれた遊歩道。
●10067|83●　桜坂駅の玄関口から続くこじゃれた遊歩道。

○10190|129○　駅の反対側から伸びるさくら通りとは対照的に、近代的な建築物がすっきりと軒を並べている。
●10190|129●　駅の反対側から伸びるさくら通りとは対照的に、近代的な建築物がすっきりと軒を並べている。

○10359|157○　駅前プロムナードの愛称で呼ばれるこの広い通りは、俺が雫内で暮らしている間に再開発計画の一環として整備されたらしい。
●10359|157●　駅前プロムナードの愛称で呼ばれるこの広い通りは、俺が雫内で暮らしている間に再開発計画の一環として整備されたらしい。

○10556|195○　オフィスビルの立ちならぶ景観には、平日ならスーツ姿のサラリーマンが加わるところだが、今日みたいなよく晴れた休日には、若者たちの待ちあわせのメッカとなる。
●10556|195●　オフィスビルの立ちならぶ景観には、平日ならスーツ姿のサラリーマンが加わるところだが、今日みたいなよく晴れた休日には、若者たちの待ちあわせのメッカとなる。

○10791|91○　俺たちを待っている星崎の姿は、すぐに見つかった。
●10791|91●　俺たちを待っている星崎の姿は、すぐに見つかった。

○10922|155○　相変わらずそこらの凡人とは異質の輝きを放っているから、探すのは楽だ。しかし、どうやら誰かと話をしているみたいだ。
●10922|155●　相変わらずそこらの凡人とは異質の輝きを放っているから、探すのは楽だ。しかし、どうやら誰かと話をしているみたいだ。

○11117|77○　高そうな黒服に身を包んだやさ男……
●11117|77●　高そうな黒服に身を包んだやさ男……

○11244|109○知り合いだろうか。星崎はしきりに両手を振ったり頭を下げたりしている。
●11244|109●知り合いだろうか。星崎はしきりに両手を振ったり頭を下げたりしている。

○11393|81○　やがて男は名残惜しそうに去っていった。
●11393|81●　やがて男は名残惜しそうに去っていった。

○11514|97○　そして星崎は、困惑顔で辺りを見回して俺の姿を見出した。
●11514|97●　そして星崎は、困惑顔で辺りを見回して俺の姿を見出した。

○11810|46○T希望
●11810|46●T希望

○11915|53○「遅いよ～」
●11915|53●「遅いよ～」

○12048|113○　駆けよってくるなり星崎は、約束の時間より五分も早く着いた俺を非難した。
●12048|113●　駆けよってくるなり星崎は、約束の時間より五分も早く着いた俺を非難した。

○12201|46○T舞人
●12201|46●T舞人

○12247|65○「星崎が早すぎるんだよ」
●12247|65●「星崎が早すぎるんだよ」

○12352|55○「いまの誰？」
●12352|55●「いまの誰？」

○12447|46○T希望
●12447|46●T希望

○12552|65○「見てたなら助けてよ～」
●12552|65●「見てたなら助けてよ～」

○12825|137○「知らない人だよ。モデルがどうとか言ってたみたいだけど、一方的に喋っててすごく怖かったんだから」
●12825|137●「知らない人だよ。モデルがどうとか言ってたみたいだけど、一方的に喋っててすごく怖かったんだから」

○13042|73○　なんだ、ただのスカウトマンか。
●13042|73●　なんだ、ただのスカウトマンか。

○13155|153○　桜坂でも、そういうのあるんだな。それとも星崎ほどの人材だったら、どこを歩いてても目を付けられるのかもしれない。
●13155|153●　桜坂でも、そういうのあるんだな。それとも星崎ほどの人材だったら、どこを歩いてても目を付けられるのかもしれない。

○13348|46○T舞人
●13348|46●T舞人

○13394|73○「で、おまえは芸能人になるのか」
●13394|73●「で、おまえは芸能人になるのか」

○13616|46○T希望
●13616|46●T希望

○13721|77○「なにそれ、そんなわけないじゃない」
●13721|77●「なにそれ、そんなわけないじゃない」

○14006|133○「知らないの？　ああいうのって薬打たれて裸にされて、最後には遠い国へ漁に出されちゃうんだよ」
●14006|133●「知らないの？　ああいうのって薬打たれて裸にされて、最後には遠い国へ漁に出されちゃうんだよ」

○14219|71○　いまどきあるのか、そんなの？
●14219|71●　いまどきあるのか、そんなの？

○14330|153○　と思ったけど、星崎みたいな無駄に顔のいい人種は、そのぐらい疑りぶかい方が安全かもしれないから俺は素直に頷いた。
●14330|153●　と思ったけど、星崎みたいな無駄に顔のいい人種は、そのぐらい疑りぶかい方が安全かもしれないから俺は素直に頷いた。

○14523|46○T舞人
●14523|46●T舞人

○14569|121○「たしかに星崎はマグロの一本釣りが得意そうな顔してるからな。気を付けた方がいい」
●14569|121●「たしかに星崎はマグロの一本釣りが得意そうな顔してるからな。気を付けた方がいい」

○14730|117○「もし本当にスターになりたいんだったら、ちゃんとした手順を踏んだ方がいいぞ」
●14730|117●「もし本当にスターになりたいんだったら、ちゃんとした手順を踏んだ方がいいぞ」

○14996|46○T希望
●14996|46●T希望

○15101|65○「あはは、スターだって」
●15101|65●「あはは、スターだって」

○15374|101○「どんな手順を踏んだって、私なんかがなれるわけないじゃない」
●15374|101●「どんな手順を踏んだって、私なんかがなれるわけないじゃない」

○15515|46○T舞人
●15515|46●T舞人

○15561|127○「いや、分からないぞ。よくよく考えてみれば、星崎って名前とか、かなりスターっぽいしな」
●15561|127●「いや、分からないぞ。よくよく考えてみれば、星崎って名前とか、かなりスターっぽいしな」

○15728|99○「よし、芸名はスター崎希望でいこう。表記は『☆崎希望』な」
●15728|99●「よし、芸名はスター崎希望でいこう。表記は『☆崎希望』な」

○15976|46○T希望
●15976|46●T希望

○16081|101○「ええー、格好わるぅ……なんだか流れ星になっちゃいそうだね」
●16081|101●「ええー、格好わるぅ……なんだか流れ星になっちゃいそうだね」

○16222|46○T舞人
●16222|46●T舞人

○16268|77○「おい、縁起でもないオチをつけるな」
●16268|77●「おい、縁起でもないオチをつけるな」

○16385|97○「とにかく、芸能界に行ったら俺にもサインぐらいくれよな」
●16385|97●「とにかく、芸能界に行ったら俺にもサインぐらいくれよな」

○16631|46○T希望
●16631|46●T希望

○16736|93○「え、別に名前ぐらい、今すぐにでも書いてあげるよ？」
●16736|93●「え、別に名前ぐらい、今すぐにでも書いてあげるよ？」

○17037|65○「ね、ね、どこがいい？」
●17037|65●「ね、ね、どこがいい？」

○17182|121○　星崎が探るような眼差しで、俺の背負っているデイパックを覗きこもうと背後に回る。
●17182|121●　星崎が探るような眼差しで、俺の背負っているデイパックを覗きこもうと背後に回る。

○17343|85○　俺は振りかえり、ふたたび正面に向きあった。
●17343|85●　俺は振りかえり、ふたたび正面に向きあった。

○17468|46○T舞人
●17468|46●T舞人

○17514|117○「違う違う、星崎のじゃなくて、星崎とユニットを組む他のメンバーのサインだよ」
●17514|117●「違う違う、星崎のじゃなくて、星崎とユニットを組む他のメンバーのサインだよ」

○17671|61○「貴様のなどいらん」
●17671|61●「貴様のなどいらん」

○17772|103○「ちなみに『舞人クンへ愛と肉欲をこめて』って添え書き付きでな」
●17772|103●「ちなみに『舞人クンへ愛と肉欲をこめて』って添え書き付きでな」

○17915|46○T希望
●17915|46●T希望

○18020|77○「あ、私ソロデビューじゃないんだ？」
●18020|77●「あ、私ソロデビューじゃないんだ？」

○18137|46○T舞人
●18137|46●T舞人

○18183|121○「当たり前だ。今のご時世、そうそう一本立ちできるはずないだろう、図々しい女だな」
●18183|121●「当たり前だ。今のご時世、そうそう一本立ちできるはずないだろう、図々しい女だな」

○18344|113○「俺の企画だと、そうだな、七人組の歌って踊れないアイドルグループで……」
●18344|113●「俺の企画だと、そうだな、七人組の歌って踊れないアイドルグループで……」

○18606|46○T希望
●18606|46●T希望

○18711|61○「え、踊れないの？」
●18711|61●「え、踊れないの？」

○18812|46○T舞人
●18812|46●T舞人

○18858|57○「踊れるのか？」
●18858|57●「踊れるのか？」

○19064|46○T希望
●19064|46●T希望

○19169|95○「私は無理でも、他の六人が踊ってくれるんじゃないかな」
●19169|95●「私は無理でも、他の六人が踊ってくれるんじゃないかな」

○19304|46○T舞人
●19304|46●T舞人

○19350|89○「すると、星崎が立ち位置中央でメインボーカルか」
●19350|89●「すると、星崎が立ち位置中央でメインボーカルか」

○19479|157○「……ちょっと待て、なんでおまえはそう自己顕示欲が強いんだ。六人すべてがおまえの引きたて役になってしまうじゃないか」
●19479|157●「……ちょっと待て、なんでおまえはそう自己顕示欲が強いんだ。六人すべてがおまえの引きたて役になってしまうじゃないか」

○19785|46○T希望
●19785|46●T希望

○19890|105○「じゃあ他の六人が、前に出て華やかに歌って踊るってのはどうかな」
●19890|105●「じゃあ他の六人が、前に出て華やかに歌って踊るってのはどうかな」

○20094|99○「私だけ舞台の隅っこで、なんにもしないで棒立ちしてるから」
●20094|99●「私だけ舞台の隅っこで、なんにもしないで棒立ちしてるから」

○20233|46○T舞人
●20233|46●T舞人

○20279|101○「なんだそれ。そんな面白いことしてたら逆に目立つじゃないか」
●20279|101●「なんだそれ。そんな面白いことしてたら逆に目立つじゃないか」

○20420|113○「まったく、次から次へと恐ろしいことを思いつく女だな。くわばらくわばら」
●20420|113●「まったく、次から次へと恐ろしいことを思いつく女だな。くわばらくわばら」

○20682|46○T希望
●20682|46●T希望

○20787|75○「じゃあ、私はどうすればいいの？」
●20787|75●「じゃあ、私はどうすればいいの？」

○20902|46○T舞人
●20902|46●T舞人

○20948|97○「とりあえず、おまえの立ち位置は七人中の右から二番目だ」
●20948|97●「とりあえず、おまえの立ち位置は七人中の右から二番目だ」

○21194|46○T希望
●21194|46●T希望

○21299|91○「うわっ、中途半端！　なんだかワクワクしてきたよ」
●21299|91●「うわっ、中途半端！　なんだかワクワクしてきたよ」

○21430|46○T舞人
●21430|46●T舞人

○21476|179○「甘いぞ☆崎。七色のスポットライトを浴びる為には、それまでに暗澹たる闇の下で並々ならぬ努力を積まねばならないのだ。さあ、先生に続きなさい」
●21476|179●「甘いぞ☆崎。七色のスポットライトを浴びる為には、それまでに暗澹たる闇の下で並々ならぬ努力を積まねばならないのだ。さあ、先生に続きなさい」

○21695|49○「それ、
●21695|49●「それ、

○21794|45○ワン
●21794|45●ワン

○21889|47○・ツー
●21889|47●・ツー

○21986|49○・スリー
●21986|49●・スリー

○22085|53○・フォー！」
●22085|53●・フォー！」

○22287|46○T希望
●22287|46●T希望

○22392|109○「あ……違うよ、桜井君！　ボックスは右足から先に踏みださないと……」
●22392|109●「あ……違うよ、桜井君！　ボックスは右足から先に踏みださないと……」

○22541|44○T声
●22541|44●T声

○22644|71○「……何やってんだ、二人とも」
●22644|71●「……何やってんだ、二人とも」

○22963|46○T希望
●22963|46●T希望

○23068|105○「わっ、わっ、一緒にしないでよう！　私、なんにもしてないのに！」
●23068|105●「わっ、わっ、一緒にしないでよう！　私、なんにもしてないのに！」

○23213|46○T舞人
●23213|46●T舞人

○23259|115○「おう、遅かったな山彦。先にレッスンを始めてたところだ。おまえも入るか？」
●23259|115●「おう、遅かったな山彦。先にレッスンを始めてたところだ。おまえも入るか？」

○23523|46○T山彦
●23523|46●T山彦

○23628|91○「……なあ、クレープ屋に行くんじゃなかったのか？」
●23628|91●「……なあ、クレープ屋に行くんじゃなかったのか？」

○23759|46○T舞人
●23759|46●T舞人

○23805|113○「そうだけど、星崎をマグロ漁船の魔の手から守るにはこうするしかないんだ」
●23805|113●「そうだけど、星崎をマグロ漁船の魔の手から守るにはこうするしかないんだ」

○24067|46○T希望
●24067|46●T希望

○24172|67○「もういいよ、桜井君……」
●24172|67●「もういいよ、桜井君……」

○24338|109○「私は頑張って遠洋漁業に精を出すから、いまはひとまずクレープ食べよ」
●24338|109●「私は頑張って遠洋漁業に精を出すから、いまはひとまずクレープ食べよ」

○24544|46○T舞人
●24544|46●T舞人

○24590|59○「それだ、星崎！」
●24590|59●「それだ、星崎！」

○24689|121○「歌って踊ってマグロも漁れちゃうアイドルユニット。名づけてトローリング娘。だ！」
●24689|121●「歌って踊ってマグロも漁れちゃうアイドルユニット。名づけてトローリング娘。だ！」

○24959|46○T希望
●24959|46●T希望

○25064|63○「もういいってば……」
●25064|63●「もういいってば……」

○25207|139○　そして俺たちは、未来の音楽シーンを賑わす空想アイドルユニットの企画を練りながら目的地へ向かった。
●25207|139●　そして俺たちは、未来の音楽シーンを賑わす空想アイドルユニットの企画を練りながら目的地へ向かった。

○25775|57○T_CreateSaveText
●25775|57●T_CreateSaveText

○25832|53○T_PrintParam
●25832|53●T_PrintParam

○26070|61○　よし、外出したぞ。
●26070|61●　よし、外出したぞ。

○26211|75○　すぅぅ……はぁぁ……すぅぅ……。
●26211|75●　すぅぅ……はぁぁ……すぅぅ……。

○26326|91○　ふう、いい気持ちだ。やっぱり表の空気はいいなあ。
●26326|91●　ふう、いい気持ちだ。やっぱり表の空気はいいなあ。

○26457|55○　しかし……。
●26457|55●　しかし……。

○26552|91○　よりにもよって、なぜここに来てしまったんだろう。
●26552|91●　よりにもよって、なぜここに来てしまったんだろう。

○26683|54○TBGSP_04d.gpd
●26683|54●TBGSP_04d.gpd

○26877|123○　我ながら愚かだ。暇つぶしにしても、もっと娯楽性の高い施設を選べば良かったものを。
●26877|123●　我ながら愚かだ。暇つぶしにしても、もっと娯楽性の高い施設を選べば良かったものを。

○27040|127○　俺は校門の向こう側に展開する日曜日の学び舎を、いまさらながらに恨めしい思いで眺める。
●27040|127●　俺は校門の向こう側に展開する日曜日の学び舎を、いまさらながらに恨めしい思いで眺める。

○27207|91○　校庭からは運動部連中の熱い蛮声がとどろいていた。
●27207|91●　校庭からは運動部連中の熱い蛮声がとどろいていた。

○27338|105○　物寂しささえ漂う校舎の静寂と、活気に満ちたグラウンドの騒然さ。
●27338|105●　物寂しささえ漂う校舎の静寂と、活気に満ちたグラウンドの騒然さ。

○27483|117○　よくよく考えれば奇妙なそのコントラストは、休日ならではの光景かもしれない。
●27483|117●　よくよく考えれば奇妙なそのコントラストは、休日ならではの光景かもしれない。

○27640|54○TBGSP_05a.gpd
●27640|54●TBGSP_05a.gpd

○27744|44○T声
●27744|44●T声

○27847|57○「どうした桜井」
●27847|57●「どうした桜井」

○28093|171○　校庭のはずれから可愛い教え子の姿を見つけてやってきたのは、俺の担任であり桜坂学園サッカー部の顧問でもある浅間弥太郎２８歳独身だ。
●28093|171●　校庭のはずれから可愛い教え子の姿を見つけてやってきたのは、俺の担任であり桜坂学園サッカー部の顧問でもある浅間弥太郎２８歳独身だ。

○28304|46○T浅間
●28304|46●T浅間

○28409|105○「珍しいな、部活動もせずに怠惰な青春を送っているはずのおまえが」
●28409|105●「珍しいな、部活動もせずに怠惰な青春を送っているはずのおまえが」

○28554|46○T舞人
●28554|46●T舞人

○28600|97○「部活動ではありませんが、本日は勉学を修めに参りました」
●28600|97●「部活動ではありませんが、本日は勉学を修めに参りました」

○28777|91○　俺の自己防衛本能が、口からでまかせを発言させた。
●28777|91●　俺の自己防衛本能が、口からでまかせを発言させた。

○28908|153○　理由などない気まぐれ登校なのだが、日頃の信用に欠ける桜井君だけに、そのままを答えたら不審に思われる危険がある。
●28908|153●　理由などない気まぐれ登校なのだが、日頃の信用に欠ける桜井君だけに、そのままを答えたら不審に思われる危険がある。

○29101|67○　我ながら厄介な男の子だ。
●29101|67●　我ながら厄介な男の子だ。

○29208|113○　仕方ないので、ここはひとつ怪しまれないよう上手くやり過ごすことにする。
●29208|113●　仕方ないので、ここはひとつ怪しまれないよう上手くやり過ごすことにする。

○29361|46○T舞人
●29361|46●T舞人

○29407|123○「たまの休日とはいえ平素の勤勉癖が抜けず、とても余暇を楽しむ気分になどなれません」
●29407|123●「たまの休日とはいえ平素の勤勉癖が抜けず、とても余暇を楽しむ気分になどなれません」

○29679|46○T浅間
●29679|46●T浅間

○29784|145○「……まさか、またプールにデッキチェアを持ちこんで、トロピカルジュースを飲みにきたわけじゃないだろうな」
●29784|145●「……まさか、またプールにデッキチェアを持ちこんで、トロピカルジュースを飲みにきたわけじゃないだろうな」

○30009|71○　うわ、いきなり怪しまれてる！
●30009|71●　うわ、いきなり怪しまれてる！

○30120|151○　っていうかよく考えたら、そういう前科のある俺が、わざわざ日曜に勉強しに来ることの方がよっぽど不審じゃないか。
●30120|151●　っていうかよく考えたら、そういう前科のある俺が、わざわざ日曜に勉強しに来ることの方がよっぽど不審じゃないか。

○30311|46○T浅間
●30311|46●T浅間

○30416|93○「自主補習は大いに結構だが、せめて制服は着てこいよ」
●30416|93●「自主補習は大いに結構だが、せめて制服は着てこいよ」

○30589|75○　うわ、しかも俺、私服だったのか。
●30589|75●　うわ、しかも俺、私服だったのか。

○30704|46○T浅間
●30704|46●T浅間

○30809|81○「どなたか先生とは約束していないのか？」
●30809|81●「どなたか先生とは約束していないのか？」

○30970|65○　うわ、しかもしつこい！
●30970|65●　うわ、しかもしつこい！

○31075|91○　これはすでに、不信尋問を通りこして取りしらべだ。
●31075|91●　これはすでに、不信尋問を通りこして取りしらべだ。

○31206|46○T舞人
●31206|46●T舞人

○31252|99○「え、ええ、その、突発的に勉強したくなってしまったもので」
●31252|99●「え、ええ、その、突発的に勉強したくなってしまったもので」

○31391|46○T浅間
●31391|46●T浅間

○31496|69○「なんの勉強をしにきたんだ」
●31496|69●「なんの勉強をしにきたんだ」

○31605|46○T舞人
●31605|46●T舞人

○31651|77○「え、えーと、明日の英語の予習です」
●31651|77●「え、えーと、明日の英語の予習です」

○31768|46○T浅間
●31768|46●T浅間

○31873|75○「怪しいな……えーと、ってなんだ」
●31873|75●「怪しいな……えーと、ってなんだ」

○31988|46○T舞人
●31988|46●T舞人

○32034|61○「え、えーっと……」
●32034|61●「え、えーっと……」

○32135|139○「エート！　そう、ａｔｅについて勉強をしに来たんです。どうしても意味が分からなかったもので、ええ」
●32135|139●「エート！　そう、ａｔｅについて勉強をしに来たんです。どうしても意味が分からなかったもので、ええ」

○32314|46○T浅間
●32314|46●T浅間

○32419|85○「ｅａｔの過去形だ。そのぐらい辞書で調べろ」
●32419|85●「ｅａｔの過去形だ。そのぐらい辞書で調べろ」

○32762|53○「よーし！」
●32762|53●「よーし！」

○32914|99○「飯田と牧島はそれが終わったら腹筋と背筋１セットずつだ！」
●32914|99●「飯田と牧島はそれが終わったら腹筋と背筋１セットずつだ！」

○33143|123○　俺との会話を中断する形で、鬼浅間はグラウンドで汗を流す部員たちに指令をくだした。
●33143|123●　俺との会話を中断する形で、鬼浅間はグラウンドで汗を流す部員たちに指令をくだした。

○33415|103○　そして体をそちらへ向けてから、首だけ向きなおして言いのこす。
●33415|103●　そして体をそちらへ向けてから、首だけ向きなおして言いのこす。

○33558|46○T浅間
●33558|46●T浅間

○33663|139○「桜井、悪ふざけもたいがいにしとけよ。八重樫一人にばかり仕事を押しつけるなんて、もってのほかだぞ」
●33663|139●「桜井、悪ふざけもたいがいにしとけよ。八重樫一人にばかり仕事を押しつけるなんて、もってのほかだぞ」

○33842|46○T舞人
●33842|46●T舞人

○33888|113○「は？　そんなことしませんよ。僕たちは共存と共闘の盟約を交わしたんです」
●33888|113●「は？　そんなことしませんよ。僕たちは共存と共闘の盟約を交わしたんです」

○34041|46○T浅間
●34041|46●T浅間

○34146|151○「じゃあ英単語の暗記より先にすることがあるだろう。八重樫は図書室で、学級目標について調べものをしてるはずだぞ」
●34146|151●「じゃあ英単語の暗記より先にすることがあるだろう。八重樫は図書室で、学級目標について調べものをしてるはずだぞ」

○34337|46○T舞人
●34337|46●T舞人

○34383|63○「え……本当ですか？」
●34383|63●「え……本当ですか？」

○34595|46○T浅間
●34595|46●T浅間

○34700|133○「やっぱり知らなかったのか。朝、八重樫に聞いたら、桜井とは手分けして調べてるって言ってたぞ」
●34700|133●「やっぱり知らなかったのか。朝、八重樫に聞いたら、桜井とは手分けして調べてるって言ってたぞ」

○34913|49○　はあ？
●34913|49●　はあ？

○35002|111○　なんだ？　よく分からないけど、鬼浅間め、そういうことは先に言えよな。
●35002|111●　なんだ？　よく分からないけど、鬼浅間め、そういうことは先に言えよな。

○35361|57○T_CreateSaveText
●35361|57●T_CreateSaveText

○35418|53○T_PrintParam
●35418|53●T_PrintParam

○35511|69○　そうだな、ナメクジ上等だ。
●35511|69●　そうだな、ナメクジ上等だ。

○35620|157○　考えても見ろ。石器時代じゃないんだぞ、いまどき狩猟や採集の必要もあるまいに、体なんか鍛えたっていいことあるもんか。
●35620|157●　考えても見ろ。石器時代じゃないんだぞ、いまどき狩猟や採集の必要もあるまいに、体なんか鍛えたっていいことあるもんか。

○35817|129○　この電脳都市を生きぬくためにこそ必要なのは、現代の魔法・コンピューターテクノロジーだ。
●35817|129●　この電脳都市を生きぬくためにこそ必要なのは、現代の魔法・コンピューターテクノロジーだ。

○35986|117○　よし、未来を担う若人として、今日はじっくり情報処理演算をたしなむとしよう。
●35986|117●　よし、未来を担う若人として、今日はじっくり情報処理演算をたしなむとしよう。

○36143|111○　人とＩＣとの触れあいが明日のこの国を作ると言っても過言ではあるまい。
●36143|111●　人とＩＣとの触れあいが明日のこの国を作ると言っても過言ではあるまい。

○36294|49○　……。
●36294|49●　……。

○36383|53○　…………。
●36383|53●　…………。

○36476|57○　………………。
●36476|57●　………………。

○36718|52○T淫乱肉奴隷
●36718|52●T淫乱肉奴隷

○36829|61○『うわあああ……！』
●36829|61●『うわあああ……！』

○37075|52○T緊縛女学院
●37075|52●T緊縛女学院

○37186|61○『ぐぉおおお……！』
●37186|61●『ぐぉおおお……！』

○37432|56○T連続姦淫黙示録
●37432|56●T連続姦淫黙示録

○37547|61○『ふぬううう……！』
●37547|61●『ふぬううう……！』

○37793|56○T淫行援交大乱交
●37793|56●T淫行援交大乱交

○37908|61○『ぬおおおお……！』
