○350|53○T_StartupDay
●10058|46●T山彦

○10163|63○「いや、でもさぁ……」
●10163|63●「いや、でもさぁ……」

○10306|157○　俺たちが戸口でもたもた押しあい圧しあいしていると、その騒ぎに気付いたのか、渦中のプリンセスがゆっくりと頭をあげた。
●10306|157●　俺たちが戸口でもたもた押しあい圧しあいしていると、その騒ぎに気付いたのか、渦中のプリンセスがゆっくりと頭をあげた。

○10652|51○　にこり。
●10652|51●　にこり。

○10743|59○　……わ、笑った。
●10743|59●　……わ、笑った。

○10951|46○T山彦
●10951|46●T山彦

○11056|57○「ど、どーもぉ」
●11056|57●「ど、どーもぉ」

○11193|63○　手を振りかえす山彦。
●11193|63●　手を振りかえす山彦。

○11296|119○　星崎の視界に、なんだか俺が微妙に入っていない気がするのは思いすごしだろうか。
●11296|119●　星崎の視界に、なんだか俺が微妙に入っていない気がするのは思いすごしだろうか。

○11455|46○T山彦
●11455|46●T山彦

○11560|91○「ほら、怒ってないって。行けよ、恐がることはない」
●11560|91●「ほら、怒ってないって。行けよ、恐がることはない」

○11691|46○T舞人
●11691|46●T舞人

○11737|103○「ばっ……おまえ、べつに俺は、女一人ごときを恐れてなんか……」
●11737|103●「ばっ……おまえ、べつに俺は、女一人ごときを恐れてなんか……」

○11880|46○T山彦
●11880|46●T山彦

○11985|75○「じゃあその度胸を見せてみろって」
●11985|75●「じゃあその度胸を見せてみろって」

○12100|46○T舞人
●12100|46●T舞人

○12146|55○「お、おうよ」
●12146|55●「お、おうよ」

○12371|97○　俺は山彦に見守られながら、肩で風を切って突きすすんだ。
●12371|97●　俺は山彦に見守られながら、肩で風を切って突きすすんだ。

○12508|63○　その女の待つ場所へ。
●12508|63●　その女の待つ場所へ。

○12611|163○　なにがあったか知らないが、少なくとも俺には後ろぐらいところなど一つもない。硬派を信条とする俺には、臆する必要がないのだ。
●12611|163●　なにがあったか知らないが、少なくとも俺には後ろぐらいところなど一つもない。硬派を信条とする俺には、臆する必要がないのだ。

○12814|59○　星崎の前に立つ。
●12814|59●　星崎の前に立つ。

○12913|109○　俺は身をそびやかし、胸の前でその丸太のような太い腕を組みかためた。
●12913|109●　俺は身をそびやかし、胸の前でその丸太のような太い腕を組みかためた。

○13062|67○　そして深く息を吸いこむ。
●13062|67●　そして深く息を吸いこむ。

○13169|55○　聞け、女よ！
●13169|55●　聞け、女よ！

○13264|79○　これが勇壮なる男の咆哮というものだ！
●13264|79●　これが勇壮なる男の咆哮というものだ！

○13433|46○T舞人
●13433|46●T舞人

○13479|63○「おはようございます」
●13479|63●「おはようございます」

○13632|46○T希望
●13632|46●T希望

○13678|53○「…………」
●13678|53●「…………」

○13811|77○　星崎が教科書を倒してそっと閉じた。
●13811|77●　星崎が教科書を倒してそっと閉じた。

○13928|79○　ゆっくりと持ちあげるその表情は……。
●13928|79●　ゆっくりと持ちあげるその表情は……。

○14156|46○T希望
●14156|46●T希望

○14261|53○「おはよう」
●14261|53●「おはよう」

○14394|55○　笑顔だった。
●14394|55●　笑顔だった。

○14638|121○　俺はそっと振りかえり、俺の背中を見守っていた友に両手でセーフのサインを送った。
●14638|121●　俺はそっと振りかえり、俺の背中を見守っていた友に両手でセーフのサインを送った。

○14799|73○　山彦がほっと溜息をついている。
●14799|73●　山彦がほっと溜息をついている。

○14912|46○T舞人
●14912|46●T舞人

○14958|73○「ああ、そうだ星崎、俺の傘……」
●14958|73●「ああ、そうだ星崎、俺の傘……」

○15260|71○　言いながら向きなおったとき、
●15260|71●　言いながら向きなおったとき、

○15583|97○　にぶい光を発する金属質の尖端が、空を切って迫ってきた。
●15583|97●　にぶい光を発する金属質の尖端が、空を切って迫ってきた。

○15720|119○　しかし、指一本動かすことさえできなかった俺の眼前で、必殺の刺突は急停止した。
●15720|119●　しかし、指一本動かすことさえできなかった俺の眼前で、必殺の刺突は急停止した。

○15976|46○T舞人
●15976|46●T舞人

○16022|61○「な、な、な……？」
●16022|61●「な、な、な……？」

○16232|46○T希望
●16232|46●T希望

○16337|81○「貸してくれてありがとう。返すね、これ」
●16337|81●「貸してくれてありがとう。返すね、これ」

○16498|151○　固まっている俺の胸に、横にした傘を押しつける星崎。俺が手を出さなかったので、それは音を立ててその場に落ちた。
●16498|151●　固まっている俺の胸に、横にした傘を押しつける星崎。俺が手を出さなかったので、それは音を立ててその場に落ちた。

○16838|101○　俺は首だけねじまげ、表情だけで監督にアウトの報告を出した。
●16838|101●　俺は首だけねじまげ、表情だけで監督にアウトの報告を出した。

○17088|95○　相楽監督は厳しく俺を睨み、顎の先で「行け」と命じる。
●17088|95●　相楽監督は厳しく俺を睨み、顎の先で「行け」と命じる。

○17223|46○T希望
●17223|46●T希望

○17328|53○「……ねえ」
●17328|53●「……ねえ」

○17421|46○T舞人
●17421|46●T舞人

○17467|55○「は、はいっ」
●17467|55●「は、はいっ」

○17751|101○　敵軍からお呼びがかかった。どうやらタイムが長過ぎたらしい。
●17751|101●　敵軍からお呼びがかかった。どうやらタイムが長過ぎたらしい。

○17892|46○T希望
●17892|46●T希望

○17997|59○「まだなにか用？」
●17997|59●「まだなにか用？」

○18096|46○T舞人
●18096|46●T舞人

○18142|75○「いえ、あの……なんといいますか」
●18142|75●「いえ、あの……なんといいますか」

○18446|111○　ちらりと監督をうかがうと、こぶしを握って「行け、行け」の一点張りだ。
●18446|111●　ちらりと監督をうかがうと、こぶしを握って「行け、行け」の一点張りだ。

○18597|75○　し、仕方ない、行ってみるか……。
●18597|75●　し、仕方ない、行ってみるか……。

○18861|46○T舞人
●18861|46●T舞人

○18907|55○「あのさ……」
●18907|55●「あのさ……」

○19002|46○T希望
●19002|46●T希望

○19107|49○「はい」
●19107|49●「はい」

○19196|46○T舞人
●19196|46●T舞人

○19242|75○「ひょっとして、昨日、待ってた？」
●19242|75●「ひょっとして、昨日、待ってた？」

○19466|46○T希望
●19466|46●T希望

○19512|53○「…………」
●19512|53●「…………」

○19645|59○　赤くなった……。
●19645|59●　赤くなった……。

○19744|53○　…………。
●19744|53●　…………。

○19837|59○　……マジっすか？
●19837|59●　……マジっすか？

○20045|46○T希望
●20045|46●T希望

○20150|71○「……待つって、誰が、誰を？」
●20150|71●「……待つって、誰が、誰を？」

○20261|46○T舞人
●20261|46●T舞人

○20307|67○「だから、星崎が、その……
●20307|67●「だから、星崎が、その……

○20414|49○俺を？」
●20414|49●俺を？」

○20543|57○　なぜか疑問形。
●20543|57●　なぜか疑問形。

○20749|46○T希望
●20749|46●T希望

○20854|55○「ありえない」
●20854|55●「ありえない」

○20989|67○　そして首振り付きの返答。
●20989|67●　そして首振り付きの返答。

○21096|46○T舞人
●21096|46●T舞人

○21142|53○「だよなぁ」
●21142|53●「だよなぁ」

○21235|46○T希望
●21235|46●T希望

○21281|53○「…………」
●21281|53●「…………」

○21414|117○　というわけで、事態はすべて相楽君の思いすごしでしたとさ。めでたしめでたし。
●21414|117●　というわけで、事態はすべて相楽君の思いすごしでしたとさ。めでたしめでたし。

○21571|93○　……のはずなのに、この嫌ぁな沈黙はなんなんだろう。
●21571|93●　……のはずなのに、この嫌ぁな沈黙はなんなんだろう。

○21704|97○　ベンチじゃ監督がまだゴーサインを出しつづけてるし……。
●21704|97●　ベンチじゃ監督がまだゴーサインを出しつづけてるし……。

○21841|46○T舞人
●21841|46●T舞人

○21887|53○「…………」
●21887|53●「…………」

○21980|46○T希望
●21980|46●T希望

○22026|53○「…………」
●22026|53●「…………」

○22119|46○T舞人
●22119|46●T舞人

○22165|53○「…………」
●22165|53●「…………」

○22258|46○T希望
●22258|46●T希望

○22304|53○「…………」
●22304|53●「…………」

○22397|46○T舞人
●22397|46●T舞人

○22443|59○「……あ、あのさ」
●22443|59●「……あ、あのさ」

○22651|46○T希望
●22651|46●T希望

○22756|51○「……っ」
●22756|51●「……っ」

○22887|121○　俺は覚悟を決めて口を開いた。長かった沈黙後の言葉に、星崎の体がぴくりと揺れる。
●22887|121●　俺は覚悟を決めて口を開いた。長かった沈黙後の言葉に、星崎の体がぴくりと揺れる。

○23088|46○T舞人
●23088|46●T舞人

○23134|77○「きょ、今日、いっしょに帰んねぇ？」
●23134|77●「きょ、今日、いっしょに帰んねぇ？」

○23360|46○T希望
●23360|46●T希望

○23465|53○「……え？」
●23465|53●「……え？」

○23598|105○　くそっ、なんで俺がこんな軟派な台詞を口走らなきゃならないんだ。
●23598|105●　くそっ、なんで俺がこんな軟派な台詞を口走らなきゃならないんだ。

○23743|121○　あまりに慣れてない日本語だったので、つい口調まで現代の若者風になってしまった。
●23743|121●　あまりに慣れてない日本語だったので、つい口調まで現代の若者風になってしまった。

○23904|117○　見えてないけど、後ろで山彦が暖かーい微笑みを浮かべている気がして嫌だった。
●23904|117●　見えてないけど、後ろで山彦が暖かーい微笑みを浮かべている気がして嫌だった。

○24061|46○T舞人
●24061|46●T舞人

○24107|55○「ど、どうよ」
●24107|55●「ど、どうよ」

○24311|46○T希望
●24311|46●T希望

○24416|51○「あ……」
●24416|51●「あ……」

○24675|89○「わ、悪いけど、今日ちょっと寄るとこあるからっ」
●24675|89●「わ、悪いけど、今日ちょっと寄るとこあるからっ」

○24934|111○　言うが早いか星崎は席を立ち、俺に表情すら見せずに走りさってしまった。
●24934|111●　言うが早いか星崎は席を立ち、俺に表情すら見せずに走りさってしまった。

○25085|69○　く、くそ、言って損したっ。
●25085|69●　く、くそ、言って損したっ。

○25251|91○　星崎の姿が廊下へ消え、その扉が音を立てて閉まる。
●25251|91●　星崎の姿が廊下へ消え、その扉が音を立てて閉まる。

○25382|111○　その瞬間、教室中に花吹雪のごとく無数の教科書とノートが舞いおどった。
●25382|111●　その瞬間、教室中に花吹雪のごとく無数の教科書とノートが舞いおどった。

○25680|48○T男子Ａ
●25680|48●T男子Ａ

○25787|61○「ヒャッホーウィ！」
●25787|61●「ヒャッホーウィ！」

○25888|48○T男子Ｂ
●25888|48●T男子Ｂ

○25995|67○「イェー！　桜井イェー！」
●25995|67●「イェー！　桜井イェー！」

○26102|48○T男子Ｃ
●26102|48●T男子Ｃ

○26209|95○「いいぞ委員長！　やっぱりあんた、俺たちの仲間だよ！」
●26209|95●「いいぞ委員長！　やっぱりあんた、俺たちの仲間だよ！」

○26344|46○T群集
●26344|46●T群集

○26449|75○「舞人！　舞人！　舞人！　舞人！」
●26449|75●「舞人！　舞人！　舞人！　舞人！」

○26604|115○　満場の拍手喝采と舞人コールが、舞台に立ちつくすピエロの滑稽さをたたえた。
●26604|115●　満場の拍手喝采と舞人コールが、舞台に立ちつくすピエロの滑稽さをたたえた。

○26759|61○　こ、こいつら……。
●26759|61●　こ、こいつら……。

○27215|57○T_CreateSaveText
●27215|57●T_CreateSaveText

○27272|53○T_PrintParam
●27272|53●T_PrintParam

○27375|54○TBGSU_06a.gpd
●27375|54●TBGSU_06a.gpd

○27538|46○T舞人
●27538|46●T舞人

○27584|161○「だから簡単なことだろう。いいか、駅前の某公共施設からニューナンブを拝借してくるんだよ。それにこう、実弾を込めてな……」
●27584|161●「だから簡単なことだろう。いいか、駅前の某公共施設からニューナンブを拝借してくるんだよ。それにこう、実弾を込めてな……」

○27785|46○T山彦
●27785|46●T山彦

○27890|93○「それ、射的じゃなくて、ただの射撃って言わないか？」
●27890|93●「それ、射的じゃなくて、ただの射撃って言わないか？」

○28023|46○T舞人
●28023|46●T舞人

○28069|77○「一緒にするな。的が違うだろ、的が」
●28069|77●「一緒にするな。的が違うだろ、的が」

○28186|173○「あんな味気のない、目玉みたいな的を撃ったって、喜ぶのは稲を荒らすスズメだけだ。それに比べこっちの的は、お菓子とかおもちゃなんだぞ」
●28186|173●「あんな味気のない、目玉みたいな的を撃ったって、喜ぶのは稲を荒らすスズメだけだ。それに比べこっちの的は、お菓子とかおもちゃなんだぞ」

○28399|44○T声
●28399|44●T声

○28502|73○「あの、取りこみ中悪いんだけど」
●28502|73●「あの、取りこみ中悪いんだけど」

○28655|54○TBGSU_06a.gpd
●28655|54●TBGSU_06a.gpd

○28858|183○　放課後の教室で山彦と、未来の子供たちに伝えるべき新世紀の射的ゲームについて企画会議を開いていると、見覚えある眼鏡がずかずかと入りこんできた。
●28858|183●　放課後の教室で山彦と、未来の子供たちに伝えるべき新世紀の射的ゲームについて企画会議を開いていると、見覚えある眼鏡がずかずかと入りこんできた。

○29081|46○T舞人
●29081|46●T舞人

○29127|65○「あれ、ひかり姐さん？」
●29127|65●「あれ、ひかり姐さん？」

○29232|48○Tひかり
●29232|48●Tひかり

○29339|81○「……あら、いま誰かここにいなかった？」
●29339|81●「……あら、いま誰かここにいなかった？」

○29460|46○T舞人
●29460|46●T舞人

○29506|81○「ああ、こいつは企画室の同僚で、相楽やま
●29506|81●「ああ、こいつは企画室の同僚で、相楽やま

○29627|47○……」
●29627|47●……」

○29754|54○TBGSU_06a.gpd
●29754|54●TBGSU_06a.gpd

○29858|53○「あれっ？」
●29858|53●「あれっ？」

○29991|55○　いない……。
●29991|55●　いない……。

○30086|95○　荷物もない……なんだ、あいつ。まるで逃げるみたいに。
●30086|95●　荷物もない……なんだ、あいつ。まるで逃げるみたいに。

○30221|73○　ああ、逃げたのか、元文芸部員。
●30221|73●　ああ、逃げたのか、元文芸部員。

○30443|48○Tひかり
●30443|48●Tひかり

○30550|87○「ま、そんなのどうでもいいわ。桜井、ちょっと」
●30550|87●「ま、そんなのどうでもいいわ。桜井、ちょっと」

○30677|46○T舞人
●30677|46●T舞人

○30723|121○「ちょっとってなんですか。ちょっと半月刀を振りまわしたいわぁ、のちょっとですか」
●30723|121●「ちょっとってなんですか。ちょっと半月刀を振りまわしたいわぁ、のちょっとですか」

○30884|48○Tひかり
●30884|48●Tひかり

○30991|63○「なによ、半月刀って」
●30991|63●「なによ、半月刀って」

○31094|46○T舞人
●31094|46●T舞人

○31140|117○「ほら、アマゾネス時代に姐さんがいつもジャングルで振りまわしてたやつですよ」
●31140|117●「ほら、アマゾネス時代に姐さんがいつもジャングルで振りまわしてたやつですよ」

○31406|48○Tひかり
●31406|48●Tひかり

○31513|73○「ああ、あの幅の広い刀身の……」
●31513|73●「ああ、あの幅の広い刀身の……」

○31794|79○「って、誰がそんなもん振りまわしてたの
●31794|79●「って、誰がそんなもん振りまわしてたの

○31913|47○よ！」
●31913|47●よ！」

○32040|141○　うーん、ひかり姐さんは誰かと違って絵に描いたようなノリツッコミをくれるから、いじり甲斐があるなあ。
●32040|141●　うーん、ひかり姐さんは誰かと違って絵に描いたようなノリツッコミをくれるから、いじり甲斐があるなあ。

○32330|48○Tひかり
●32330|48●Tひかり

○32437|97○「いいから来なさい。みんなもう図書室の掃除始めてるわよ」
●32437|97●「いいから来なさい。みんなもう図書室の掃除始めてるわよ」

○32574|46○T舞人
●32574|46●T舞人

○32620|155○「ほう、テスト中だと言うのに結構なことですな。感心感心、磨きなさい磨きなさい。そうして己が心も磨かれてゆくのです」
●32620|155●「ほう、テスト中だと言うのに結構なことですな。感心感心、磨きなさい磨きなさい。そうして己が心も磨かれてゆくのです」

○32924|48○Tひかり
●32924|48●Tひかり

○33031|83○「磨きなさいじゃなくて、あんたも来るのよ」
●33031|83●「磨きなさいじゃなくて、あんたも来るのよ」

○33154|46○T舞人
●33154|46●T舞人

○33200|197○「なんで俺がそんなこと手伝わなきゃならんのです。まだテストは初日が終わったに過ぎないんだ、俺は家に帰って勉強するんです。冗談じゃないでごわすよ、ふんがーっ」
●33200|197●「なんで俺がそんなこと手伝わなきゃならんのです。まだテストは初日が終わったに過ぎないんだ、俺は家に帰って勉強するんです。冗談じゃないでごわすよ、ふんがーっ」

○33437|119○「部外者に頼ってる暇があったら、捨て猫か幽霊部員の手でも掻きあつめてきなさい」
●33437|119●「部外者に頼ってる暇があったら、捨て猫か幽霊部員の手でも掻きあつめてきなさい」

○33705|48○Tひかり
●33705|48●Tひかり

○33812|83○「よく分かってるじゃない。だから来たのよ」
●33812|83●「よく分かってるじゃない。だから来たのよ」

○33994|57○「あんた何部？」
●33994|57●「あんた何部？」

○34091|46○T舞人
●34091|46●T舞人

○34137|187○「馬鹿こきなさい、俺は帰宅部です。東に病気の子供あれば帰宅し、西に疲れた母あれば帰宅し、南に死にそうな人あれば帰宅し、北に喧嘩や訴訟があれば……」
●34137|187●「馬鹿こきなさい、俺は帰宅部です。東に病気の子供あれば帰宅し、西に疲れた母あれば帰宅し、南に死にそうな人あれば帰宅し、北に喧嘩や訴訟があれば……」

○34364|53○「……え？」
●34364|53●「……え？」

○34497|105○　な、なんだ、このメガネ部長の自信に満ちたいやらしい笑みは……。
●34497|105●　な、なんだ、このメガネ部長の自信に満ちたいやらしい笑みは……。

○34642|48○Tひかり
●34642|48●Tひかり

○34749|117○「こだま達はまだ気づいてないけどね。返答次第によっちゃ私も出るとこ出るわよ」
●34749|117●「こだま達はまだ気づいてないけどね。返答次第によっちゃ私も出るとこ出るわよ」

○35003|61○　し、知られてる！？
●35003|61●　し、知られてる！？

○35104|99○　俺の知られざる闇のプロフィールを、この女は握っている！？
●35104|99●　俺の知られざる闇のプロフィールを、この女は握っている！？

○35243|46○T舞人
●35243|46●T舞人

○35289|59○「あわわわわ……」
●35289|59●「あわわわわ……」

○35428|113○　半月刀や大金槌を手に大挙する、文芸部のお姉様方の映像が脳裏をよぎった。
●35428|113●　半月刀や大金槌を手に大挙する、文芸部のお姉様方の映像が脳裏をよぎった。

○35581|48○Tひかり
●35581|48●Tひかり

○35688|97○「べつに私一人の胸にしまっておいてもいいんだけどさぁ？」
●35688|97●「べつに私一人の胸にしまっておいてもいいんだけどさぁ？」

○35865|85○　俺は絶望に打ちひしがれ、こうべを垂らした。
●35865|85●　俺は絶望に打ちひしがれ、こうべを垂らした。

○35990|46○T舞人
●35990|46●T舞人

○36036|97○「行きます……図書室だろうとアマゾンの密林だろうと……」
●36036|97●「行きます……図書室だろうとアマゾンの密林だろうと……」

○36173|191○「ああ、これから俺はどこへ連れて行かれるんだろう。きっとガマガエルを口にくわえた半裸の酋長が踊りくるう珍妙なカーニバルに、生贄として差しだされるんだ」
●36173|191●「ああ、これから俺はどこへ連れて行かれるんだろう。きっとガマガエルを口にくわえた半裸の酋長が踊りくるう珍妙なカーニバルに、生贄として差しだされるんだ」

○36404|157○「ああ、私がまだオボコだったばっかりに。こんなことなら、あのとき庄屋の太郎さんにすべてを捧げていれば良かったんだわ」
●36404|157●「ああ、私がまだオボコだったばっかりに。こんなことなら、あのとき庄屋の太郎さんにすべてを捧げていれば良かったんだわ」

○36710|48○Tひかり
●36710|48●Tひかり

○36817|69○「うるさい、早く来い部員Ａ」
●36817|69●「うるさい、早く来い部員Ａ」

○36926|46○T舞人
●36926|46●T舞人

○36972|53○「へーへー」
●36972|53●「へーへー」

○37210|54○TBGSU_09a.gpd
●37210|54●TBGSU_09a.gpd

○37423|48○Tこだま
●37423|48●Tこだま

○37530|63○「桜井君、お疲れさま」
●37530|63●「桜井君、お疲れさま」

○37633|46○T舞人
●37633|46●T舞人

○37679|57○「疲れましたよ」
●37679|57●「疲れましたよ」

○37816|81○　俺はねぎらいの言葉を素直に受けとった。
●37816|81●　俺はねぎらいの言葉を素直に受けとった。

○37937|179○　例によって、口ばっかりで手を動かさない佐竹先輩や宇都宮先輩の分まで、俺はしっかり雑巾がけから書棚の整理まで、八面六臂の大活躍だったのだ。
●37937|179●　例によって、口ばっかりで手を動かさない佐竹先輩や宇都宮先輩の分まで、俺はしっかり雑巾がけから書棚の整理まで、八面六臂の大活躍だったのだ。

○38156|115○　壁時計を見上げると、無償の労働で二時間も浪費してしまったことが判明した。
●38156|115●　壁時計を見上げると、無償の労働で二時間も浪費してしまったことが判明した。

○38311|89○　まったく、明日もテストはあるって言うのに……。
●38311|89●　まったく、明日もテストはあるって言うのに……。

○38440|46○T舞人
●38440|46●T舞人

○38486|103○「なんなんですか、あの眼鏡のひとは。横暴にも程がありますって」
●38486|103●「なんなんですか、あの眼鏡のひとは。横暴にも程がありますって」

○38738|48○Tこだま
●38738|48●Tこだま

○38845|51○「ふふっ」
●38845|51●「ふふっ」

○38995|101○「でもね、ああ見えてひかり、桜井君が来てくれて嬉しいんだよ」
●38995|101●「でもね、ああ見えてひかり、桜井君が来てくれて嬉しいんだよ」

○39136|46○T舞人
●39136|46●T舞人

